test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.63,0.11,0.03,0.28,6.61,2.41,0.11,6.83,2.11,3398832986 ns,14387311931,3.430 GHz,34152691569,2.30,4194.55 msec,1.234,14691771792,3.502 GHz,242,6934967843,88055056,4195.28 msec,1.234,951 C,6371625485,6235732,0.10%,0,8066726936,421928,421917,10,713112958,426292733,59.779,8626960927,392545450,4.55%,16526675,6824656,41.29%,5509037,9302359225,8120646,0.09%,33468,104586,312.50%,0,0
2,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.63,0.14,0.03,0.23,6.46,2.38,0.08,6.31,2.11,3550439959 ns,14489719330,3.347 GHz,34373060002,2.26,4328.73 msec,1.219,14698850967,3.395 GHz,258,7038069210,90044286,4329.51 msec,1.219,985 C,6036431545,6793348,0.11%,0,8018427134,421575,421565,9,735883917,431296325,58.609,8720345666,399929567,4.59%,12804822,5589407,43.65%,5211979,8957525988,7950022,0.09%,34170,130636,382.31%,0,0
3,18.0.2-ea,binarytrees.java 21,0.99,0.40,0.64,0.08,0.03,0.32,6.13,2.22,0.11,7.11,2.11,3391859661 ns,15487159820,3.672 GHz,35030857055,2.30,4217.60 msec,1.243,15304399107,3.628 GHz,258,6935211934,86433339,4218.40 msec,1.244,880 C,6142220449,6454907,0.11%,0,8142101533,421293,421283,9,771111696,440568473,57.134,8603635120,391576402,4.55%,14991283,7681928,51.24%,5816035,9254936673,9070283,0.10%,8067,74182,919.57%,0,0
4,18.0.2-ea,binarytrees.java 21,0.99,0.40,0.64,0.11,0.03,0.27,6.48,2.38,0.11,6.61,2.11,3543346611 ns,15008548734,3.449 GHz,35874290766,2.35,4350.60 msec,1.228,15373893262,3.533 GHz,264,7361295884,94048357,4351.40 msec,1.228,738 C,6323213096,8616959,0.14%,0,8252840314,421986,421975,10,776520686,469641873,60.480,9286587176,403301685,4.34%,13845205,5004337,36.14%,6917436,9096699884,8891487,0.10%,40581,1011396,2492.29%,0,0
5,18.0.2-ea,binarytrees.java 21,0.99,0.40,0.65,0.08,0.02,0.31,6.31,2.33,0.09,7.05,2.11,3411984027 ns,14668158435,3.457 GHz,34010296571,2.24,4242.48 msec,1.243,14962753680,3.527 GHz,264,7138976071,88933920,4243.23 msec,1.244,723 C,6291688276,7114526,0.11%,0,8054268324,421348,421339,8,767399409,449984579,58.638,8814637180,397821410,4.51%,14638327,6509639,44.47%,7292875,9079269483,8790689,0.10%,22677,101816,448.98%,0,0
6,18.0.2-ea,binarytrees.java 21,0.98,0.40,0.65,0.14,0.04,0.25,6.16,2.26,0.11,6.02,2.09,3598698521 ns,14685194493,3.350 GHz,34923193803,2.37,4383.70 msec,1.218,14969463247,3.414 GHz,261,7224628676,91989454,4384.50 msec,1.218,728 C,6073860160,7261222,0.12%,0,8078325766,421704,421695,8,743194526,449436451,60.474,8845486177,417426780,4.72%,14512874,5979733,41.20%,6967636,8949370131,8785575,0.10%,51827,947536,1828.27%,0,0
7,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.64,0.13,0.03,0.28,6.15,2.23,0.09,6.56,2.08,3635654472 ns,15437683721,3.456 GHz,33550539005,2.13,4466.69 msec,1.229,14516701804,3.250 GHz,259,6985685446,89523419,4467.51 msec,1.229,571 C,5873850356,6613231,0.11%,0,7887179697,421085,421075,9,746744873,445181989,59.616,8852488485,401318466,4.53%,12850677,5599436,43.57%,4521654,9120076332,8049155,0.09%,39353,337839,858.48%,0,0
8,18.0.2-ea,binarytrees.java 21,0.99,0.40,0.63,0.13,0.03,0.24,6.47,2.33,0.09,6.04,2.05,3698181131 ns,14682705855,3.259 GHz,34360357862,2.27,4505.50 msec,1.218,15013439433,3.332 GHz,245,7376291166,94420209,4506.35 msec,1.219,651 C,6208014416,6587342,0.11%,0,8028769450,421507,421497,9,790120428,461342804,58.389,9178198769,408127944,4.45%,13676382,5167027,37.78%,8011124,8744767310,8097828,0.09%,56690,1087615,1918.53%,0,0
9,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.62,0.13,0.03,0.28,6.55,2.31,0.10,6.36,2.04,3736317708 ns,15190533274,3.323 GHz,33478380032,2.09,4571.31 msec,1.223,14539333370,3.180 GHz,282,7215797589,91340310,4572.15 msec,1.224,572 C,6016530007,5508358,0.09%,0,8061321831,421436,421426,9,759184032,460942343,60.715,8722915970,412231697,4.73%,14773694,5514482,37.33%,8450820,9157717285,8276791,0.09%,40151,868360,2162.74%,0,0
10,18.0.2-ea,binarytrees.java 21,0.99,0.41,0.63,0.13,0.03,0.28,6.52,2.34,0.09,6.63,2.04,3714656514 ns,15594624086,3.427 GHz,35418249911,2.24,4550.60 msec,1.225,15359445036,3.375 GHz,294,7077624572,90499692,4551.41 msec,1.225,546 C,5967285065,6120749,0.10%,0,8127862832,421094,421083,10,754616848,448522888,59.437,8606469207,399299831,4.64%,14138517,6672154,47.19%,9190300,9291009681,8099424,0.09%,60165,516293,858.13%,0,0
