test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,nbody.py 50000,0.471698,1409,1686323696.705134,-,-,515,20.30,2537,1897,0.68,2536,0,22,1284,1331,472,1467,4,956,0,0,0.01,2.55,4.22,1.80,23.83,0.11,47.39,0.00,0.00,23.52,1.17,19.51,35.50,73,74,99.64,300,300,141.01,98.02,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,2.95,0.00,0.40,0.00,0.00
2,Python 3.11.3,nbody.py 50000,0.454641,1616,1686323697.205484,-,-,791,28.67,2759,1896,0.49,3091,0,38,2146,1461,636,1697,0,768,0,0,0.02,4.91,4.48,2.84,25.11,0.00,34.14,0.00,0.00,25.09,1.81,21.04,23.38,74,76,80.72,300,300,174.76,99.74,18.43,18.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.61,4.12,0.07,0.53,0.00,0.00
3,Python 3.11.3,nbody.py 50000,0.481659,1513,1686323697.741851,-,-,664,25.66,2587,1896,0.53,3110,0,19,2274,1975,518,1699,0,933,0,0,0.01,4.69,4.18,2.05,26.05,0.00,37.59,0.00,0.00,26.49,1.64,23.77,22.43,73,73,58.96,300,300,167.61,99.82,39.50,39.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.15,3.58,0.15,0.56,0.00,0.00
4,Python 3.11.3,nbody.py 50000,0.457515,1879,1686323698.242699,-,-,791,29.30,2700,1896,0.58,3309,0,14,1400,1394,908,2544,0,672,0,0,0.01,4.24,5.49,5.00,35.71,0.00,20.43,0.00,0.00,29.92,3.42,27.15,10.20,76,76,71.25,300,300,189.55,99.70,27.37,27.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.61,4.18,0.10,0.53,0.00,0.00
5,Python 3.11.3,nbody.py 50000,0.467552,1448,1686323698.761147,-,-,673,26.55,2534,1897,0.55,2935,0,21,2462,1701,422,1510,6,938,0,0,0.01,4.01,3.82,1.82,24.60,0.36,39.07,0.00,0.00,25.44,0.98,22.86,24.18,73,73,83.84,300,300,174.57,99.79,15.35,15.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,3.42,0.05,0.48,0.00,0.00
6,Python 3.11.3,nbody.py 50000,0.459404,1544,1686323699.267325,-,-,737,27.93,2640,1896,0.58,3064,0,107,1005,729,475,2122,3,741,0,0,0.05,3.42,3.15,2.99,31.83,0.22,30.61,0.00,0.00,27.94,3.30,25.59,15.25,72,72,77.27,300,300,185.99,99.73,21.70,21.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,3.90,0.08,0.49,0.00,0.00
7,Python 3.11.3,nbody.py 50000,0.534246,1592,1686323699.846172,-,-,937,38.29,2448,1896,0.45,4189,0,275,4516,2803,693,1835,6,718,0,0,0.12,7.37,6.04,2.75,24.40,0.05,21.34,0.00,0.00,28.88,1.78,19.81,11.24,72,73,81.42,300,300,219.80,99.76,17.69,17.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.39,4.41,0.08,0.69,0.00,0.00
8,Python 3.11.3,nbody.py 50000,0.429555,1442,1686323700.317463,-,-,481,17.96,2680,1896,0.73,2269,0,26,289,265,212,1441,1,898,0,0,0.01,1.57,1.44,1.37,25.28,0.00,52.49,0.00,0.00,20.81,1.72,19.69,39.82,74,74,86.83,300,300,130.56,99.73,12.63,12.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,2.79,0.04,0.36,0.00,0.00
9,Python 3.11.3,nbody.py 50000,0.448129,1456,1686323700.813675,-,-,640,24.03,2662,1896,0.54,2785,0,22,2777,1676,354,1107,0,834,0,0,0.01,4.77,4.26,1.44,20.03,0.00,45.68,0.00,0.00,24.26,0.83,16.62,34.27,74,74,77.21,300,300,158.98,99.83,21.85,21.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.35,0.08,0.47,0.00,0.00
10,Python 3.11.3,nbody.py 50000,0.419478,1433,1686323701.275102,-,-,566,19.97,2832,1896,0.67,2203,0,1,295,331,281,1941,0,937,0,0,0.00,3.32,2.60,1.78,32.78,0.00,39.68,0.00,0.00,26.18,3.57,28.80,21.49,74,76,71.52,300,300,143.39,99.66,27.07,27.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.66,3.37,0.10,0.42,0.00,0.00
