test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,nbody.py 50000,0.690387,1371,1686323667.847769,-,-,475,16.50,2872,1900,0.77,3813,0,2,269,770,496,2399,0,1488,0,0,0.00,0.75,1.81,1.76,24.89,0.00,54.56,0.00,0.00,20.88,1.62,20.17,40.83,82,82,84.59,300,300,126.31,99.81,14.42,14.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.29,5.35,0.07,0.54,0.00,0.00
2,Python 3.8.16,nbody.py 50000,0.675739,6579,1686323668.569854,-,-,500,16.80,2986,1890,0.79,3291,0,19,807,831,456,2059,0,1373,0,0,0.00,1.35,2.54,1.70,22.65,0.00,54.81,0.00,0.00,21.32,1.41,18.25,42.21,80,80,91.90,300,300,123.59,99.31,6.76,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,5.57,0.04,0.50,0.00,0.00
3,Python 3.8.16,nbody.py 50000,0.770213,1352,1686323669.407910,-,-,653,24.08,2702,1903,0.59,4688,0,40,1606,1349,530,2128,1,1667,0,0,0.01,2.08,2.26,1.20,20.67,0.00,50.10,0.00,0.00,21.92,0.76,17.62,35.62,80,80,75.56,300,300,162.85,101.16,24.72,24.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86,6.26,0.18,0.87,0.00,0.00
4,Python 3.8.16,nbody.py 50000,0.690478,1319,1686323670.143859,-,-,495,17.11,2893,1896,0.78,3561,0,20,1919,998,401,1833,0,1491,0,0,0.01,2.53,2.05,1.39,20.96,0.00,56.10,0.00,0.00,21.56,0.93,18.03,42.38,80,80,87.91,300,300,128.71,99.78,11.22,11.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.36,5.45,0.07,0.54,0.00,0.00
5,Python 3.8.16,nbody.py 50000,0.701637,1324,1686323670.885754,-,-,574,20.06,2861,1896,0.67,4147,0,33,1085,1336,1168,2595,2,1280,0,0,0.01,1.05,3.19,4.14,23.67,0.07,47.97,0.00,0.00,23.31,2.94,19.36,34.33,81,81,80.24,450,300,143.12,99.77,18.53,18.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.04,5.89,0.16,0.62,0.00,0.00
6,Python 3.8.16,nbody.py 50000,0.682445,1257,1686323671.609297,-,-,491,16.55,2965,1896,0.77,3522,0,20,208,517,407,2214,2,1592,0,0,0.01,0.55,1.49,1.46,23.75,0.05,56.26,0.00,0.00,19.97,1.24,20.08,42.17,80,80,84.84,450,300,126.44,99.78,13.89,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,5.58,0.11,0.57,0.00,0.00
7,Python 3.8.16,nbody.py 50000,0.727233,1427,1686323672.379202,-,-,597,21.14,2826,1896,0.66,4250,0,57,2904,1396,430,2001,4,1586,0,0,0.01,3.06,1.87,1.27,21.83,0.07,50.88,0.00,0.00,21.75,0.99,19.02,37.10,80,81,83.19,450,300,147.49,99.77,15.51,15.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.27,6.02,0.18,0.68,0.00,0.00
8,Python 3.8.16,nbody.py 50000,0.671845,1317,1686323673.093591,-,-,489,16.44,2977,1896,0.79,3210,0,18,573,826,593,1995,0,1287,0,0,0.00,0.89,2.62,2.41,21.88,0.00,55.86,0.00,0.00,20.51,1.95,17.30,43.79,79,81,95.26,450,300,122.19,99.76,4.19,4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,5.48,0.03,0.49,0.00,0.00
9,Python 3.8.16,nbody.py 50000,0.705844,1339,1686323673.841622,-,-,590,20.14,2930,1896,0.69,3787,0,19,2662,1250,434,1889,2,1518,0,0,0.00,3.94,2.14,1.14,21.17,0.07,51.53,0.00,0.00,21.15,0.82,18.05,39.84,79,79,93.93,450,450,138.67,99.78,5.52,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.15,6.14,0.04,0.58,0.00,0.00
10,Python 3.8.16,nbody.py 50000,0.692689,1530,1686323674.581333,-,-,654,22.88,2860,1896,0.70,3855,0,23,1956,1011,431,1888,0,1398,0,0,0.00,2.48,1.93,1.39,20.35,0.00,51.07,0.00,0.00,25.41,1.27,15.03,35.42,76,76,76.80,450,450,171.28,99.79,21.47,21.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64,6.59,0.14,0.69,0.00,0.00
