test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.5.6,nbody.py 50000,0.619558,1029,1686323618.438299,-,-,711,29.17,2438,1896,0.66,4240,0,25,3572,1967,568,1426,3,1160,0,0,0.02,2.87,3.76,2.09,18.34,0.02,43.38,0.00,0.00,21.60,0.80,14.93,33.49,87,90,96.52,450,300,172.99,97.53,3.17,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.93,10.06,0.02,0.53,0.00,0.00
2,Python 2.5.6,nbody.py 50000,0.843154,1075,1686323619.409501,-,-,732,51.45,1423,1896,0.60,8690,0,32,3750,1519,346,1469,0,948,0,0,0.01,3.92,1.95,0.86,13.41,0.00,28.01,0.00,0.00,17.44,0.73,10.63,19.75,89,89,96.66,450,300,249.17,98.38,2.96,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.65,11.36,0.03,0.81,0.00,0.00
3,Python 2.5.6,nbody.py 50000,0.544517,1091,1686323620.047707,-,-,822,21.91,3753,1896,0.64,3113,0,15,3564,1279,201,1237,0,989,0,0,0.00,4.39,1.75,0.69,18.47,0.00,52.45,0.00,0.00,22.04,0.50,15.19,40.36,91,91,95.68,450,300,148.15,97.79,3.77,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.11,10.66,0.03,0.49,0.00,0.00
4,Python 2.5.6,nbody.py 50000,0.516346,1074,1686323620.691092,-,-,629,17.19,3642,1905,0.82,2793,0,7,2130,774,341,1306,0,1013,0,0,0.00,3.27,1.79,1.23,20.21,0.00,56.39,0.00,0.00,21.52,0.57,16.91,43.80,90,90,98.38,450,300,133.72,99.76,3.84,3.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.42,9.01,0.02,0.42,0.00,0.00
5,Python 2.5.6,nbody.py 50000,0.543716,1139,1686323621.316472,-,-,659,20.71,3182,1896,0.75,2988,0,35,2011,895,428,1214,0,993,0,0,0.02,3.72,1.75,1.31,18.54,0.00,53.68,0.00,0.00,20.51,0.70,15.27,42.81,90,90,95.45,450,300,137.69,97.85,3.96,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71,9.13,0.03,0.44,0.00,0.00
6,Python 2.5.6,nbody.py 50000,0.508937,1045,1686323621.967280,-,-,622,15.44,4026,1896,0.81,2612,0,16,2028,691,283,1153,0,1067,0,0,0.01,3.08,1.79,1.29,18.04,0.00,59.97,0.00,0.00,20.56,0.78,14.98,48.23,90,93,96.28,450,300,115.55,97.43,3.18,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.27,8.87,0.02,0.38,0.00,0.00
7,Python 2.5.6,nbody.py 50000,0.519111,1030,1686323622.570135,-,-,678,16.97,3998,1896,0.76,2720,0,5,3138,847,222,1054,0,1044,0,0,0.00,3.58,1.32,0.70,17.73,0.00,59.40,0.00,0.00,20.03,0.33,15.14,47.53,89,93,95.36,450,300,123.72,97.71,4.08,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,9.31,0.03,0.42,0.00,0.00
8,Python 2.5.6,nbody.py 50000,0.507333,1065,1686323623.197423,-,-,594,14.73,4033,1896,0.82,2472,0,7,824,468,263,1382,0,1096,0,0,0.00,1.46,1.54,1.32,21.61,0.00,58.80,0.00,0.00,20.28,1.42,18.22,45.36,90,93,96.19,450,300,115.33,96.85,3.33,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.11,8.69,0.02,0.38,0.00,0.00
9,Python 2.5.6,nbody.py 50000,0.517272,1178,1686323623.819617,-,-,742,18.63,3985,1896,0.70,3060,0,37,3888,1020,237,1305,0,1176,0,0,0.02,3.46,1.75,0.81,21.37,0.00,53.45,0.00,0.00,22.40,0.58,20.10,38.30,92,94,81.39,450,300,135.39,97.05,17.29,16.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22,9.80,0.08,0.45,0.00,0.00
10,Python 2.5.6,nbody.py 50000,0.565287,1136,1686323624.477244,-,-,849,23.30,3642,1896,0.66,3781,0,2,77,248,257,2115,0,1387,0,0,0.00,0.24,0.86,1.27,28.83,0.00,44.56,0.00,0.00,23.00,1.51,23.64,28.54,92,95,73.59,450,300,164.48,96.14,24.68,23.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.82,11.96,0.18,0.72,0.00,0.00
