version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
11.0.19,binarytrees.java 21,0,1691134881,511121,java,0:00.71,7273160,287344,26520,443.8,1.8,24,4,0:00,0,4,896820,8,69k,0,287344,299,1,282,16,0,50.4,7.4,0.0,42.2,0.0,0.0,0.0,0.0,15795.0 MiB,4092.8 MiB,2212.2 MiB,9490.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,12775.1 MiB
11.0.19,binarytrees.java 21,1,1691134882,511121,java,0:02.32,7273160,1.6g,27248,93.8,10.2,24,4,0:02,0,4,2263244,8,400k,0,1.6g,299,1,282,16,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,2750.3 MiB,3554.5 MiB,9490.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11432.6 MiB
11.0.19,binarytrees.java 21,2,1691134884,511121,java,0:03.53,7273160,1.6g,27248,100.0,10.2,24,4,0:03,0,4,2263244,8,400k,0,1.6g,299,1,282,16,0,13.0,0.8,0.0,85.5,0.0,0.0,0.8,0.0,15795.0 MiB,2753.1 MiB,3559.8 MiB,9482.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11435.4 MiB
11.0.19,binarytrees.java 21,3,1691134885,511121,,,,,,,,,,,,,,,,,,298,1,281,16,0,1.5,0.8,0.0,97.7,0.0,0.0,0.0,0.0,15795.0 MiB,4330.2 MiB,1974.8 MiB,9490.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13012.5 MiB
