test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.9.16,fibonacci_oldVersions.py 506999,5.555608,1201,1686841068.090402,-,-,440,13.16,3346,1896,2.24,3718,0,24,2564,1660,218,212,2,828,11,1099,0.00,0.29,0.26,0.07,0.25,0.00,5.97,0.14,79.83,13.39,0.04,0.23,73.18,80,81,98.57,300,300,103.52,99.68,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.86,49.68,0.03,5.21,0.00,0.00
2,Python 3.9.16,fibonacci_oldVersions.py 506999,5.507188,1214,1686841073.636448,-,-,443,13.10,3383,1896,2.24,3920,0,15,3507,1363,129,104,0,1132,6,1139,0.00,0.37,0.25,0.05,0.16,0.00,8.49,0.17,77.39,13.51,0.03,0.22,73.14,78,80,98.67,300,300,103.37,99.79,0.88,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.19,50.34,0.03,5.18,0.00,0.00
3,Python 3.9.16,fibonacci_oldVersions.py 506999,5.507872,1203,1686841079.178505,-,-,445,13.17,3381,1896,2.23,4030,0,191,3410,1449,137,132,12,926,19,1118,0.01,0.42,0.21,0.03,0.19,0.01,6.03,0.37,79.57,13.56,0.02,0.24,73.01,79,81,98.53,300,300,104.00,99.79,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.36,50.42,0.03,5.18,0.00,0.00
4,Python 3.9.16,fibonacci_oldVersions.py 506999,5.489393,1176,1686841084.701715,-,-,446,13.17,3383,1896,2.24,4000,0,25,3606,1372,156,86,1,1195,3,1161,0.00,0.44,0.20,0.04,0.10,0.00,8.72,0.05,77.27,13.66,0.03,0.12,73.02,79,81,98.54,300,300,104.11,99.79,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.16,50.20,0.03,5.19,0.00,0.00
5,Python 3.9.16,fibonacci_oldVersions.py 506999,5.508073,1180,1686841090.243764,-,-,445,13.18,3378,1896,2.24,3807,0,21,3508,1456,115,130,0,1111,6,1141,0.00,0.46,0.41,0.03,0.24,0.00,7.33,0.03,78.31,13.86,0.02,0.19,72.76,80,80,99.24,300,300,103.67,99.79,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.37,50.41,0.01,5.18,0.00,0.00
6,Python 3.9.16,fibonacci_oldVersions.py 506999,5.541388,1186,1686841095.818986,-,-,445,13.21,3373,1896,2.22,4176,0,119,3621,1527,135,184,8,1285,9,1122,0.00,0.47,0.24,0.06,0.28,0.01,8.79,0.08,76.85,13.73,0.05,0.28,72.73,77,80,98.59,300,300,104.15,99.79,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.69,50.46,0.03,5.21,0.00,0.00
7,Python 3.9.16,fibonacci_oldVersions.py 506999,5.476834,1226,1686841101.329619,-,-,446,13.15,3392,1896,2.24,3874,0,12,3621,1214,143,107,0,1045,9,1067,0.00,0.40,0.19,0.05,0.20,0.00,7.47,0.40,78.12,13.54,0.06,0.24,73.01,79,79,98.52,300,300,103.82,99.78,1.06,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.13,50.32,0.04,5.16,0.00,0.00
8,Python 3.9.16,fibonacci_oldVersions.py 506999,5.515845,1203,1686841106.880263,-,-,443,13.12,3378,1896,2.24,4403,0,138,3609,1379,166,159,1,1094,4,1135,0.01,0.59,0.20,0.04,0.22,0.00,8.33,0.03,77.47,13.89,0.03,0.27,72.68,81,81,98.59,300,300,103.73,99.78,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.37,50.26,0.03,5.18,0.00,0.00
9,Python 3.9.16,fibonacci_oldVersions.py 506999,5.491919,1177,1686841112.406258,-,-,444,13.12,3387,1896,2.24,4084,0,27,3108,1386,194,121,0,1261,10,1035,0.00,0.42,0.19,0.05,0.17,0.00,9.19,0.06,76.78,13.54,0.04,0.22,73.08,78,78,98.62,300,300,103.83,99.79,0.99,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.22,50.28,0.03,5.17,0.00,0.00
10,Python 3.9.16,fibonacci_oldVersions.py 506999,5.505666,1242,1686841117.946363,-,-,445,13.16,3386,1896,2.23,4026,0,34,3579,1320,136,132,5,1314,13,999,0.00,0.43,0.19,0.04,0.19,0.00,9.41,0.21,76.36,13.62,0.03,0.24,72.95,78,78,98.64,300,300,103.99,99.78,0.98,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.30,50.34,0.03,5.18,0.00,0.00
