test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.7.16,fibonacci_oldVersions.py 506999,5.590278,1216,1686840956.644527,-,-,440,13.21,3331,1896,2.23,4520,0,240,2672,1482,294,227,12,1145,12,1202,0.01,0.41,0.27,0.11,0.28,0.01,7.68,0.15,77.87,13.65,0.07,0.31,72.76,78,78,98.65,300,300,104.00,99.71,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.29,50.10,0.03,5.24,0.00,0.00
2,Python 3.7.16,fibonacci_oldVersions.py 506999,5.554310,1181,1686840962.232998,-,-,448,13.37,3349,1896,2.22,4722,0,72,1768,1592,889,734,0,1590,10,1281,0.00,0.25,0.47,0.33,0.55,0.00,9.68,0.08,75.26,14.19,0.23,0.47,71.75,79,80,98.57,300,300,105.30,99.79,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.91,50.87,0.03,5.22,0.00,0.00
3,Python 3.7.16,fibonacci_oldVersions.py 506999,5.521804,1238,1686840967.788594,-,-,445,13.18,3375,1896,2.23,4095,0,31,3525,1324,111,108,3,1165,8,1122,0.00,0.34,0.23,0.05,0.17,0.01,8.35,0.06,77.60,13.43,0.03,0.23,73.14,78,78,98.68,300,300,103.94,99.79,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.61,50.78,0.03,5.20,0.00,0.00
4,Python 3.7.16,fibonacci_oldVersions.py 506999,5.522618,1183,1686840973.345841,-,-,444,13.20,3365,1896,2.24,4219,0,20,2917,1332,174,231,0,1429,7,1164,0.00,0.30,0.22,0.08,0.41,0.00,9.70,0.12,75.97,13.31,0.06,0.53,72.90,79,81,98.61,300,300,103.44,99.79,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.54,50.68,0.03,5.20,0.00,0.00
5,Python 3.7.16,fibonacci_oldVersions.py 506999,5.538540,1195,1686840978.918280,-,-,441,13.13,3361,1896,2.24,3838,0,15,3581,1170,145,128,0,984,8,1170,0.00,0.42,0.17,0.03,0.21,0.00,6.80,0.07,79.14,13.45,0.02,0.27,73.12,76,79,98.53,300,300,103.81,99.79,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.77,50.60,0.03,5.21,0.00,0.00
6,Python 3.7.16,fibonacci_oldVersions.py 506999,5.537057,1178,1686840984.489922,-,-,443,13.17,3360,1896,2.24,4105,0,165,3831,1292,166,95,3,904,14,1084,0.01,0.67,0.23,0.05,0.12,0.00,6.29,0.15,79.32,13.89,0.04,0.12,72.78,79,79,99.22,300,300,103.89,99.79,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.59,50.46,0.01,5.20,0.00,0.00
7,Python 3.7.16,fibonacci_oldVersions.py 506999,5.535117,1178,1686840990.059128,-,-,444,13.15,3372,1896,2.23,4271,0,28,3545,1226,166,160,3,1247,8,1106,0.00,0.40,0.17,0.03,0.22,0.01,9.42,0.32,76.25,13.34,0.02,0.26,73.23,79,81,98.57,300,300,103.20,99.79,0.98,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.77,50.78,0.03,5.20,0.00,0.00
8,Python 3.7.16,fibonacci_oldVersions.py 506999,5.542246,1227,1686840995.635577,-,-,443,13.19,3360,1896,2.23,4189,0,6,3410,1443,180,146,8,1345,17,1182,0.00,0.47,0.21,0.05,0.25,0.03,9.55,0.24,76.00,13.52,0.03,0.26,72.99,79,79,98.53,300,300,104.00,99.79,0.98,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.75,50.59,0.03,5.23,0.00,0.00
9,Python 3.7.16,fibonacci_oldVersions.py 506999,5.541610,1183,1686841001.211844,-,-,445,13.25,3355,1896,2.23,4101,0,26,3305,1483,160,137,2,1042,11,1264,0.00,0.43,0.26,0.03,0.20,0.01,7.49,0.10,78.21,13.50,0.03,0.25,72.96,80,80,98.56,300,300,103.90,99.79,0.98,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.72,50.69,0.03,5.21,0.00,0.00
10,Python 3.7.16,fibonacci_oldVersions.py 506999,5.532125,1214,1686841006.777842,-,-,443,13.16,3368,1896,2.23,4166,0,26,3399,1452,159,146,1,1280,9,1172,0.00,0.36,0.16,0.09,0.25,0.00,9.31,0.06,76.60,13.38,0.09,0.27,73.11,77,77,98.68,300,300,103.66,99.79,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.66,50.64,0.03,5.19,0.00,0.00
