test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,fibonacci_oldVersions.py 506999,5.573794,1175,1686841012.494981,-,-,440,13.17,3343,1896,2.24,4276,0,25,2642,1570,376,283,0,1282,4,1054,0.00,0.41,0.38,0.12,0.34,0.00,8.98,0.07,76.51,13.55,0.07,0.39,72.82,79,79,98.53,300,300,103.56,99.68,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.06,49.86,0.03,5.23,0.00,0.00
2,Python 3.8.16,fibonacci_oldVersions.py 506999,5.525354,1213,1686841018.057935,-,-,446,13.18,3382,1896,2.23,4445,0,358,3495,1413,183,133,8,1043,13,1071,0.01,0.46,0.21,0.05,0.28,0.02,7.05,0.17,78.57,13.63,0.03,0.25,72.91,78,80,98.56,300,300,103.93,99.79,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.49,50.49,0.04,5.20,0.00,0.00
3,Python 3.8.16,fibonacci_oldVersions.py 506999,5.504941,1178,1686841023.597340,-,-,445,13.14,3383,1896,2.24,3992,0,17,3596,1284,120,148,1,1213,10,1107,0.00,0.37,0.17,0.04,0.24,0.01,8.76,0.18,77.08,13.56,0.05,0.30,72.95,78,79,98.44,300,300,104.00,99.79,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.36,50.29,0.04,5.19,0.00,0.00
4,Python 3.8.16,fibonacci_oldVersions.py 506999,5.517845,1179,1686841029.147004,-,-,447,13.25,3374,1896,2.23,4128,0,37,1554,1720,950,690,1,1187,16,1105,0.00,0.20,0.50,0.38,0.53,0.00,8.18,0.23,76.71,13.99,0.22,0.37,72.17,79,80,98.55,300,300,104.44,99.79,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.54,50.60,0.03,5.19,0.00,0.00
5,Python 3.8.16,fibonacci_oldVersions.py 506999,5.500263,1211,1686841034.681337,-,-,445,13.16,3380,1896,2.24,4000,0,12,3698,1210,137,91,1,1033,15,1141,0.00,0.46,0.16,0.06,0.13,0.00,7.56,0.24,78.22,13.63,0.04,0.17,73.00,79,80,98.41,300,300,104.04,99.78,1.09,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.23,50.20,0.04,5.18,0.00,0.00
6,Python 3.8.16,fibonacci_oldVersions.py 506999,5.506725,1211,1686841040.219674,-,-,448,13.28,3374,1896,2.23,4194,0,48,2107,1425,906,762,0,1222,17,1213,0.00,0.26,0.34,0.36,0.52,0.00,6.59,0.21,78.42,13.93,0.24,0.38,72.16,80,81,98.61,300,300,104.53,99.79,0.90,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.52,50.45,0.03,5.18,0.00,0.00
7,Python 3.8.16,fibonacci_oldVersions.py 506999,5.494500,1190,1686841045.748479,-,-,446,13.19,3383,1896,2.24,4330,0,171,3142,1459,204,143,5,1011,9,1204,0.01,0.47,0.31,0.04,0.19,0.02,7.12,0.14,78.50,13.69,0.03,0.22,72.86,78,80,98.53,300,300,104.11,99.79,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.33,50.24,0.03,5.18,0.00,0.00
8,Python 3.8.16,fibonacci_oldVersions.py 506999,5.518914,1174,1686841051.301635,-,-,444,13.14,3374,1896,2.24,3947,0,15,3150,1338,182,110,6,1067,14,1201,0.00,0.46,0.28,0.05,0.19,0.01,7.63,0.21,78.02,13.84,0.03,0.17,72.82,78,81,98.66,300,300,103.70,99.79,0.86,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.34,50.25,0.03,5.19,0.00,0.00
9,Python 3.8.16,fibonacci_oldVersions.py 506999,5.513230,1193,1686841056.849288,-,-,447,13.19,3388,1896,2.22,3963,0,8,3447,1424,141,121,0,1127,17,1170,0.00,0.33,0.31,0.03,0.18,0.00,8.16,0.16,77.62,13.45,0.02,0.15,73.19,78,80,98.54,300,300,103.35,99.79,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.44,50.48,0.03,5.19,0.00,0.00
10,Python 3.8.16,fibonacci_oldVersions.py 506999,5.509188,1274,1686841062.393753,-,-,445,13.15,3386,1896,2.24,3956,0,23,3692,1237,146,109,3,1067,16,1176,0.00,0.45,0.17,0.04,0.13,0.01,7.61,0.17,78.26,13.54,0.04,0.16,73.11,80,80,98.54,300,300,103.77,99.79,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.44,50.39,0.03,5.19,0.00,0.00
