test,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
1,16.0.2,binarytrees.java 21,0,1693992709,1017068,java,0:00.52,7387560,306768,26432,346.7,1.9,26,6,0:00,0,4,899508,8,73k,0,306768,297,1,281,15,0,39.1,6.8,0.0,54.1,0.0,0.0,0.0,0.0,15794.9 MiB,4472.4 MiB,1978.8 MiB,9343.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13096.7 MiB
1,16.0.2,binarytrees.java 21,1,1693992710,1017068,java,0:09.24,7920040,1.7g,26716,613.3,10.9,30,6,0:09,0,4,2270888,8,429k,0,1.7g,297,1,281,15,0,71.1,1.5,0.0,27.4,0.0,0.0,0.0,0.0,15794.9 MiB,3048.7 MiB,3402.1 MiB,9344.1 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11673.2 MiB
2,16.0.2,binarytrees.java 21,0,1693992711,1017114,java,0:00.53,7387560,306800,26504,331.2,1.9,26,5,0:00,0,4,899508,8,74k,0,306800,297,1,281,15,0,37.2,7.8,0.0,55.0,0.0,0.0,0.0,0.0,15794.9 MiB,4477.9 MiB,1972.9 MiB,9344.1 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13102.3 MiB
2,16.0.2,binarytrees.java 21,1,1693992712,1017114,java,0:09.05,7920040,1.7g,26812,468.8,10.8,30,5,0:09,0,4,2271028,8,427k,0,1.7g,297,1,281,15,0,60.9,2.9,0.0,36.2,0.0,0.0,0.0,0.0,15794.9 MiB,3063.3 MiB,3387.5 MiB,9344.1 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11687.8 MiB
3,16.0.2,binarytrees.java 21,0,1693992713,1017160,java,0:00.58,7387560,306608,26188,362.5,1.9,26,7,0:00,0,4,899504,8,74k,0,306608,297,1,281,15,0,43.0,5.2,0.0,51.9,0.0,0.0,0.0,0.0,15794.9 MiB,4492.7 MiB,1958.0 MiB,9344.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13117.2 MiB
3,16.0.2,binarytrees.java 21,1,1693992715,1017160,java,0:08.99,7920040,1.7g,26544,487.5,10.8,31,7,0:08,0,4,2270928,8,425k,0,1.7g,297,1,281,15,0,63.5,0.7,0.0,35.8,0.0,0.0,0.0,0.0,15794.9 MiB,3072.0 MiB,3378.7 MiB,9344.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11696.5 MiB
4,16.0.2,binarytrees.java 21,0,1693992716,1017206,java,0:00.55,7387560,306048,26020,366.7,1.9,26,4,0:00,0,4,899508,8,73k,0,306048,297,1,281,15,0,39.1,5.5,0.0,55.5,0.0,0.0,0.0,0.0,15794.9 MiB,4482.6 MiB,1968.1 MiB,9344.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13107.1 MiB
4,16.0.2,binarytrees.java 21,1,1693992717,1017206,java,0:08.98,7920040,1.7g,26400,475.0,10.8,30,4,0:08,0,4,2271368,8,427k,0,1.7g,297,1,281,15,0,60.4,2.2,0.0,37.4,0.0,0.0,0.0,0.0,15794.9 MiB,3070.0 MiB,3380.7 MiB,9344.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11694.6 MiB
5,16.0.2,binarytrees.java 21,0,1693992718,1017252,java,0:00.58,7387560,305512,25508,362.5,1.9,26,2,0:00,0,4,899556,8,74k,0,305512,297,1,281,15,0,40.9,8.0,0.0,51.1,0.0,0.0,0.0,0.0,15794.9 MiB,4502.7 MiB,1948.0 MiB,9344.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13127.3 MiB
5,16.0.2,binarytrees.java 21,1,1693992719,1017252,java,0:08.95,7920040,1.7g,26388,493.8,10.8,30,2,0:08,0,4,2271028,8,425k,0,1.7g,297,1,281,15,0,61.7,2.1,0.0,36.2,0.0,0.0,0.0,0.0,15794.9 MiB,3081.0 MiB,3369.6 MiB,9344.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11705.6 MiB
