test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.6.15,fibonacci_oldVersions.py 600000,17.480138,1799,1691310771.369457,-,-,617,15.74,3921,1896,1.28,1013516,0,433570,307983,108147,7634,15286,3222,28992,7663,132268,2.52,5.65,8.26,0.80,1.97,0.16,7.43,0.61,59.56,36.80,3.34,1.02,43.09,76,77,99.76,300,300,109.03,71.91,0.22,0.21,0.46,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.45,241.00,0.03,9.97,0.00,0.00
2,Python 3.6.15,fibonacci_oldVersions.py 600000,16.927460,1505,1691310788.445556,-,-,651,16.61,3916,1896,1.28,1107323,0,487314,318312,102100,8114,15649,3250,28724,7963,127285,2.58,5.76,7.97,0.87,2.01,0.17,8.15,0.62,58.01,35.87,3.57,1.14,42.80,77,77,99.67,300,300,113.01,73.70,0.32,0.30,0.59,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.74,249.23,0.04,9.84,0.00,0.00
3,Python 3.6.15,fibonacci_oldVersions.py 600000,17.074897,1705,1691310805.657910,-,-,660,16.87,3911,1896,1.28,1212664,0,499444,358839,97448,7690,14149,3572,26830,7098,120536,2.54,5.91,7.41,0.84,1.84,0.19,8.02,0.85,58.26,35.26,3.54,1.14,43.19,76,77,99.71,300,300,114.04,73.30,0.25,0.23,1.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,304.56,254.49,0.03,9.96,0.00,0.00
4,Python 3.6.15,fibonacci_oldVersions.py 600000,14.932184,1619,1691310820.730326,-,-,779,20.06,3883,1896,1.28,1327412,0,540870,376581,89144,5824,12624,2708,21173,7896,99991,2.97,6.08,7.37,0.56,1.69,0.10,6.60,0.75,57.01,33.68,1.58,0.98,43.70,80,81,99.73,300,300,132.57,81.82,0.22,0.21,0.15,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,294.36,250.76,0.03,9.25,0.00,0.00
5,Python 3.6.15,fibonacci_oldVersions.py 600000,17.406732,1392,1691310838.277422,-,-,625,16.00,3904,1896,1.28,1092120,0,463860,315694,101770,9104,15926,2928,28181,7272,126569,2.41,5.09,8.19,0.99,2.26,0.17,8.34,3.09,56.00,36.27,4.26,1.47,42.01,78,78,99.78,300,300,109.42,70.98,0.18,0.17,0.80,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.77,256.09,0.02,10.06,0.00,0.00
6,Python 3.6.15,fibonacci_oldVersions.py 600000,18.286423,1964,1691310856.714017,-,-,558,19.41,2876,1896,1.32,1045374,0,322103,341253,104247,5812,12294,2145,19963,5009,136277,2.27,5.22,7.32,0.53,1.46,0.10,6.68,0.83,58.79,33.92,1.38,0.78,44.51,72,72,99.70,300,300,126.63,78.61,0.27,0.27,0.19,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.66,170.08,0.03,10.19,0.00,0.00
7,Python 3.6.15,fibonacci_oldVersions.py 600000,19.231630,1860,1691310876.097319,-,-,498,16.83,2961,1896,1.36,881694,0,295768,318684,94550,7410,14184,3530,28506,7347,107628,1.81,5.31,6.56,0.72,1.68,0.17,7.53,0.63,60.83,32.50,3.53,1.00,46.14,74,74,99.78,300,300,112.54,72.83,0.16,0.16,0.91,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.81,172.67,0.02,10.42,0.00,0.00
8,Python 3.6.15,fibonacci_oldVersions.py 600000,12.043857,1803,1691310888.303326,-,-,743,28.24,2632,1896,1.45,1050076,0,266661,431311,11410,2485,3945,61,6040,168,10599,2.06,8.63,1.02,0.42,0.89,0.01,5.54,0.13,55.57,22.28,0.32,0.71,48.45,68,68,99.69,300,300,176.97,99.27,0.24,0.23,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.84,109.48,0.02,8.16,0.00,0.00
9,Python 3.6.15,fibonacci_oldVersions.py 600000,13.891226,2361,1691310902.371100,-,-,767,29.65,2587,1896,1.53,1111385,0,255145,433137,36465,7255,12353,1141,13610,706,18357,1.80,8.77,2.97,0.88,2.05,0.10,8.02,0.20,47.80,26.51,0.82,0.90,42.12,70,70,99.66,300,300,187.09,99.21,0.28,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.38,125.46,0.03,9.13,0.00,0.00
10,Python 3.6.15,fibonacci_oldVersions.py 600000,22.026677,2179,1691310924.541891,-,-,776,29.97,2588,1896,1.75,1375273,0,295599,464006,88492,13061,32780,3392,51678,6733,99956,1.70,8.80,4.89,0.84,2.95,0.11,10.44,0.44,41.97,34.96,1.67,1.35,32.06,72,72,99.85,300,300,194.49,99.50,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.37,197.85,0.01,11.80,0.00,0.00
