test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,fibonacci.py 100000,0.302723,1359,1686762406.226955,-,-,543,14.61,3713,1896,1.76,756,0,3,82,121,83,296,0,450,0,106,0.00,0.90,0.87,1.00,6.91,0.00,45.62,0.00,29.88,19.05,2.74,7.55,56.04,70,70,93.82,400,300,115.37,96.97,5.68,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.90,3.93,0.02,0.28,0.00,0.00
2,Python 3.4.10,fibonacci.py 100000,0.303669,1571,1686762406.572244,-,-,574,15.42,3722,1895,1.71,681,0,0,45,82,86,280,0,315,0,146,0.00,0.27,0.89,1.08,6.30,0.00,30.55,0.00,45.05,19.60,2.55,7.78,54.66,68,68,96.49,400,400,122.22,97.95,3.03,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,4.11,0.01,0.26,0.00,0.00
3,Python 3.4.10,fibonacci.py 100000,0.303922,1331,1686762406.915786,-,-,527,14.43,3654,1896,1.77,558,0,0,13,40,76,225,0,267,0,98,0.00,0.39,0.64,0.84,5.21,0.00,25.95,0.00,52.42,15.20,3.17,6.63,60.58,73,73,96.08,383,383,107.29,98.97,3.67,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.54,3.70,0.01,0.25,0.00,0.00
4,Python 3.4.10,fibonacci.py 100000,0.303589,1383,1686762407.258836,-,-,790,22.10,3574,1896,1.37,1076,0,7,3314,1491,93,117,1,277,2,117,0.00,6.78,5.19,0.53,3.06,0.11,25.98,0.37,35.79,24.68,0.45,2.38,50.39,72,72,96.84,383,383,149.44,98.81,3.14,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,4.68,0.01,0.33,0.00,0.00
5,Python 3.4.10,fibonacci.py 100000,0.292820,5006,1686762407.601030,-,-,621,16.69,3735,1890,1.69,1401,0,208,217,133,115,277,0,256,0,62,0.04,1.46,0.98,1.27,5.88,0.00,25.94,0.00,47.35,18.68,2.84,5.70,56.09,68,68,96.30,400,400,121.07,97.90,2.21,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87,4.10,0.01,0.25,0.00,0.00
6,Python 3.4.10,fibonacci.py 100000,0.292316,1411,1686762407.930343,-,-,512,13.71,3732,1896,1.84,567,0,0,15,37,95,194,0,295,0,79,0.00,0.30,0.32,1.25,4.23,0.00,37.08,0.00,42.94,16.56,3.55,5.45,60.73,68,70,96.47,400,300,109.56,98.54,2.96,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.45,3.68,0.01,0.23,0.00,0.00
7,Python 3.4.10,fibonacci.py 100000,0.317349,2959,1686762408.288766,-,-,821,23.14,3557,1892,1.35,1297,0,54,2155,1567,962,803,0,195,1,137,0.03,4.36,6.82,6.58,9.11,0.00,11.91,0.47,37.03,31.04,3.97,3.86,37.98,66,70,97.05,400,300,154.22,97.15,2.14,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.89,4.93,0.01,0.32,0.00,0.00
8,Python 3.4.10,fibonacci.py 100000,0.288817,1550,1686762408.620109,-,-,536,14.31,3743,1896,1.81,598,0,0,38,115,84,230,0,301,1,86,0.00,0.67,1.54,1.07,5.15,0.00,34.78,0.32,41.98,19.12,2.20,5.08,59.29,68,69,95.91,383,383,113.30,98.65,3.86,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.63,3.84,0.01,0.25,0.00,0.00
9,Python 3.4.10,fibonacci.py 100000,0.311477,1466,1686762408.989806,-,-,490,14.21,3445,1897,1.84,561,0,0,15,30,44,223,0,341,1,114,0.00,0.33,0.58,0.48,5.27,0.00,29.62,0.00,49.51,17.01,1.69,7.50,59.59,68,69,97.60,383,383,112.69,99.26,2.29,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.28,3.51,0.01,0.23,0.00,0.00
10,Python 3.4.10,fibonacci.py 100000,0.305360,1482,1686762409.337283,-,-,786,22.37,3514,1896,1.36,1136,0,26,3242,1552,170,122,0,255,1,203,0.02,6.37,4.14,1.27,2.24,0.00,26.85,0.29,36.31,23.62,0.95,1.82,51.23,69,69,96.28,400,400,150.83,98.62,3.70,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,4.57,0.01,0.33,0.00,0.00
