test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.9.16,fibonacci.py 100000,0.311764,1459,1686762424.504744,-,-,580,16.01,3620,1898,1.57,1055,0,10,157,167,134,568,0,646,5,145,0.01,0.81,1.45,1.95,12.49,0.00,49.93,0.13,16.73,20.16,3.57,12.25,48.01,74,74,86.28,300,300,118.91,95.53,13.03,12.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.14,4.09,0.03,0.35,0.00,0.00
2,Python 3.9.16,fibonacci.py 100000,0.284136,2929,1686762424.828673,-,-,550,14.63,3766,1893,1.73,638,0,0,39,72,92,358,0,327,1,96,0.00,0.52,0.51,1.10,8.62,0.00,32.01,0.18,41.97,18.39,2.30,9.06,55.62,71,73,96.78,300,300,115.17,97.82,2.46,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.86,3.89,0.00,0.24,0.00,0.00
3,Python 3.9.16,fibonacci.py 100000,0.294968,5558,1686762425.161588,-,-,646,17.91,3643,1876,1.51,979,0,3,1833,791,277,282,0,484,3,124,0.00,4.60,4.14,1.65,6.29,0.00,41.32,0.10,22.80,24.03,1.11,5.05,51.89,73,73,93.91,300,300,127.46,97.78,4.27,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.24,4.19,0.01,0.33,0.00,0.00
4,Python 3.9.16,fibonacci.py 100000,0.316108,1446,1686762425.520932,-,-,763,21.65,3522,1896,1.36,1210,0,12,956,772,637,1106,0,447,1,156,0.01,3.60,4.46,5.73,15.78,0.00,33.16,0.01,14.80,28.00,6.34,8.47,35.54,76,77,89.84,300,300,146.64,96.45,9.34,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,4.62,0.02,0.38,0.00,0.00
5,Python 3.9.16,fibonacci.py 100000,0.291353,1438,1686762425.853923,-,-,572,15.55,3683,1896,1.65,784,0,0,34,54,109,376,0,404,4,202,0.00,0.47,0.60,1.23,10.00,0.00,34.60,0.73,36.45,17.61,2.33,10.30,54.22,75,75,93.36,300,300,116.00,98.12,6.15,6.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.98,3.91,0.01,0.30,0.00,0.00
6,Python 3.9.16,fibonacci.py 100000,0.294105,2392,1686762426.186482,-,-,648,18.23,3561,1891,1.52,1009,0,3,1750,761,296,386,0,478,4,141,0.00,5.26,2.97,2.58,7.94,0.00,40.38,0.53,21.44,24.57,1.82,9.00,46.38,77,77,94.52,300,300,132.89,97.45,4.73,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.20,4.10,0.01,0.34,0.00,0.00
7,Python 3.9.16,fibonacci.py 100000,0.311402,1712,1686762426.535909,-,-,804,22.53,3569,1895,1.35,1309,0,30,1472,984,790,941,0,312,6,136,0.02,3.58,5.04,6.71,13.30,0.00,23.22,0.06,24.73,28.54,5.11,7.26,36.55,72,74,96.66,300,300,154.23,96.48,3.13,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,4.87,0.01,0.37,0.00,0.00
8,Python 3.9.16,fibonacci.py 100000,0.293172,2130,1686762426.868123,-,-,595,16.44,3622,1894,1.62,817,0,6,288,192,175,442,0,373,1,134,0.00,0.74,1.49,2.93,10.12,0.00,30.39,0.01,37.27,21.42,4.20,10.14,47.81,71,74,92.78,300,300,126.15,97.32,6.14,5.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.03,3.96,0.01,0.30,0.00,0.00
9,Python 3.9.16,fibonacci.py 100000,0.295680,3813,1686762427.204211,-,-,609,17.59,3478,1887,1.56,805,0,2,1664,978,215,301,0,244,1,93,0.00,5.02,4.27,1.31,5.07,0.00,23.22,0.01,43.00,24.08,0.96,3.62,53.75,76,77,94.70,300,300,127.33,98.48,4.06,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,3.90,0.01,0.29,0.00,0.00
10,Python 3.9.16,fibonacci.py 100000,0.338345,5959,1686762427.584739,-,-,817,24.14,3424,1875,1.26,1588,0,60,1268,887,730,1006,5,412,8,95,0.04,2.98,5.13,5.27,14.06,0.08,32.56,0.55,13.86,27.32,4.71,9.05,34.77,72,72,79.50,300,300,159.06,97.37,18.31,17.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.98,4.71,0.05,0.44,0.00,0.00
