test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,fibonacci.py 100000,0.490366,1132,1686762401.050733,-,-,588,15.52,3787,1897,1.64,990,0,5,997,444,212,264,5,281,0,175,0.00,2.04,1.30,1.06,3.32,0.16,19.24,0.00,57.27,17.81,1.50,3.32,61.84,71,74,96.05,400,300,116.31,97.15,3.72,3.66,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,6.37,0.02,0.34,0.00,0.00
2,Python 3.0.1,fibonacci.py 100000,0.487232,1320,1686762401.572699,-,-,561,14.28,3928,1896,1.67,805,0,0,50,70,81,300,0,394,1,240,0.00,0.40,0.56,0.69,3.85,0.00,22.06,0.08,57.72,15.78,1.91,3.89,64.14,77,77,96.46,400,400,109.28,98.43,3.25,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.49,6.28,0.02,0.33,0.00,0.00
3,Python 3.0.1,fibonacci.py 100000,0.496371,1425,1686762402.106323,-,-,740,19.63,3773,1896,1.42,1478,0,55,1853,1717,950,675,0,319,0,173,0.02,2.24,4.49,3.52,5.35,0.00,11.41,0.00,52.86,22.98,2.03,3.82,51.54,73,73,97.51,400,400,135.96,97.89,2.32,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.73,7.38,0.01,0.39,0.00,0.00
4,Python 3.0.1,fibonacci.py 100000,0.477314,1221,1686762402.623539,-,-,540,13.93,3878,1896,1.72,682,0,2,49,95,75,290,0,304,2,224,0.00,0.28,0.98,0.72,4.20,0.00,16.82,0.66,62.20,16.72,1.89,5.88,61.56,72,72,97.42,400,300,110.19,98.74,2.47,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.24,6.05,0.01,0.30,0.00,0.00
5,Python 3.0.1,fibonacci.py 100000,0.485623,1322,1686762403.155230,-,-,671,18.02,3726,1896,1.46,1090,0,13,3429,1297,147,72,0,191,0,156,0.01,4.06,2.32,0.36,0.75,0.00,15.22,0.00,59.24,18.22,0.15,0.49,63.13,75,76,96.99,400,350,125.65,99.27,2.95,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.97,6.68,0.02,0.37,0.00,0.00
6,Python 3.0.1,fibonacci.py 100000,0.481214,3377,1686762403.679037,-,-,552,14.24,3885,1893,1.68,888,0,17,135,226,77,298,5,435,4,148,0.01,1.04,1.56,0.77,3.93,0.06,26.59,0.19,51.29,18.24,1.33,4.74,61.46,69,76,98.50,400,300,109.55,98.34,0.80,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.47,6.19,0.00,0.28,0.00,0.00
7,Python 3.0.1,fibonacci.py 100000,0.487612,6504,1686762404.206115,-,-,680,18.08,3785,1883,1.49,1193,0,15,3126,1495,170,91,1,330,1,142,0.01,4.29,2.46,1.14,1.63,0.09,21.74,0.31,49.51,20.45,1.75,1.98,57.73,74,74,97.21,400,400,129.11,98.33,1.53,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20,6.94,0.01,0.36,0.00,0.00
8,Python 3.0.1,fibonacci.py 100000,0.473933,1202,1686762404.720147,-,-,542,13.83,3916,1898,1.74,793,0,2,45,84,93,331,0,321,2,175,0.00,0.87,0.59,0.81,4.98,0.00,20.65,0.45,57.66,16.44,1.72,5.12,62.88,72,74,97.69,400,400,109.72,98.72,2.62,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.37,6.14,0.02,0.31,0.00,0.00
9,Python 3.0.1,fibonacci.py 100000,0.499119,2475,1686762405.262844,-,-,707,18.76,3753,1904,1.45,1309,0,28,1512,1733,942,746,0,290,0,189,0.01,2.72,5.38,3.97,5.60,0.00,13.28,0.00,50.23,24.53,1.90,2.95,51.85,66,67,97.37,400,400,132.67,98.24,2.97,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,7.29,0.02,0.38,0.00,0.00
10,Python 3.0.1,fibonacci.py 100000,0.475966,1250,1686762405.779155,-,-,533,13.78,3870,1896,1.76,752,0,0,30,81,81,319,0,344,2,186,0.00,0.10,0.88,0.66,4.67,0.00,22.49,0.00,57.22,16.98,1.60,6.42,61.22,73,74,97.07,400,400,109.59,98.65,2.74,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.26,6.04,0.01,0.31,0.00,0.00
