test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,fibonacci.py 100000,0.303398,1999,1686762420.919829,-,-,545,14.90,3644,1903,1.69,928,0,8,77,121,103,434,0,527,6,141,0.01,0.48,0.87,1.36,9.71,0.00,43.08,0.95,28.66,19.92,3.19,11.75,50.24,71,72,85.70,400,400,120.09,97.17,14.41,14.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,3.97,0.04,0.34,0.00,0.00
2,Python 3.8.16,fibonacci.py 100000,0.304824,6347,1686762421.270127,-,-,692,19.82,3505,1888,1.43,1061,0,26,1764,804,215,215,0,367,0,117,0.02,6.66,3.65,1.01,3.24,0.00,36.17,0.00,28.84,25.38,0.64,3.48,50.69,68,72,83.33,400,300,137.84,97.00,14.14,13.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.18,4.23,0.03,0.35,0.00,0.00
3,Python 3.8.16,fibonacci.py 100000,0.292712,1805,1686762421.603757,-,-,609,16.67,3656,1894,1.59,985,0,0,110,156,145,486,0,592,0,87,0.00,0.81,2.10,1.61,10.90,0.00,50.83,0.00,16.45,22.55,3.26,11.39,46.13,72,74,81.99,400,300,126.98,97.34,16.45,15.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,4.07,0.04,0.31,0.00,0.00
4,Python 3.8.16,fibonacci.py 100000,0.293619,1384,1686762421.940414,-,-,604,16.87,3581,1896,1.57,817,0,3,1753,844,219,218,0,261,0,114,0.00,7.42,3.79,1.53,4.08,0.00,27.07,0.00,39.14,24.16,0.96,3.47,54.54,74,74,94.00,300,300,121.25,98.91,5.76,5.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.90,3.96,0.02,0.30,0.00,0.00
5,Python 3.8.16,fibonacci.py 100000,0.295370,1599,1686762422.275472,-,-,710,20.05,3542,1895,1.45,864,0,10,1717,836,290,166,0,247,0,110,0.01,7.11,4.32,1.60,3.48,0.00,27.53,0.00,35.73,25.66,0.40,2.56,51.33,75,75,95.81,300,300,138.57,98.91,3.98,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,4.30,0.01,0.31,0.00,0.00
6,Python 3.8.16,fibonacci.py 100000,0.282740,1443,1686762422.599254,-,-,557,14.74,3778,1896,1.72,645,0,0,50,121,111,257,0,307,1,99,0.00,0.57,0.94,1.41,7.00,0.00,34.53,0.01,40.66,17.33,2.68,6.23,59.02,76,76,95.14,300,300,112.73,98.74,4.62,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.63,3.89,0.01,0.23,0.00,0.00
7,Python 3.8.16,fibonacci.py 100000,0.359996,1635,1686762423.013695,-,-,972,31.08,3125,1898,1.21,1933,0,288,1977,1086,409,956,17,579,3,87,0.16,3.72,4.81,3.09,15.99,0.02,32.90,0.13,8.39,32.57,2.24,11.10,23.02,71,72,63.33,300,300,214.70,99.39,35.61,35.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.94,5.36,0.15,0.66,0.00,0.00
8,Python 3.8.16,fibonacci.py 100000,0.304397,1404,1686762423.369297,-,-,706,20.64,3418,1896,1.41,1055,0,19,1585,889,338,322,1,389,4,138,0.01,7.30,5.76,1.45,4.18,0.01,35.10,0.09,25.17,28.50,0.62,2.87,47.36,73,75,91.00,300,300,142.01,98.29,8.55,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.32,4.28,0.02,0.33,0.00,0.00
9,Python 3.8.16,fibonacci.py 100000,0.300673,1493,1686762423.712053,-,-,594,16.43,3618,1896,1.61,825,0,30,213,209,160,407,2,432,1,117,0.03,1.84,1.76,1.73,7.97,0.04,38.85,0.00,30.97,22.17,3.13,7.19,51.08,72,74,92.46,300,300,123.36,98.09,7.23,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.05,0.02,0.29,0.00,0.00
10,Python 3.8.16,fibonacci.py 100000,0.297845,5675,1686762424.047265,-,-,632,17.80,3591,1876,1.53,960,0,4,1731,918,274,297,2,384,2,180,0.00,4.46,4.33,2.04,6.14,0.19,32.10,0.17,31.43,25.39,0.95,7.39,48.46,76,76,94.68,300,300,130.20,97.23,3.71,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.05,4.14,0.01,0.33,0.00,0.00
