test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v6.17.1,binaryTrees_7_original.js 21,20.152507,1028,1692191354.054891,-,-,566,13.92,4067,1896,2.00,84269,0,29,18186,11486,50,225,1,2449,34,4768,0.00,0.31,0.23,0.01,0.12,0.00,4.46,0.13,80.76,14.65,0.01,0.15,71.27,75,77,98.44,300,300,108.89,99.58,1.43,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,364.21,309.12,0.28,23.29,0.00,0.00
2,v6.17.1,binaryTrees_7_original.js 21,22.697851,1192,1692191376.796052,-,-,492,13.88,3545,1896,2.04,84907,0,35,11627,17023,70,272,4,2614,37,5316,0.00,0.22,0.32,0.02,0.11,0.00,4.25,0.11,81.06,14.60,0.03,0.15,71.35,71,73,98.49,300,300,108.90,99.72,1.25,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.86,249.24,0.28,24.91,0.00,0.00
3,v6.17.1,binaryTrees_7_original.js 21,24.180773,1116,1692191401.014826,-,-,463,13.77,3359,1896,2.04,70912,0,35,11664,24912,125,401,2,2861,32,5493,0.00,0.23,0.42,0.02,0.14,0.00,4.42,0.09,80.90,14.71,0.02,0.20,71.30,71,73,98.36,300,300,108.14,99.79,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.25,223.21,0.29,25.85,0.00,0.00
4,v6.17.1,binaryTrees_7_original.js 21,24.001204,1201,1692191425.052068,-,-,473,14.13,3346,1896,2.01,101851,0,39,6748,22826,158,487,0,3360,72,5807,0.00,0.18,0.42,0.02,0.20,0.00,5.07,0.21,79.75,14.43,0.06,0.30,71.08,74,74,98.34,300,300,108.94,99.79,1.29,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286.31,221.58,0.28,25.73,0.00,0.00
5,v6.17.1,binaryTrees_7_original.js 21,24.193509,1220,1692191449.282822,-,-,463,13.85,3344,1896,2.04,71724,0,39,11678,24897,127,548,0,3215,44,5396,0.00,0.25,0.45,0.02,0.18,0.00,4.82,0.09,80.32,14.79,0.02,0.30,71.04,71,71,98.33,300,300,108.74,99.79,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.68,223.47,0.29,25.89,0.00,0.00
6,v6.17.1,binaryTrees_7_original.js 21,24.158801,1222,1692191473.478029,-,-,467,13.96,3342,1896,2.03,91465,0,74,9026,22980,156,487,2,3049,48,5733,0.00,0.25,0.38,0.02,0.17,0.00,4.34,0.16,80.70,14.84,0.03,0.24,70.92,71,72,98.36,300,300,109.54,99.79,1.26,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.24,223.29,0.29,25.86,0.00,0.00
7,v6.17.1,binaryTrees_7_original.js 21,24.129035,1190,1692191497.643539,-,-,464,13.85,3348,1896,2.04,73800,0,60,9606,25258,127,520,1,3235,55,5666,0.00,0.23,0.45,0.02,0.19,0.00,4.60,0.14,80.49,14.45,0.01,0.26,71.42,74,74,98.33,300,300,107.86,99.79,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287.84,222.93,0.28,25.86,0.00,0.00
8,v6.17.1,binaryTrees_7_original.js 21,24.231095,1150,1692191521.911195,-,-,464,13.89,3341,1896,2.04,76459,0,40,11198,24403,254,667,1,3423,71,6069,0.00,0.22,0.47,0.04,0.23,0.00,4.70,0.16,80.28,14.85,0.05,0.33,70.87,71,71,98.30,300,300,108.95,99.79,1.31,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.12,224.00,0.29,25.94,0.00,0.00
9,v6.17.1,binaryTrees_7_original.js 21,24.083263,1184,1692191546.033476,-,-,464,13.90,3338,1896,2.04,87123,0,59,7822,21610,150,395,0,3122,30,5459,0.00,0.25,0.35,0.02,0.18,0.00,4.93,0.07,80.27,14.82,0.02,0.28,70.99,72,73,98.34,300,300,109.38,99.79,1.26,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287.32,222.72,0.27,25.78,0.00,0.00
10,v6.17.1,binaryTrees_7_original.js 21,24.162724,1154,1692191570.233556,-,-,464,13.88,3341,1896,2.04,84061,0,42,8398,22287,105,402,3,3231,62,5576,0.00,0.26,0.38,0.02,0.14,0.00,4.85,0.20,80.25,14.51,0.03,0.22,71.35,73,73,98.30,300,300,108.47,99.79,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.19,223.28,0.28,25.84,0.00,0.00
