test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v0.12.18,nbody_6_original.js 50000000,0.050826,1032,1692969835.339599,-,-,633,15.88,3984,1899,1.10,276,0,0,46,57,15,33,0,111,0,4,0.00,7.58,2.47,1.27,7.82,0.00,60.97,0.00,3.91,24.84,1.12,9.68,48.47,63,66,72.80,300,300,123.75,98.33,26.96,26.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.79,0.01,0.06,0.00,0.00
2,v0.12.18,nbody_6_original.js 50000000,0.049976,1013,1692969835.462089,-,-,574,14.31,4005,1898,1.17,262,0,0,70,42,7,26,0,105,0,0,0.00,8.29,1.22,0.78,8.70,0.00,66.57,0.00,0.00,25.04,0.36,7.45,52.84,69,69,84.04,300,300,108.41,98.68,14.94,14.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.73,0.01,0.04,0.00,0.00
3,v0.12.18,nbody_6_original.js 50000000,0.049554,1058,1692969835.570571,-,-,600,14.77,4063,1897,1.17,261,0,0,7,10,21,68,0,92,0,1,0.00,0.25,1.21,4.65,13.84,0.00,63.95,0.00,1.00,18.14,3.02,11.72,52.36,68,70,78.70,300,300,115.39,98.20,20.88,20.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.76,0.01,0.05,0.00,0.00
4,v0.12.18,nbody_6_original.js 50000000,0.050680,1054,1692969835.650462,-,-,677,16.93,3992,1900,1.11,331,0,24,21,38,38,77,0,101,0,3,0.10,1.79,1.06,2.56,15.06,0.00,60.18,0.00,2.16,18.96,1.97,14.53,47.62,69,71,84.85,300,300,124.41,98.01,14.54,14.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.81,0.01,0.05,0.00,0.00
5,v0.12.18,nbody_6_original.js 50000000,0.049105,1033,1692969835.731256,-,-,546,13.45,4053,1898,1.22,265,0,0,11,18,5,36,0,103,0,0,0.00,1.58,2.03,0.15,7.56,0.00,75.14,0.00,0.00,20.03,0.24,6.45,59.83,68,68,87.57,300,300,105.56,98.81,9.96,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.71,0.01,0.04,0.00,0.00
6,v0.12.18,nbody_6_original.js 50000000,0.049615,1032,1692969835.811705,-,-,559,13.77,4056,1897,1.18,275,0,1,21,17,11,38,0,100,0,1,0.01,1.45,1.81,1.48,8.79,0.00,71.57,0.00,1.00,17.97,0.38,8.33,59.56,70,70,82.64,300,300,104.32,98.63,15.68,15.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.72,0.01,0.04,0.00,0.00
7,v0.12.18,nbody_6_original.js 50000000,0.049816,1030,1692969835.892085,-,-,563,13.89,4045,1899,1.18,281,0,1,18,14,6,38,0,115,0,0,0.01,2.27,2.73,0.53,7.63,0.00,72.74,0.00,0.00,21.31,0.96,7.95,55.88,66,66,74.27,300,300,109.15,98.10,24.71,23.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.73,0.01,0.05,0.00,0.00
8,v0.12.18,nbody_6_original.js 50000000,0.049747,1034,1692969835.974919,-,-,556,13.66,4066,1899,1.19,270,0,0,10,8,5,56,0,98,0,6,0.00,0.69,0.32,1.24,10.61,0.00,70.95,0.00,2.29,15.88,1.18,12.41,56.87,69,69,82.42,300,300,106.28,98.05,18.01,17.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.72,0.01,0.04,0.00,0.00
9,v0.12.18,nbody_6_original.js 50000000,0.050831,1048,1692969836.054061,-,-,622,15.50,4004,1901,1.09,294,0,0,6,26,13,42,0,102,0,10,0.00,0.43,3.17,0.83,9.11,0.00,65.19,0.00,5.72,20.25,0.30,12.00,51.95,71,71,74.76,300,300,120.88,98.43,24.56,24.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.78,0.01,0.06,0.00,0.00
10,v0.12.18,nbody_6_original.js 50000000,0.049151,1063,1692969836.133829,-,-,550,13.62,4039,1897,1.21,254,0,0,17,15,8,29,0,108,0,0,0.00,1.38,1.44,1.13,8.29,0.00,74.00,0.00,0.00,19.06,0.25,8.12,58.95,68,68,85.45,300,300,107.18,98.68,14.34,14.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.71,0.01,0.04,0.00,0.00
