test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.65,0.20,0.09,0.06,6.56,2.69,0.00,0.05,2.04,271905440068 ns,1047048395985,3.851 GHz,2814588937595,2.69,271887.20 msec,1.000,1047121664869,3.851 GHz,70,513938330734,6506023529,271887.57 msec,1.000,1996 C,534552833145,3469394432,0.65%,0,395850458166,8731,8731,0,37567745,933863,2.486,1064057373417,203794710,0.02%,2818935,50570,1.79%,48251899,1063522369364,20058129,0.00%,25663877,39621234,154.39%,0,0
2,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.65,0.20,0.09,0.06,6.58,2.71,0.00,0.03,1.89,290870832811 ns,1037797282928,3.568 GHz,2814773471515,2.71,290851.75 msec,1.000,1037788942524,3.568 GHz,67,550442000970,6967984392,290852.12 msec,1.000,1431 C,534506262732,3449968575,0.65%,0,395746622435,8715,8715,0,40088170,1280134,3.193,1063904665011,144733204,0.01%,2868789,86633,3.02%,47506874,1063489408200,12212727,0.00%,25622777,48388975,188.85%,0,0
3,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.65,0.20,0.09,0.06,6.58,2.70,0.00,0.02,1.91,287909559739 ns,1040730065870,3.615 GHz,2815002529513,2.70,287889.78 msec,1.000,1040663453621,3.615 GHz,61,544428794402,6891967680,287890.11 msec,1.000,1198 C,534477216328,3682123277,0.69%,0,395782638119,8708,8708,0,35475056,904173,2.549,1063794150530,92602401,0.01%,2434142,45820,1.88%,48453541,1063681158726,51044,0.00%,46769980,20109661,43.00%,0,0
4,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.65,0.20,0.09,0.06,6.55,2.69,0.00,0.02,1.89,294147343247 ns,1048401218364,3.564 GHz,2816378542529,2.69,294123.02 msec,1.000,1048374308798,3.564 GHz,71,555861523886,7036743404,294123.44 msec,1.000,1450 C,534884832052,3828034482,0.72%,0,395793707062,8737,8737,0,52128668,1731434,3.321,1063643069440,114363112,0.01%,3077854,152894,4.97%,54164362,1063632748930,95827,0.00%,40663538,194574449,478.50%,0,0
5,Python 3.12.0b1,nbody.py 50000000,1.00,0.39,0.62,0.20,0.11,0.08,6.42,2.58,0.00,0.03,1.88,308221842853 ns,1095104801731,3.553 GHz,2817235142739,2.57,308197.80 msec,1.000,1095138996846,3.553 GHz,63,582503058746,7374262874,308198.18 msec,1.000,1224 C,534831575458,4289008743,0.80%,0,396267169103,8707,8707,0,75940452,7971387,10.497,1064565030077,156469550,0.01%,5949519,761305,12.80%,72569454,1062946441634,1426497,0.00%,38526214,134154339,348.22%,0,0
6,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.64,0.20,0.09,0.06,6.54,2.67,0.00,0.03,1.90,292629680764 ns,1052982952743,3.599 GHz,2815445206655,2.67,292610.43 msec,1.000,1053000132558,3.599 GHz,37,553830106855,7010892322,292610.73 msec,1.000,1477 C,534794309135,3838429990,0.72%,0,395833622831,8732,8732,0,46357441,1628555,3.513,1063764838405,149136595,0.01%,2679894,56487,2.11%,50059526,1063449379244,75262,0.00%,38237459,175207929,458.21%,0,0
7,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.65,0.19,0.09,0.07,6.57,2.70,0.00,0.04,1.89,292358917093 ns,1043589889945,3.570 GHz,2815485863318,2.70,292336.93 msec,1.000,1043597479807,3.570 GHz,98,552410590367,6992717135,292337.30 msec,1.000,1407 C,534828681080,3495086064,0.65%,0,395819316256,8794,8794,0,53390382,1351888,2.532,1063679654362,157755239,0.01%,3459123,64426,1.86%,52727015,1063577371751,83998,0.00%,39709007,39129253,98.54%,0,0
8,Python 3.12.0b1,nbody.py 50000000,1.00,0.38,0.64,0.21,0.10,0.05,6.50,2.66,0.00,0.03,1.90,294903250851 ns,1057430346845,3.586 GHz,2815028960899,2.66,294882.79 msec,1.000,1057369630482,3.586 GHz,66,557645006709,7059134643,294883.17 msec,1.000,1074 C,534843753510,4096114609,0.77%,0,395723772242,8750,8750,0,42479972,849142,1.999,1064099514993,134133699,0.01%,3207189,52930,1.65%,44512680,1063613973692,75776,0.00%,8412733,426447555,5069.07%,0,0
9,Python 3.12.0b1,nbody.py 50000000,1.00,0.40,0.60,0.20,0.11,0.08,6.36,2.52,0.00,0.03,1.91,308915284956 ns,1117457397144,3.618 GHz,2815168377948,2.52,308893.98 msec,1.000,1117476708719,3.618 GHz,60,584059800386,7393552599,308894.35 msec,1.000,1442 C,534670618115,5241516341,0.98%,0,395898222680,8766,8766,0,55426165,1010411,1.823,1063678227707,165162947,0.02%,3581087,141498,3.95%,74545681,1063452052167,756729,0.00%,472875461,498225571,105.36%,0,0
10,Python 3.12.0b1,nbody.py 50000000,1.00,0.37,0.65,0.20,0.09,0.06,6.59,2.72,0.00,0.02,1.87,293080944542 ns,1036408360991,3.537 GHz,2816068047495,2.72,293054.51 msec,1.000,1036349940647,3.536 GHz,53,554120081799,7014726398,293055.01 msec,1.000,1259 C,534936156811,3466263748,0.65%,0,395854114138,8727,8727,0,53586977,1831788,3.418,1063751240442,106098565,0.01%,3686600,86999,2.36%,52375966,1063587634375,34319,0.00%,42744779,474081,1.11%,0,0
