test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.57,2.55,0.00,0.07,2.15,5114570086 ns,20798028475,4.064 GHz,53486640883,2.57,5117.05 msec,1.000,20815677506,4.068 GHz,2,9656437691,122266459,5117.08 msec,1.000,267 C,4982023433,32286,0.00%,0,4836377203,3993,3991,2,241320,28179,11.677,20776972753,198101,0.00%,11712,1535,13.11%,465668,20781110791,163,0.00%,2080,6226,299.33%,0,0
2,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.59,2.55,0.00,0.07,2.16,5115677999 ns,20835547588,4.072 GHz,53552849393,2.57,5117.28 msec,1.000,20826033087,4.070 GHz,2,9655477068,122252007,5117.29 msec,1.000,232 C,4985599315,46791,0.00%,0,4835650655,3997,3997,0,954036,163900,17.180,20760369852,309817,0.00%,40156,2665,6.64%,797040,20765391527,280,0.00%,3554,10943,307.91%,0,0
3,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.04,0.00,0.37,5.57,2.55,0.00,0.07,2.16,5121502377 ns,20889920088,4.077 GHz,53622807121,2.57,5124.23 msec,1.001,20890512349,4.077 GHz,6,9683991237,122567328,5124.25 msec,1.001,244 C,4988748104,28615,0.00%,0,4838215465,3985,3985,0,359498,32120,8.935,20731259864,224695,0.00%,31293,1084,3.46%,573908,20749056532,148,0.00%,6492,5385,82.95%,0,0
4,v18.17.1,nbody_6.js 50000000,1.00,0.40,0.58,0.05,0.00,0.38,5.57,2.54,0.00,0.05,2.16,5150136660 ns,21005268514,4.077 GHz,53877289817,2.57,5152.55 msec,1.000,21002715819,4.076 GHz,4,9736837543,123263097,5152.58 msec,1.000,230 C,4996251592,214084,0.00%,4,4853268799,3988,3986,2,221135,30398,13.746,20774249953,213904,0.00%,23831,3256,13.66%,589935,20705774133,266,0.00%,3687,4716,127.91%,0,0
5,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.55,2.55,0.00,0.06,2.16,5130372627 ns,20904396030,4.073 GHz,53620990278,2.57,5132.85 msec,1.000,20906222620,4.073 GHz,3,9693828221,122706573,5132.88 msec,1.000,215 C,4989497536,197523,0.00%,0,4844623651,3984,3982,2,273182,35514,13.000,20804697959,216537,0.00%,18041,5143,28.51%,537341,20658400923,672,0.00%,5511,4354,79.01%,0,0
6,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.06,0.00,0.36,5.57,2.55,0.00,0.06,2.16,5164355536 ns,21022905420,4.069 GHz,53446057799,2.54,5166.60 msec,1.000,21029068516,4.070 GHz,3,9762392357,123569114,5166.65 msec,1.000,210 C,4964424978,36075,0.00%,0,4834345947,3994,3993,1,2901123,1078710,37.182,20762713494,221601,0.00%,27596,2605,9.44%,519153,20924327306,118,0.00%,3028,6340,209.38%,0,0
7,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.36,5.57,2.52,0.01,0.06,2.16,5143499515 ns,20971873651,4.075 GHz,53484407941,2.55,5145.99 msec,1.000,20973072804,4.076 GHz,4,9721462845,123081431,5146.01 msec,1.000,192 C,5000763015,209651,0.00%,4,4833112888,3993,3993,0,334723,28196,8.424,20848693880,186814,0.00%,23101,1253,5.42%,512451,20638767500,101,0.00%,2703,6026,222.94%,0,0
8,v18.17.1,nbody_6.js 50000000,0.99,0.39,0.58,0.05,0.00,0.37,5.56,2.55,0.00,0.06,2.13,5229425328 ns,20868520567,3.989 GHz,53605553657,2.57,5231.33 msec,1.000,20884901678,3.992 GHz,2,9790236124,123965875,5231.37 msec,1.000,163 C,4975834797,59973,0.00%,0,4833430522,4000,3999,1,756931,109937,14.524,20774139649,330972,0.00%,53244,4589,8.62%,810903,20782664077,116,0.00%,18036,10119,56.10%,0,0
9,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.04,0.00,0.37,5.51,2.54,0.00,0.06,2.16,5153303886 ns,21007829319,4.075 GHz,53560878630,2.55,5155.66 msec,1.000,20979793329,4.069 GHz,4,9721546248,123080246,5155.67 msec,1.000,169 C,4980263414,162508,0.00%,4,4830819297,3992,3992,0,270585,39545,14.615,20731066057,203689,0.00%,17240,1460,8.47%,500424,20783199488,0,0.00%,2488,4553,183.00%,0,0
10,v18.17.1,nbody_6.js 50000000,1.00,0.39,0.58,0.05,0.00,0.37,5.57,2.55,0.00,0.06,2.16,5134391638 ns,20929445562,4.074 GHz,53387904372,2.55,5136.90 msec,1.000,20921644882,4.073 GHz,5,9692451427,122693088,5136.92 msec,1.000,190 C,4969347733,213373,0.00%,0,4820909679,3992,3992,0,512344,60457,11.800,20651132907,250743,0.00%,29681,3246,10.94%,593960,20796676416,1110,0.00%,2894,5030,173.81%,0,0
