version,release_date,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 33
1.8.0_362,2023-04-18,fasta.java 25000000 > test_fasta.txt,10,1690981048,429028,java,0:03.57,6832680,29088,18512,37.5,0.2,297,2,282,13,0,10.3,8.7,0.0,81.0,0.0,0.0,0.0,0.0,15795.0 MiB,7269.1 MiB,1860.1 MiB,6665.8 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13224.8 MiB,
1.8.0_362,2023-04-18,fasta.java 25000000 > test_fasta.txt,11,1690981049,429028,java,0:03.96,6832680,29088,18512,33.3,0.2,297,2,282,13,0,10.4,8.0,0.0,81.6,0.0,0.0,0.0,0.0,15795.0 MiB,7268.8 MiB,1860.1 MiB,6666.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13224.7 MiB,
1.8.0_362,2023-04-18,fasta.java 25000000 > test_fasta.txt,12,1690981050,429028,java,0:04.33,6832680,29088,18512,25.0,0.2,297,2,282,13,0,12.1,3.2,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,7269.3 MiB,1859.8 MiB,6665.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13224.8 MiB,
1.8.0_362,2023-04-18,fasta.java 25000000 > test_fasta.txt,13,1690981052,429028,java,0:04.67,6832680,29088,18512,18.8,0.2,297,2,282,13,0,11.9,4.0,0.0,84.1,0.0,0.0,0.0,0.0,15795.0 MiB,7269.8 MiB,1859.4 MiB,6665.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13225.3 MiB,
1.8.0_362,2023-04-18,fasta.java 25000000 > test_fasta.txt,14,1690981053,429028,java,0:05.05,6832680,29088,18512,26.7,0.2,297,1,283,13,0,11.5,3.3,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,7269.8 MiB,1859.4 MiB,6665.8 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13225.8 MiB,
1.8.0_362,2023-04-18,fasta.java 25000000 > test_fasta.txt,15,1690981054,429028,java,0:05.40,6832680,29088,18512,37.5,0.2,297,2,282,13,0,10.2,8.7,0.0,81.1,0.0,0.0,0.0,0.0,15795.0 MiB,7270.3 MiB,1858.7 MiB,6666.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13226.1 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,0,1690981652,430137,java,0:00.20,7962284,36452,17364,133.3,0.2,295,2,280,13,0,16.3,6.5,0.0,77.2,0.0,0.0,0.0,0.0,15795.0 MiB,7311.0 MiB,1817.3 MiB,6666.8 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13267.8 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,1,1690981653,430137,java,0:00.49,7962284,36452,17364,18.8,0.2,295,2,280,13,0,9.6,9.6,0.0,80.8,0.0,0.0,0.0,0.0,15795.0 MiB,7310.0 MiB,1818.1 MiB,6666.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13266.8 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,2,1690981655,430137,java,0:00.75,7962284,36452,17364,25.0,0.2,295,2,280,13,0,11.1,6.3,0.0,82.5,0.0,0.0,0.0,0.0,15795.0 MiB,7309.7 MiB,1818.4 MiB,6666.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13266.6 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,3,1690981656,430137,java,0:01.11,7962284,36832,17488,46.7,0.2,295,2,280,13,0,11.3,5.6,0.0,82.3,0.0,0.0,0.8,0.0,15795.0 MiB,7308.3 MiB,1819.6 MiB,6667.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.3 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,4,1690981657,430137,java,0:01.47,7962284,36832,17488,37.5,0.2,295,2,280,13,0,11.1,7.1,0.0,81.7,0.0,0.0,0.0,0.0,15795.0 MiB,7308.3 MiB,1819.7 MiB,6667.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.3 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,5,1690981658,430137,java,0:01.81,7962284,36832,17488,33.3,0.2,295,2,280,13,0,11.9,5.6,0.0,82.5,0.0,0.0,0.0,0.0,15795.0 MiB,7306.5 MiB,1821.2 MiB,6667.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13263.7 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,6,1690981659,430137,java,0:02.16,7962284,36832,17488,18.8,0.2,295,1,281,13,0,12.6,3.9,0.0,83.5,0.0,0.0,0.0,0.0,15795.0 MiB,7307.3 MiB,1820.4 MiB,6667.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.6 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,7,1690981660,430137,java,0:02.52,7962284,36832,17488,31.2,0.2,295,2,280,13,0,10.3,6.3,0.0,83.3,0.0,0.0,0.0,0.0,15795.0 MiB,7307.5 MiB,1819.9 MiB,6667.6 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.0 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,8,1690981662,430137,java,0:02.89,7962284,39128,17488,20.0,0.2,295,2,280,13,0,10.9,6.2,0.0,82.8,0.0,0.0,0.0,0.0,15795.0 MiB,7307.5 MiB,1820.2 MiB,6667.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.5 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,9,1690981663,430137,java,0:03.24,7962284,38264,17488,25.0,0.2,295,1,281,13,0,12.7,4.0,0.0,83.3,0.0,0.0,0.0,0.0,15795.0 MiB,7307.5 MiB,1820.2 MiB,6667.3 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.7 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,10,1690981664,430137,java,0:03.57,7962284,38264,17488,20.0,0.2,295,2,280,13,0,11.1,4.8,0.0,84.1,0.0,0.0,0.0,0.0,15795.0 MiB,7307.8 MiB,1819.7 MiB,6667.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.9 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,11,1690981665,430137,java,0:03.90,7962284,38264,17488,12.5,0.2,295,2,280,13,0,12.0,3.2,0.0,84.8,0.0,0.0,0.0,0.0,15795.0 MiB,7307.5 MiB,1820.2 MiB,6667.3 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.7 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,12,1690981666,430137,java,0:04.24,7962284,38264,17488,26.7,0.2,295,2,280,13,0,12.7,4.8,0.0,82.5,0.0,0.0,0.0,0.0,15795.0 MiB,7307.5 MiB,1820.1 MiB,6667.3 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.7 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,13,1690981667,430137,java,0:04.60,7962284,38264,17488,25.0,0.2,295,3,279,13,0,11.1,7.1,0.0,81.7,0.0,0.0,0.0,0.0,15795.0 MiB,7306.8 MiB,1820.9 MiB,6667.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.1 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,14,1690981669,430137,java,0:04.95,7962284,38264,17488,33.3,0.2,295,2,280,13,0,11.3,6.5,0.0,82.3,0.0,0.0,0.0,0.0,15795.0 MiB,7306.3 MiB,1821.3 MiB,6667.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13263.6 MiB,
9.0.4,2018-01-16,fasta.java 25000000 > test_fasta.txt,15,1690981670,430137,java,0:05.30,7962284,38264,17488,37.5,0.2,295,2,280,13,0,11.2,6.4,0.0,82.4,0.0,0.0,0.0,0.0,15795.0 MiB,7306.1 MiB,1821.7 MiB,6667.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13263.1 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,0,1690982269,431241,java,0:00.19,7954164,36264,17984,118.8,0.2,295,2,280,13,0,16.8,5.6,0.0,76.8,0.8,0.0,0.0,0.0,15795.0 MiB,7321.4 MiB,1803.4 MiB,6670.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13281.7 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,1,1690982270,431241,java,0:00.45,7954164,36264,17984,20.0,0.2,295,2,280,13,0,10.2,10.2,0.0,79.5,0.0,0.0,0.0,0.0,15795.0 MiB,7321.4 MiB,1803.6 MiB,6669.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13281.4 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,2,1690982271,431241,java,0:00.70,7954164,36528,17984,18.8,0.2,295,2,280,13,0,12.5,6.2,0.0,81.2,0.0,0.0,0.0,0.0,15795.0 MiB,7320.0 MiB,1805.0 MiB,6670.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13280.0 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,3,1690982272,431241,java,0:01.04,7954164,37164,18108,20.0,0.2,295,2,280,13,0,11.8,4.7,0.0,83.5,0.0,0.0,0.0,0.0,15795.0 MiB,7319.2 MiB,1805.3 MiB,6670.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13279.6 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,4,1690982273,431241,java,0:01.41,7954164,37164,18108,40.0,0.2,295,2,280,13,0,12.2,3.3,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,7318.2 MiB,1806.4 MiB,6670.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13278.6 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,5,1690982275,431241,java,0:01.78,7954164,37164,18108,37.5,0.2,295,2,280,13,0,13.0,4.1,0.0,82.9,0.0,0.0,0.0,0.0,15795.0 MiB,7317.8 MiB,1806.9 MiB,6670.3 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13278.1 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,6,1690982276,431241,java,0:02.14,7954164,37164,18108,33.3,0.2,295,2,280,13,0,9.7,7.3,0.0,83.1,0.0,0.0,0.0,0.0,15795.0 MiB,7317.0 MiB,1807.8 MiB,6670.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13277.0 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,7,1690982277,431241,java,0:02.51,7954164,37164,18108,31.2,0.2,295,2,280,13,0,12.1,4.8,0.0,83.1,0.0,0.0,0.0,0.0,15795.0 MiB,7316.5 MiB,1807.7 MiB,6670.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13277.1 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,8,1690982278,431241,java,0:02.90,7954164,39272,18108,33.3,0.2,295,2,280,13,0,10.3,7.9,0.0,81.7,0.0,0.0,0.0,0.0,15795.0 MiB,7315.8 MiB,1808.8 MiB,6670.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13276.1 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,9,1690982279,431241,java,0:03.24,7954164,38296,18108,18.8,0.2,295,2,280,13,0,11.3,4.0,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,7315.1 MiB,1809.5 MiB,6670.4 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13275.4 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,10,1690982280,431241,java,0:03.62,7954164,38296,18108,40.0,0.2,295,2,280,13,0,12.0,6.4,0.0,81.6,0.0,0.0,0.0,0.0,15795.0 MiB,7314.8 MiB,1810.1 MiB,6670.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13275.1 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,11,1690982282,431241,java,0:03.98,7954164,38296,18108,31.2,0.2,295,1,281,13,0,11.1,7.1,0.0,81.7,0.0,0.0,0.0,0.0,15795.0 MiB,7314.3 MiB,1810.5 MiB,6670.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13274.3 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,12,1690982283,431241,java,0:04.37,7954164,38296,18108,40.0,0.2,295,2,280,13,0,10.6,7.3,0.0,82.1,0.0,0.0,0.0,0.0,15795.0 MiB,7313.6 MiB,1811.1 MiB,6670.3 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13273.8 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,13,1690982284,431241,java,0:04.71,7954164,38296,18108,18.8,0.2,295,3,279,13,0,12.9,1.6,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,7313.8 MiB,1811.0 MiB,6670.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13273.9 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,14,1690982285,431241,java,0:05.08,7954164,38296,18108,40.0,0.2,295,3,279,13,0,9.6,8.0,0.0,82.4,0.0,0.0,0.0,0.0,15795.0 MiB,7313.8 MiB,1810.7 MiB,6670.5 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13274.2 MiB,
10.0.2,2018-07-17,fasta.java 25000000 > test_fasta.txt,15,1690982286,431241,java,0:05.45,7954164,38296,18108,37.5,0.2,295,2,280,13,0,10.5,7.3,0.0,82.3,0.0,0.0,0.0,0.0,15795.0 MiB,7314.1 MiB,1810.7 MiB,6670.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13274.2 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,0,1690982887,432833,java,0:00.13,6807184,41120,26676,81.2,0.3,296,4,279,13,0,12.8,8.8,0.0,77.6,0.8,0.0,0.0,0.0,15795.0 MiB,7293.9 MiB,1810.5 MiB,6690.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13274.4 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,1,1690982888,432833,java,0:00.41,6807184,41120,26676,37.5,0.3,296,2,281,13,0,8.8,12.8,0.0,78.4,0.0,0.0,0.0,0.0,15795.0 MiB,7291.4 MiB,1813.0 MiB,6690.6 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13272.0 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,2,1690982889,432833,java,0:00.67,6807184,41120,26676,26.7,0.3,296,2,281,13,0,9.8,7.3,0.0,82.9,0.0,0.0,0.0,0.0,15795.0 MiB,7291.6 MiB,1812.5 MiB,6690.8 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13272.5 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,3,1690982890,432833,java,0:01.03,6807184,41752,27044,31.2,0.3,296,2,281,13,0,11.5,4.1,0.0,84.4,0.0,0.0,0.0,0.0,15795.0 MiB,7291.7 MiB,1812.2 MiB,6691.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13272.8 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,4,1690982891,432833,java,0:01.40,6807184,41752,27044,40.0,0.3,296,2,281,13,0,11.2,5.6,0.0,83.2,0.0,0.0,0.0,0.0,15795.0 MiB,7291.2 MiB,1812.9 MiB,6690.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13271.9 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,5,1690982892,432833,java,0:01.78,6807184,41468,27044,43.8,0.3,296,2,281,13,0,11.8,6.3,0.0,81.9,0.0,0.0,0.0,0.0,15795.0 MiB,7291.4 MiB,1812.6 MiB,6691.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13272.3 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,6,1690982893,432833,java,0:02.13,6807184,41468,27044,33.3,0.3,296,1,282,13,0,12.1,4.0,0.0,83.9,0.0,0.0,0.0,0.0,15795.0 MiB,7290.7 MiB,1813.3 MiB,6691.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13271.5 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,7,1690982895,432833,java,0:02.50,6807184,41468,27044,31.2,0.3,296,3,280,13,0,11.8,4.7,0.0,83.5,0.0,0.0,0.0,0.0,15795.0 MiB,7289.9 MiB,1814.0 MiB,6691.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13270.9 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,8,1690982896,432833,java,0:02.91,6807184,42952,27044,37.5,0.3,296,2,281,13,0,12.7,4.8,0.0,82.5,0.0,0.0,0.0,0.0,15795.0 MiB,7289.4 MiB,1814.4 MiB,6691.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13270.4 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,9,1690982897,432833,java,0:03.25,6807184,42952,27044,20.0,0.3,296,2,281,13,0,13.0,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7287.2 MiB,1816.6 MiB,6691.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13268.2 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,10,1690982898,432833,java,0:03.62,6807184,42952,27044,37.5,0.3,296,2,281,13,0,12.2,4.1,0.0,83.7,0.0,0.0,0.0,0.0,15795.0 MiB,7287.7 MiB,1816.5 MiB,6690.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13268.3 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,11,1690982899,432833,java,0:03.97,6807184,42952,27044,26.7,0.3,296,2,281,13,0,11.7,5.5,0.0,82.8,0.0,0.0,0.0,0.0,15795.0 MiB,7287.0 MiB,1817.2 MiB,6690.8 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13267.9 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,12,1690982900,432833,java,0:04.34,6807184,42952,27044,37.5,0.3,296,2,281,13,0,10.9,8.6,0.0,80.5,0.0,0.0,0.0,0.0,15795.0 MiB,7287.0 MiB,1817.1 MiB,6690.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13267.7 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,13,1690982902,432833,java,0:04.69,6807184,42952,27044,26.7,0.3,296,2,281,13,0,10.9,5.5,0.0,83.6,0.0,0.0,0.0,0.0,15795.0 MiB,7286.5 MiB,1817.5 MiB,6691.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13267.4 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,14,1690982903,432833,java,0:05.06,6807184,42952,27044,37.5,0.3,296,2,281,13,0,12.9,4.0,0.0,83.1,0.0,0.0,0.0,0.0,15795.0 MiB,7286.5 MiB,1817.6 MiB,6690.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13267.2 MiB,
11.0.19,2020-10-20,fasta.java 25000000 > test_fasta.txt,15,1690982904,432833,java,0:05.40,6807184,42952,27044,40.0,0.3,296,2,281,13,0,11.1,7.1,0.0,81.7,0.0,0.0,0.0,0.0,15795.0 MiB,7286.0 MiB,1818.0 MiB,6690.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13266.8 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,0,1690983503,433737,java,0:00.10,6824492,39884,25384,62.5,0.2,295,3,279,13,0,13.4,6.3,0.0,79.5,0.8,0.0,0.0,0.0,15795.0 MiB,7288.7 MiB,1815.2 MiB,6691.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13269.9 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,1,1690983504,433737,java,0:00.37,6824492,39884,25384,18.8,0.2,295,2,280,13,0,11.8,7.1,0.0,81.1,0.0,0.0,0.0,0.0,15795.0 MiB,7286.4 MiB,1817.4 MiB,6691.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13267.5 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,2,1690983505,433737,java,0:00.64,6824492,39884,25384,20.0,0.2,295,2,280,13,0,11.1,6.3,0.0,82.5,0.0,0.0,0.0,0.0,15795.0 MiB,7285.2 MiB,1818.4 MiB,6691.3 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13266.4 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,3,1690983506,433737,java,0:01.01,6824492,40680,25892,25.0,0.3,295,2,280,13,0,11.3,2.4,0.0,85.5,0.8,0.0,0.0,0.0,15795.0 MiB,7283.5 MiB,1819.6 MiB,6691.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.2 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,4,1690983508,433737,java,0:01.39,6824492,40680,25892,26.7,0.3,295,1,281,13,0,12.2,3.3,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,7284.2 MiB,1818.8 MiB,6691.9 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13266.0 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,5,1690983509,433737,java,0:01.79,6824492,40680,25892,25.0,0.3,295,1,281,13,0,11.9,4.0,0.0,84.1,0.0,0.0,0.0,0.0,15795.0 MiB,7284.0 MiB,1819.3 MiB,6691.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.5 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,6,1690983510,433737,java,0:02.18,6824492,40680,25892,40.0,0.3,295,2,280,13,0,12.0,4.8,0.0,83.2,0.0,0.0,0.0,0.0,15795.0 MiB,7283.7 MiB,1819.5 MiB,6691.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.3 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,7,1690983511,433737,java,0:02.55,6824492,40680,25892,37.5,0.3,295,3,279,13,0,10.9,7.0,0.0,82.0,0.0,0.0,0.0,0.0,15795.0 MiB,7284.0 MiB,1819.3 MiB,6691.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.5 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,8,1690983512,433737,java,0:02.92,6824492,42320,25892,25.0,0.3,295,2,280,13,0,10.9,6.2,0.0,82.8,0.0,0.0,0.0,0.0,15795.0 MiB,7283.7 MiB,1819.6 MiB,6691.6 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13265.2 MiB,
12.0.2,2019-07-16,fasta.java 25000000 > test_fasta.txt,9,1690983513,433737,java,0:03.28,6824492,42320,25892,33.3,0.3,295,2,280,13,0,10.2,7.9,0.0,81.1,0.8,0.0,0.0,0.0,15795.0 MiB,7283.0 MiB,1820.2 MiB,6691.7 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13264.6 MiB,
