test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.10.11,nbody.py 50000000,508.827032,1261,1694828014.414494,-,-,472,12.58,3751,1896,2.55,268506,0,139,5035,3068,1853,4936,17,28294,3601,116626,0.00,0.02,0.01,0.01,0.07,0.00,1.88,0.55,84.84,12.88,0.01,0.12,74.41,79,79,99.82,300,300,100.56,99.68,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7366.76,6308.64,0.25,142.65,0.00,0.00
2,Python 3.10.11,nbody.py 50000000,529.314786,1273,1694828543.913434,-,-,459,12.61,3643,1896,2.52,360606,0,1388,8298,5425,2593,6346,32,34974,16462,161111,0.00,0.06,0.02,0.01,0.09,0.00,2.13,2.62,82.41,13.16,0.01,0.15,74.07,82,83,99.86,300,300,100.97,99.57,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7129.96,6031.42,0.24,148.52,0.00,0.00
3,Python 3.10.11,nbody.py 50000000,536.812399,1296,1694829080.848561,-,-,454,12.62,3598,1896,2.51,239626,0,150,6006,4326,2260,4545,22,27825,1855,95008,0.00,0.03,0.02,0.01,0.06,0.00,1.77,0.25,85.21,12.95,0.01,0.09,74.34,79,80,99.91,300,300,100.92,99.75,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6996.71,5885.81,0.24,150.43,0.00,0.00
4,Python 3.10.11,nbody.py 50000000,538.793826,1252,1694829619.833205,-,-,467,13.09,3570,1896,2.47,311117,0,1909,41520,18333,7109,12919,73,36976,7521,123018,0.00,0.11,0.06,0.03,0.13,0.00,2.20,1.08,83.26,13.42,0.02,0.16,73.32,77,79,99.88,300,300,104.13,99.68,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7168.19,6046.02,0.25,155.63,0.00,0.00
5,Python 3.10.11,nbody.py 50000000,532.519627,1280,1694830152.468931,-,-,457,12.60,3626,1896,2.52,336206,0,159,3252,4753,3341,6723,24,35090,14121,148559,0.00,0.03,0.02,0.01,0.09,0.00,2.09,2.24,82.87,13.06,0.01,0.15,74.18,82,84,99.84,300,300,100.89,99.61,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7079.75,5974.57,0.23,149.22,0.00,0.00
6,Python 3.10.11,nbody.py 50000000,534.061085,1287,1694830686.637761,-,-,456,12.61,3616,1896,2.51,226940,0,190,5982,4520,2199,4793,11,25892,639,84768,0.00,0.04,0.02,0.01,0.07,0.00,1.65,0.09,85.48,12.98,0.01,0.11,74.29,79,80,99.92,300,300,101.02,99.76,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7048.54,5941.00,0.24,149.67,0.00,0.00
7,Python 3.10.11,nbody.py 50000000,532.630743,1469,1694831219.385164,-,-,455,12.61,3610,1896,2.53,325314,0,308,3676,4461,3370,7520,52,35888,12361,140309,0.00,0.02,0.02,0.01,0.10,0.00,2.12,1.90,83.17,13.05,0.01,0.17,74.16,93,93,99.83,300,300,100.93,99.62,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7019.79,5916.97,0.24,149.33,0.00,0.00
8,Python 3.10.11,nbody.py 50000000,536.244184,1244,1694831755.735149,-,-,455,12.61,3609,1896,2.51,237210,0,310,6650,4056,2165,4905,20,27467,1931,90007,0.00,0.04,0.02,0.01,0.07,0.00,1.74,0.24,85.23,12.98,0.01,0.12,74.28,80,81,99.93,300,300,101.01,99.75,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7091.60,5981.78,0.25,150.33,0.00,0.00
9,Python 3.10.11,nbody.py 50000000,535.861826,1267,1694832291.717154,-,-,453,12.62,3594,1896,2.52,230264,0,943,2615,4110,2927,5689,15,28262,1233,87902,0.00,0.02,0.02,0.01,0.08,0.00,1.75,0.15,85.33,12.95,0.01,0.12,74.29,77,78,99.94,300,300,101.06,99.76,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6964.95,5857.53,0.25,150.21,0.00,0.00
10,Python 3.10.11,nbody.py 50000000,533.186870,1198,1694832825.020018,-,-,457,12.60,3629,1896,2.51,345080,0,248,3843,4790,3232,7388,9,35308,15007,157699,0.00,0.02,0.02,0.01,0.10,0.00,2.08,2.31,82.79,13.07,0.01,0.16,74.16,87,88,99.85,300,300,100.88,99.59,0.08,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7118.99,6015.56,0.25,149.41,0.00,0.00
