test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.55,0.03,0.01,0.42,5.32,2.50,0.01,0.04,2.16,4206491228 ns,17094769106,4.061 GHz,42933048707,2.51,4209.11 msec,1.001,17109774188,4.065 GHz,4,7944067794,100591719,4209.11 msec,1.001,272 C,5302448535,26281,0.00%,0,3435520388,2748,2747,1,260396,26215,10.067,10921045250,191509,0.00%,18084,1105,6.11%,481979,10906359221,34287,0.00%,80755,60267,74.63%,0,0
2,v13.14.0,nbody_6_original.js 50000000,1.00,0.41,0.54,0.01,0.00,0.44,5.24,2.45,0.00,0.05,2.16,4273369936 ns,17382621076,4.064 GHz,42955160031,2.48,4276.87 msec,1.001,17410064499,4.071 GHz,5,8068562520,102130562,4276.90 msec,1.001,251 C,5288819929,316444,0.01%,0,3423502537,2747,2747,0,519997,63971,12.302,10608533678,229348,0.00%,39451,2668,6.76%,604921,10667759263,54,0.00%,5094,7625,149.69%,0,0
3,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.56,0.02,0.00,0.43,5.32,2.52,0.00,0.04,2.16,4172037208 ns,17002718754,4.073 GHz,42966576114,2.53,4174.43 msec,1.001,16994623393,4.071 GHz,4,7874353879,99648232,4174.45 msec,1.001,228 C,5284594188,39963,0.00%,0,3420789725,2739,2739,0,3475847,1019235,29.323,10797157061,203143,0.00%,26585,2685,10.10%,486780,10846501711,94,0.00%,5978,4872,81.50%,0,0
4,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.56,0.02,0.00,0.42,5.30,2.53,0.00,0.04,2.16,4153232154 ns,16904260672,4.067 GHz,42890052172,2.53,4155.93 msec,1.001,16911491853,4.069 GHz,3,7838861163,99260947,4155.96 msec,1.001,222 C,5280084248,239784,0.00%,0,3426562888,2744,2743,1,207287,28161,13.586,10844697836,148380,0.00%,11061,573,5.18%,369684,10847305123,47,0.00%,2594,4929,190.02%,0,0
5,v13.14.0,nbody_6_original.js 50000000,1.00,0.42,0.53,0.02,0.01,0.45,5.26,2.39,0.00,0.04,2.16,4401361944 ns,17948922310,4.076 GHz,42907092896,2.39,4404.01 msec,1.001,17953041657,4.077 GHz,3,8322080214,105338925,4404.03 msec,1.001,213 C,5282877448,353298,0.01%,0,3424161971,2741,2738,3,258543,37777,14.611,10837442801,150630,0.00%,12953,1139,8.79%,435021,10851502425,227,0.00%,2026,4069,200.84%,0,0
6,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.56,0.02,0.00,0.42,5.30,2.53,0.00,0.04,2.16,4159740358 ns,16919740293,4.065 GHz,42892157460,2.53,4162.04 msec,1.001,16917150783,4.065 GHz,4,7843248595,99314426,4162.07 msec,1.001,194 C,5285724824,254453,0.00%,0,3431622054,2743,2742,1,476137,58129,12.208,10876959000,194906,0.00%,19055,2023,10.62%,502054,10837972906,149,0.00%,4283,7204,168.20%,0,0
7,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.56,0.02,0.00,0.42,5.29,2.53,0.00,0.04,2.16,4158218510 ns,16933483308,4.070 GHz,42929019259,2.54,4160.18 msec,1.000,16936179436,4.071 GHz,6,7853097586,99394118,4160.21 msec,1.000,184 C,5286336389,263771,0.00%,0,3428996745,2742,2742,0,475565,78587,16.525,10852052074,221565,0.00%,27650,4101,14.83%,550986,10851871025,102,0.00%,4565,9516,208.46%,0,0
8,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.56,0.02,0.00,0.42,5.30,2.52,0.00,0.04,2.16,4165372142 ns,16924726363,4.061 GHz,42866899102,2.53,4167.86 msec,1.001,16918506391,4.059 GHz,4,7846302438,99335410,4167.89 msec,1.001,182 C,5291230985,217578,0.00%,0,3430106646,2743,2742,1,3527856,240168,6.808,10857370771,140441,0.00%,10613,977,9.21%,360649,10845642245,0,0.00%,4549,4951,108.84%,0,0
9,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.56,0.02,0.00,0.42,5.30,2.53,0.00,0.04,2.16,4165198251 ns,16928232035,4.062 GHz,42875470275,2.53,4167.25 msec,1.000,16934013667,4.064 GHz,2,7859098934,99528724,4167.28 msec,1.000,171 C,5295765478,217848,0.00%,0,3428556288,2744,2743,1,3652895,296051,8.105,10855153479,219180,0.00%,31231,2972,9.52%,553366,10860269862,63,0.00%,3319,8459,254.87%,0,0
10,v13.14.0,nbody_6_original.js 50000000,1.00,0.40,0.55,0.02,0.00,0.42,5.26,2.48,0.01,0.04,2.16,4173457376 ns,17005057185,4.072 GHz,42792394166,2.52,4176.08 msec,1.001,17007358521,4.073 GHz,2,7887583838,99863007,4176.10 msec,1.001,196 C,5290809601,93319,0.00%,0,3414137857,2740,2738,2,3582321,1048873,29.279,10897411538,541903,0.00%,16842,1350,8.02%,420456,10912696296,39,0.00%,3571,4637,129.85%,0,0
