test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v8.17.0,nbody_6_original.js 50000000,0.99,0.38,0.58,0.07,0.00,0.34,5.20,2.57,0.01,0.09,2.16,4250650309 ns,17313173881,4.072 GHz,44911659612,2.59,4252.26 msec,1.000,17327478840,4.075 GHz,3,8034457538,101690639,4252.26 msec,1.000,209 C,6778781610,534258,0.01%,0,3033341493,3217,3217,0,245793,37736,15.353,10276302944,165611,0.00%,16366,1093,6.68%,445400,10265654198,289,0.00%,4648,4281,92.10%,0,0
2,v8.17.0,nbody_6_original.js 50000000,1.00,0.38,0.58,0.07,0.00,0.34,5.20,2.59,0.00,0.09,2.16,4251211540 ns,17334748102,4.076 GHz,44927465796,2.59,4252.91 msec,1.000,17329498561,4.075 GHz,2,8035203270,101744743,4252.93 msec,1.000,193 C,6777875392,537757,0.01%,0,3039203713,3221,3221,0,143250,33322,23.261,10264504516,139476,0.00%,11630,570,4.90%,387398,10277555191,343,0.00%,3273,5046,154.17%,0,0
3,v8.17.0,nbody_6_original.js 50000000,1.00,0.38,0.58,0.07,0.00,0.34,5.19,2.58,0.00,0.09,2.16,4248731364 ns,17286423241,4.067 GHz,44979174249,2.60,4250.36 msec,1.000,17300797078,4.070 GHz,3,8027401459,101617508,4250.38 msec,1.000,182 C,6782159048,539014,0.01%,0,3036132294,3221,3221,0,139629,34951,25.031,10266987063,132129,0.00%,7853,858,10.93%,381538,10278491880,62,0.00%,1553,3684,237.22%,0,0
4,v8.17.0,nbody_6_original.js 50000000,1.00,0.39,0.58,0.08,0.00,0.34,5.20,2.59,0.00,0.08,2.16,4261030270 ns,17351705169,4.071 GHz,45082326787,2.60,4262.73 msec,1.000,17359500324,4.072 GHz,5,8049337389,101858529,4262.75 msec,1.000,167 C,6787857357,571547,0.01%,0,3039151152,3167,3167,0,301880,63583,21.062,10190883689,176008,0.00%,23081,1706,7.39%,423940,10253032915,320,0.00%,3436,4235,123.25%,0,0
5,v8.17.0,nbody_6_original.js 50000000,1.00,0.38,0.59,0.07,0.00,0.34,5.19,2.58,0.00,0.08,2.16,4243620110 ns,17285917040,4.072 GHz,45028921059,2.60,4245.21 msec,1.000,17297138308,4.074 GHz,2,8022900318,101552801,4245.23 msec,1.000,156 C,6778749363,577629,0.01%,0,3037051855,3219,3219,0,281541,40149,14.260,10258448819,171808,0.00%,25200,2050,8.13%,458960,10250642883,179,0.00%,5614,3540,63.06%,0,0
6,v8.17.0,nbody_6_original.js 50000000,0.99,0.38,0.59,0.07,0.00,0.34,5.19,2.59,0.00,0.09,2.16,4251611370 ns,17324228095,4.073 GHz,44936786386,2.60,4253.12 msec,1.000,17326117562,4.074 GHz,0,8033417166,101714822,4253.15 msec,1.000,172 C,6777636488,528771,0.01%,0,3034420699,3219,3219,0,163302,24983,15.299,10279290096,134458,0.00%,11242,2593,23.07%,407413,10259584990,171,0.00%,3617,4226,116.84%,0,0
7,v8.17.0,nbody_6_original.js 50000000,1.00,0.38,0.58,0.07,0.00,0.34,5.20,2.59,0.00,0.09,2.16,4250329311 ns,17318531634,4.073 GHz,44895243993,2.59,4251.96 msec,1.000,17324957072,4.075 GHz,4,8035650654,101720500,4251.99 msec,1.000,167 C,6764738305,536473,0.01%,0,3025310216,3219,3219,0,211568,40758,19.265,10266730075,138402,0.00%,10691,601,5.62%,397187,10282865829,23,0.00%,2225,4623,207.78%,0,0
8,v8.17.0,nbody_6_original.js 50000000,1.00,0.38,0.59,0.07,0.00,0.34,5.19,2.58,0.00,0.08,2.15,4257551328 ns,17315865167,4.066 GHz,44790059734,2.58,4259.01 msec,1.000,17316932103,4.066 GHz,4,8032121769,101667536,4259.03 msec,1.000,165 C,6758669017,537596,0.01%,0,3030852566,3210,3210,0,279867,39590,14.146,10262232928,153191,0.00%,20386,1345,6.60%,435100,10284654650,101,0.00%,2393,4576,191.22%,0,0
9,v8.17.0,nbody_6_original.js 50000000,0.99,0.38,0.58,0.07,0.00,0.34,5.19,2.59,0.00,0.08,2.14,4315671489 ns,17339757050,4.017 GHz,45092808717,2.60,4316.99 msec,1.000,17339657808,4.017 GHz,5,8106064567,102590590,4317.02 msec,1.000,165 C,6777686625,553348,0.01%,0,3032095511,3228,3227,1,595821,69295,11.630,10260942360,233048,0.00%,170049,63164,37.14%,1832038,10257464560,1015,0.00%,14426,8969,62.17%,0,0
10,v8.17.0,nbody_6_original.js 50000000,1.00,0.38,0.58,0.07,0.00,0.34,5.19,2.59,0.00,0.09,2.16,4251348456 ns,17319632606,4.072 GHz,44947770469,2.59,4253.00 msec,1.000,17317747453,4.072 GHz,2,8028433876,101619868,4253.02 msec,1.000,136 C,6763622469,532227,0.01%,0,3032309360,3217,3217,0,229761,48441,21.083,10242240833,156191,0.00%,17279,890,5.15%,390713,10243950272,195,0.00%,1937,4249,219.36%,0,0
