test,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
1,17.0.8.1,binarytrees.java 21,0,1693993133,1018969,java,0:00.56,7456120,310016,21636,350.0,1.9,26,5,0:00,0,4,907804,8,72k,0,310016,296,1,280,15,0,39.0,8.8,0.0,51.5,0.7,0.0,0.0,0.0,15794.9 MiB,4459.6 MiB,1987.0 MiB,9348.3 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13088.5 MiB
1,17.0.8.1,binarytrees.java 21,1,1693993134,1018969,java,0:09.19,7988600,1.7g,21824,487.5,10.9,32,5,0:09,0,4,2279392,8,427k,0,1.7g,296,1,280,15,0,62.0,2.8,0.0,35.2,0.0,0.0,0.0,0.0,15794.9 MiB,3036.9 MiB,3409.2 MiB,9348.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11666.0 MiB
2,17.0.8.1,binarytrees.java 21,0,1693993135,1019015,java,0:00.59,7456120,310296,21788,368.8,1.9,26,3,0:00,0,4,907712,8,71k,0,310296,296,1,280,15,0,43.6,6.0,0.0,50.4,0.0,0.0,0.0,0.0,15794.9 MiB,4458.6 MiB,1987.5 MiB,9348.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13087.7 MiB
2,17.0.8.1,binarytrees.java 21,1,1693993136,1019015,java,0:09.46,7988600,1.7g,22032,468.8,10.9,30,3,0:09,0,4,2279304,8,428k,0,1.7g,296,1,280,15,0,63.5,0.7,0.0,35.8,0.0,0.0,0.0,0.0,15794.9 MiB,3034.0 MiB,3412.1 MiB,9348.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11663.1 MiB
3,17.0.8.1,binarytrees.java 21,0,1693993138,1019061,java,0:00.59,7456120,310436,21684,368.8,1.9,26,2,0:00,0,4,907800,8,72k,0,310436,296,1,280,15,0,39.7,6.3,0.0,54.0,0.0,0.0,0.0,0.0,15794.9 MiB,4464.2 MiB,1981.9 MiB,9348.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13093.3 MiB
3,17.0.8.1,binarytrees.java 21,1,1693993139,1019061,java,0:09.20,7988600,1.6g,21872,443.8,10.7,30,2,0:09,0,4,2279356,8,418k,0,1.6g,296,1,280,15,0,57.1,4.3,0.0,38.6,0.0,0.0,0.0,0.0,15794.9 MiB,3080.6 MiB,3365.4 MiB,9348.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11709.7 MiB
4,17.0.8.1,binarytrees.java 21,0,1693993140,1019107,java,0:00.56,7456120,310192,21600,373.3,1.9,26,6,0:00,0,4,907808,8,72k,0,310192,296,1,280,15,0,38.6,7.6,0.0,53.8,0.0,0.0,0.0,0.0,15794.9 MiB,4463.9 MiB,1982.2 MiB,9348.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13093.0 MiB
4,17.0.8.1,binarytrees.java 21,1,1693993141,1019107,java,0:08.96,7988600,1.7g,21980,411.8,10.7,30,6,0:08,0,4,2279316,8,420k,0,1.7g,296,1,280,15,0,56.4,1.4,0.0,42.1,0.0,0.0,0.0,0.0,15794.9 MiB,3070.2 MiB,3375.8 MiB,9348.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11699.4 MiB
5,17.0.8.1,binarytrees.java 21,0,1693993142,1019153,java,0:00.56,7456120,310508,21896,350.0,1.9,26,3,0:00,0,4,907804,8,72k,0,310508,296,1,280,15,0,38.9,6.9,0.0,54.2,0.0,0.0,0.0,0.0,15794.9 MiB,4462.5 MiB,1983.7 MiB,9348.7 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13091.5 MiB
5,17.0.8.1,binarytrees.java 21,1,1693993144,1019153,java,0:09.24,7988600,1.7g,22084,493.8,10.9,30,3,0:09,0,4,2279512,8,428k,0,1.7g,296,1,280,15,0,62.6,1.4,0.0,36.0,0.0,0.0,0.0,0.0,15794.9 MiB,3039.9 MiB,3414.1 MiB,9340.9 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11669.0 MiB
