test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v17.9.1,nbody_6_original.js 50000000,5.188785,1061,1692186298.170714,-,-,520,12.68,4097,1896,2.30,3045,0,0,78,79,37,90,0,594,13,1198,0.00,0.11,0.06,0.02,0.12,0.00,3.96,0.21,82.79,13.26,0.02,0.21,73.83,68,68,99.14,300,300,101.57,99.61,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.82,70.92,0.04,2.83,0.00,0.00
2,v17.9.1,nbody_6_original.js 50000000,5.110744,1040,1692186303.328893,-,-,526,12.87,4092,1896,2.32,3400,0,24,794,330,132,224,0,818,10,1107,0.00,0.31,0.18,0.07,0.32,0.00,5.38,0.16,80.64,13.78,0.07,0.28,73.00,73,73,98.85,300,300,102.56,99.54,1.13,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.82,72.16,0.05,2.83,0.00,0.00
3,v17.9.1,nbody_6_original.js 50000000,5.236594,1063,1692186308.607345,-,-,517,12.62,4098,1896,2.29,3306,0,102,141,58,17,78,0,646,8,1041,0.00,0.14,0.02,0.02,0.14,0.00,4.14,0.14,82.73,13.13,0.01,0.23,74.01,78,78,98.79,300,300,100.98,99.63,1.03,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.03,73.94,0.04,2.86,0.00,0.00
4,v17.9.1,nbody_6_original.js 50000000,5.125254,1049,1692186313.774104,-,-,520,12.70,4097,1896,2.33,3015,0,4,119,74,45,111,0,576,7,1150,0.00,0.15,0.04,0.02,0.24,0.00,3.63,0.09,83.07,13.41,0.02,0.41,73.46,78,78,98.79,300,300,101.76,99.59,1.05,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.84,73.06,0.05,2.80,0.00,0.00
5,v17.9.1,nbody_6_original.js 50000000,5.114572,1047,1692186318.928399,-,-,525,12.84,4092,1896,2.32,3459,0,7,293,362,253,352,0,864,8,1097,0.00,0.16,0.23,0.13,0.57,0.00,5.56,0.09,80.34,13.68,0.13,0.58,72.77,80,83,98.54,300,300,102.34,99.48,1.16,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.74,75.07,0.05,2.82,0.00,0.00
6,v17.9.1,nbody_6_original.js 50000000,5.313618,1210,1692186324.284015,-,-,508,12.70,3998,1896,2.30,3107,0,3,119,52,27,102,0,563,12,1264,0.00,0.09,0.02,0.03,0.21,0.00,3.49,0.41,82.98,13.20,0.08,0.30,73.72,75,77,98.54,300,300,101.50,99.60,1.10,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.26,72.92,0.05,2.90,0.00,0.00
7,v17.9.1,nbody_6_original.js 50000000,6.060059,1214,1692186330.384224,-,-,442,12.75,3469,1896,2.32,3599,0,5,67,46,56,140,0,784,14,1399,0.00,0.05,0.02,0.02,0.19,0.00,4.58,0.08,82.30,13.08,0.12,0.26,73.80,72,73,98.51,300,300,101.81,99.79,1.03,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.34,56.25,0.05,3.30,0.00,0.00
8,v17.9.1,nbody_6_original.js 50000000,6.006416,1224,1692186336.427556,-,-,445,12.82,3473,1896,2.33,3627,0,25,411,225,150,209,1,756,6,1252,0.00,0.08,0.06,0.09,0.27,0.00,4.48,0.05,82.12,13.17,0.19,0.30,73.53,75,75,98.56,300,300,102.27,99.79,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.94,56.04,0.05,3.28,0.00,0.00
9,v17.9.1,nbody_6_original.js 50000000,6.018260,1107,1692186342.486405,-,-,444,12.76,3478,1896,2.33,3759,0,38,117,60,59,154,0,778,19,1551,0.00,0.09,0.04,0.03,0.22,0.00,4.09,0.23,82.52,13.03,0.03,0.30,73.88,75,76,98.52,300,300,101.33,99.79,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.23,56.09,0.05,3.29,0.00,0.00
10,v17.9.1,nbody_6_original.js 50000000,5.989387,1191,1692186348.515432,-,-,443,12.70,3486,1896,2.34,3272,0,1,156,118,65,159,0,723,1,1066,0.00,0.07,0.09,0.04,0.20,0.00,3.93,0.03,82.92,13.18,0.10,0.23,73.79,75,76,99.11,300,300,101.64,99.79,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.81,55.91,0.03,3.15,0.00,0.00
