test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-8 ,binaryTrees_2.c 21,18.292136,1633,1690282899.108541,-,-,464,12.81,3624,1896,2.64,10882,0,48,350,174,106,331,4,2536,19,4419,0.00,0.15,0.06,0.03,0.14,0.00,4.96,0.06,81.70,13.47,0.07,0.15,73.49,61,61,98.69,450,300,102.24,99.51,1.31,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.02,215.94,0.28,14.66,0.00,0.00
2,g++-8 ,binaryTrees_2.c 21,18.546954,1603,1690282917.701434,-,-,462,12.87,3589,1896,2.62,33086,0,53,3231,499,162,970,0,5398,1670,15986,0.00,0.38,0.05,0.02,0.47,0.00,7.37,4.23,74.48,14.40,0.03,0.57,72.14,66,66,98.40,450,300,102.65,99.02,1.37,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.49,223.26,0.30,14.89,0.00,0.00
3,g++-8 ,binaryTrees_2.c 21,18.821214,1589,1690282936.597162,-,-,462,13.21,3496,1896,2.59,42232,0,567,6042,1140,427,2289,2,7730,2270,18664,0.00,0.60,0.14,0.05,0.98,0.00,9.53,6.04,69.27,15.22,0.04,1.19,70.33,66,67,98.27,450,300,104.30,98.70,1.62,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272.31,223.01,0.35,15.15,0.00,0.00
4,g++-8 ,binaryTrees_2.c 21,18.806834,1749,1690282955.446648,-,-,452,12.76,3540,1896,2.64,29838,0,9,282,209,152,1337,1,5270,1947,15216,0.00,0.08,0.03,0.02,0.64,0.00,7.42,5.71,73.18,13.85,0.02,0.97,72.39,67,67,98.68,450,300,102.09,98.83,1.25,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.19,218.05,0.27,14.97,0.00,0.00
5,g++-8 ,binaryTrees_2.c 21,18.899577,1642,1690282974.392216,-,-,449,12.72,3530,1896,2.64,35694,0,50,180,128,153,1494,1,5984,2446,18693,0.00,0.07,0.02,0.01,0.69,0.00,8.04,5.79,72.51,13.96,0.01,1.02,72.29,67,67,98.64,450,300,101.85,98.72,1.29,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.23,217.81,0.29,14.99,0.00,0.00
6,g++-8 ,binaryTrees_2.c 21,19.010683,1607,1690282993.444579,-,-,448,12.79,3501,1896,2.63,36128,0,30,174,221,196,1608,2,5818,2380,19365,0.00,0.02,0.03,0.03,0.71,0.00,7.76,5.50,73.00,13.93,0.03,0.96,72.28,68,68,98.59,450,300,102.12,98.73,1.31,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.56,216.86,0.30,15.14,0.00,0.00
7,g++-8 ,binaryTrees_2.c 21,18.741627,1573,1690283012.227457,-,-,480,13.88,3461,1896,2.56,26201,0,207,3026,800,278,1215,11,4898,1006,12044,0.00,0.20,0.08,0.04,0.47,0.00,7.18,2.96,75.09,14.06,0.05,0.53,71.49,68,68,98.43,450,300,107.68,99.18,1.32,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.87,232.20,0.28,15.35,0.00,0.00
8,g++-8 ,binaryTrees_2.c 21,18.646147,1644,1690283030.910639,-,-,456,12.90,3532,1896,2.64,21037,0,6,244,594,582,791,0,3798,915,10864,0.00,0.03,0.07,0.05,0.31,0.00,6.10,3.85,76.57,13.54,0.04,0.41,73.10,68,68,98.36,450,300,102.63,99.17,1.36,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.97,226.15,0.30,14.85,0.00,0.00
9,g++-8 ,binaryTrees_2.c 21,18.584055,1682,1690283049.538292,-,-,454,12.73,3567,1896,2.65,22022,0,48,185,296,134,720,7,3798,1030,11264,0.00,0.05,0.04,0.01,0.34,0.01,5.96,4.81,75.95,13.58,0.01,0.51,73.16,68,68,98.36,450,450,102.04,99.15,1.37,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272.91,224.23,0.29,14.82,0.00,0.00
10,g++-8 ,binaryTrees_2.c 21,18.744851,1574,1690283068.324030,-,-,453,12.73,3557,1896,2.64,16778,0,16,219,165,76,540,7,3580,515,7758,0.00,0.06,0.05,0.01,0.26,0.00,5.91,2.18,78.70,13.36,0.01,0.40,73.50,71,72,98.45,450,300,101.49,99.28,1.28,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268.24,219.10,0.28,14.90,0.00,0.00
