test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,fibonacci_oldVersions.py 506999,6.862266,1232,1686840714.033300,-,-,495,13.08,3783,1896,2.72,14435,0,106,2102,1732,957,1061,1,2495,995,6871,0.00,0.22,0.33,0.29,0.81,0.00,9.78,6.83,68.49,14.51,0.19,0.90,71.32,84,87,98.92,300,300,103.32,98.65,0.88,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.70,90.98,0.04,5.99,0.00,0.00
2,Python 3.0.1,fibonacci_oldVersions.py 506999,7.592717,1146,1686840721.664240,-,-,435,13.05,3338,1896,2.79,5477,0,178,3649,1490,213,189,0,1373,10,1443,0.00,0.51,0.22,0.10,0.17,0.00,7.07,0.05,78.81,13.81,0.16,0.17,72.80,82,84,98.82,300,300,103.40,99.79,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.35,69.08,0.04,6.43,0.00,0.00
3,Python 3.0.1,fibonacci_oldVersions.py 506999,7.609569,1131,1686840729.313572,-,-,439,13.07,3355,1896,2.76,5234,0,23,3413,1400,141,165,2,1611,6,1601,0.00,0.28,0.11,0.02,0.18,0.01,8.34,0.07,77.89,13.42,0.02,0.23,73.27,81,81,98.55,300,300,103.60,99.79,0.90,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.31,69.70,0.04,6.45,0.00,0.00
4,Python 3.0.1,fibonacci_oldVersions.py 506999,7.558181,1180,1686840736.906358,-,-,438,13.02,3366,1896,2.78,4897,0,38,3447,1321,145,142,4,1239,25,1512,0.00,0.27,0.16,0.03,0.13,0.01,6.07,0.19,80.11,13.32,0.01,0.15,73.50,81,81,98.65,300,300,103.10,99.79,0.86,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.61,69.47,0.04,6.40,0.00,0.00
5,Python 3.0.1,fibonacci_oldVersions.py 506999,7.568380,1205,1686840744.514087,-,-,441,13.09,3369,1896,2.77,5352,0,56,1500,1593,976,773,6,1362,18,1515,0.00,0.14,0.32,0.28,0.43,0.01,6.35,0.11,79.25,13.66,0.13,0.37,72.74,82,82,98.77,300,300,103.45,99.79,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.13,69.86,0.04,6.40,0.00,0.00
6,Python 3.0.1,fibonacci_oldVersions.py 506999,7.607875,1227,1686840752.156846,-,-,446,13.32,3346,1896,2.73,6838,0,477,4745,1845,257,441,23,2054,20,1644,0.01,0.65,0.34,0.08,0.38,0.04,9.44,0.20,75.54,14.24,0.05,0.39,72.01,81,81,98.57,300,300,104.82,99.79,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.45,69.67,0.04,6.50,0.00,0.00
7,Python 3.0.1,fibonacci_oldVersions.py 506999,7.587228,1203,1686840759.779219,-,-,447,13.37,3344,1896,2.73,5829,0,141,4964,1969,369,485,19,1518,14,1546,0.00,0.90,0.25,0.10,0.29,0.02,7.58,0.16,77.32,14.33,0.03,0.21,72.06,80,81,98.55,300,300,105.24,99.79,0.92,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.18,69.59,0.04,6.49,0.00,0.00
8,Python 3.0.1,fibonacci_oldVersions.py 506999,7.565049,1207,1686840767.378166,-,-,439,13.06,3364,1896,2.77,5064,0,34,3429,1405,165,111,0,1162,6,1431,0.00,0.43,0.18,0.03,0.12,0.00,6.02,0.04,80.10,13.62,0.01,0.16,73.14,78,78,98.74,300,300,103.49,99.79,0.85,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.77,69.23,0.04,6.42,0.00,0.00
9,Python 3.0.1,fibonacci_oldVersions.py 506999,7.560840,1228,1686840774.978709,-,-,440,12.99,3385,1896,2.77,4773,0,25,3484,1369,124,110,3,1173,17,1339,0.00,0.29,0.14,0.03,0.13,0.01,6.23,0.21,79.95,13.21,0.03,0.15,73.61,80,81,98.86,300,300,102.73,99.79,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.09,69.96,0.03,6.40,0.00,0.00
10,Python 3.0.1,fibonacci_oldVersions.py 506999,7.574784,1235,1686840782.588473,-,-,443,13.17,3366,1896,2.75,6363,0,374,3460,1489,220,348,2,2152,37,1895,0.01,0.36,0.18,0.05,0.38,0.01,9.90,0.33,75.61,13.54,0.03,0.49,72.78,79,81,98.13,300,300,103.82,99.79,1.35,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.12,69.68,0.06,6.48,0.00,0.00
