test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,fibonacci_oldVersions.py 506999,5.536259,1190,1686841179.603043,-,-,447,13.53,3305,1896,2.21,4854,0,52,2242,2032,624,495,0,1329,20,1256,0.00,0.24,0.54,0.25,0.56,0.00,8.78,0.34,75.77,14.01,0.21,0.51,71.74,77,80,98.55,300,300,105.90,99.72,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.03,49.71,0.03,5.21,0.00,0.00
2,Python 3.11.3,fibonacci_oldVersions.py 506999,5.485864,1203,1686841185.162709,-,-,442,13.23,3341,1896,2.24,4245,0,86,2704,1483,218,177,6,1482,18,1234,0.00,0.42,0.24,0.07,0.22,0.02,10.76,0.19,74.83,13.59,0.06,0.24,72.88,80,80,98.71,300,300,103.99,99.79,0.81,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.52,49.61,0.03,5.16,0.00,0.00
3,Python 3.11.3,fibonacci_oldVersions.py 506999,5.448194,1214,1686841190.646305,-,-,442,13.15,3363,1896,2.25,3835,0,32,3338,1298,177,134,3,936,17,1128,0.00,0.44,0.20,0.05,0.18,0.00,6.75,0.16,79.05,13.63,0.03,0.23,72.96,78,80,98.49,300,300,104.09,99.78,1.01,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.52,49.53,0.03,5.13,0.00,0.00
4,Python 3.11.3,fibonacci_oldVersions.py 506999,5.433756,1179,1686841196.114010,-,-,441,13.07,3376,1896,2.26,3365,0,17,3520,1344,154,88,2,741,14,959,0.00,0.36,0.22,0.06,0.15,0.01,5.39,0.15,80.57,13.39,0.07,0.18,73.28,80,80,99.18,300,300,103.44,99.79,0.36,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.55,49.85,0.01,5.11,0.00,0.00
5,Python 3.11.3,fibonacci_oldVersions.py 506999,5.465095,1204,1686841201.617533,-,-,443,13.16,3366,1896,2.24,4016,0,142,3604,1339,159,130,0,989,14,1192,0.00,0.55,0.18,0.03,0.21,0.00,6.96,0.22,78.68,13.72,0.02,0.29,72.82,78,80,98.50,300,300,104.09,99.80,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.84,49.97,0.03,5.14,0.00,0.00
6,Python 3.11.3,fibonacci_oldVersions.py 506999,5.477165,1231,1686841207.128477,-,-,444,13.23,3355,1896,2.24,4457,0,26,3721,1444,190,176,4,1347,10,1205,0.00,0.72,0.26,0.07,0.20,0.00,10.01,0.03,75.48,14.09,0.09,0.20,72.40,77,77,98.63,300,300,104.25,99.79,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.98,49.71,0.03,5.16,0.00,0.00
7,Python 3.11.3,fibonacci_oldVersions.py 506999,5.451518,1221,1686841212.613927,-,-,444,13.18,3366,1896,2.24,4180,0,12,3544,1332,134,102,0,1269,15,1130,0.00,0.42,0.33,0.05,0.18,0.00,9.38,0.17,76.27,13.88,0.02,0.18,72.73,78,78,98.65,300,300,104.17,99.79,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.75,49.84,0.03,5.14,0.00,0.00
8,Python 3.11.3,fibonacci_oldVersions.py 506999,5.441629,1205,1686841218.090464,-,-,443,13.15,3371,1896,2.25,4031,0,28,3375,1379,166,113,0,1170,13,1082,0.00,0.43,0.21,0.06,0.19,0.00,8.70,0.05,77.19,13.59,0.05,0.23,72.98,78,78,98.65,300,300,103.80,99.79,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.48,49.85,0.03,5.12,0.00,0.00
9,Python 3.11.3,fibonacci_oldVersions.py 506999,5.440764,1233,1686841223.565146,-,-,443,13.14,3374,1896,2.25,3962,0,20,3505,1327,173,133,1,1116,19,1099,0.00,0.40,0.17,0.07,0.21,0.01,8.57,0.19,77.23,13.39,0.10,0.24,73.13,77,77,98.55,300,300,103.79,99.79,1.04,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.59,49.66,0.03,5.13,0.00,0.00
10,Python 3.11.3,fibonacci_oldVersions.py 506999,5.465254,1137,1686841229.074598,-,-,442,13.14,3368,1896,2.24,4429,0,198,3731,1354,126,106,3,1081,3,1209,0.01,0.56,0.19,0.03,0.15,0.01,7.93,0.03,77.95,13.83,0.02,0.12,72.90,80,80,98.59,300,300,103.71,99.79,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.98,50.00,0.03,5.13,0.00,0.00
