test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,fibonacci_oldVersions.py 506999,5.696058,1145,1686840788.426010,-,-,455,13.96,3261,1896,2.15,5616,0,208,4611,2275,544,865,17,1882,9,1197,0.01,1.18,0.54,0.16,0.73,0.03,11.35,0.17,71.88,15.20,0.10,0.66,70.07,80,82,98.59,300,300,108.09,99.69,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.37,50.42,0.03,5.42,0.00,0.00
2,Python 3.4.10,fibonacci_oldVersions.py 506999,5.549615,1221,1686840794.010780,-,-,450,13.43,3349,1896,2.21,4951,0,86,2020,1733,1053,834,5,1581,15,1288,0.00,0.68,0.48,0.43,0.64,0.01,10.27,0.20,73.85,14.72,0.31,0.39,71.16,79,79,98.66,300,300,105.20,99.79,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.93,50.71,0.03,5.22,0.00,0.00
3,Python 3.4.10,fibonacci_oldVersions.py 506999,5.569545,1177,1686840799.610477,-,-,449,13.43,3342,1896,2.21,4955,0,127,1851,1670,960,889,16,1475,9,1211,0.00,0.43,0.45,0.35,0.76,0.02,9.66,0.13,74.77,14.36,0.35,0.50,71.36,80,80,98.61,300,300,105.50,99.79,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.20,50.91,0.03,5.24,0.00,0.00
4,Python 3.4.10,fibonacci_oldVersions.py 506999,5.547369,1216,1686840805.193721,-,-,441,13.11,3366,1896,2.23,3810,0,6,3272,1283,192,116,2,976,15,1079,0.00,0.47,0.21,0.12,0.15,0.00,6.76,0.11,79.06,13.59,0.03,0.20,73.08,78,80,98.55,300,300,103.82,99.79,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.88,50.83,0.03,5.22,0.00,0.00
5,Python 3.4.10,fibonacci_oldVersions.py 506999,5.531597,1187,1686840810.759719,-,-,443,13.15,3366,1896,2.24,3814,0,28,3161,1221,184,157,0,853,8,1061,0.00,0.34,0.22,0.04,0.18,0.00,6.06,0.15,79.85,13.49,0.03,0.22,73.11,81,82,98.49,300,300,104.04,99.79,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.65,50.51,0.04,5.20,0.00,0.00
6,Python 3.4.10,fibonacci_oldVersions.py 506999,5.545985,1232,1686840816.340129,-,-,446,13.24,3371,1896,2.22,4840,0,432,3876,1385,157,148,0,1140,20,1256,0.01,0.44,0.20,0.03,0.24,0.00,8.14,0.23,77.45,13.53,0.02,0.25,72.95,77,77,98.61,300,300,103.95,99.79,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.83,50.83,0.03,5.23,0.00,0.00
7,Python 3.4.10,fibonacci_oldVersions.py 506999,5.539076,1177,1686840821.913623,-,-,443,13.14,3369,1896,2.24,4110,0,14,3455,1293,197,170,1,1152,14,1102,0.00,0.52,0.19,0.09,0.18,0.00,8.25,0.25,77.37,13.68,0.08,0.21,72.89,79,80,98.59,300,300,103.78,99.79,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.75,50.84,0.03,5.21,0.00,0.00
8,Python 3.4.10,fibonacci_oldVersions.py 506999,5.509654,1206,1686840827.458537,-,-,443,13.13,3376,1896,2.24,3771,0,16,3475,1324,131,104,0,940,6,1146,0.00,0.40,0.17,0.03,0.16,0.00,6.88,0.28,78.94,13.45,0.02,0.19,73.21,78,78,98.92,300,300,103.77,99.79,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.35,50.34,0.03,5.18,0.00,0.00
9,Python 3.4.10,fibonacci_oldVersions.py 506999,5.520607,1195,1686840833.018663,-,-,443,13.14,3373,1896,2.24,3844,0,46,3275,1273,120,63,0,967,17,1017,0.00,0.46,0.19,0.05,0.10,0.00,7.03,0.39,78.63,13.71,0.05,0.12,72.99,80,80,98.52,300,300,103.84,99.79,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.62,50.67,0.03,5.20,0.00,0.00
10,Python 3.4.10,fibonacci_oldVersions.py 506999,5.537056,1163,1686840838.589868,-,-,442,13.13,3371,1896,2.23,3746,0,24,3772,1202,131,68,0,839,18,1120,0.00,0.51,0.13,0.05,0.14,0.00,6.17,0.25,79.61,13.65,0.04,0.13,73.06,77,80,98.46,300,300,103.68,99.79,1.03,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.70,50.95,0.04,5.20,0.00,0.00
