test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.10.11,fibonacci.py 100000,0.377069,7025,1686822174.743775,-,-,424,13.96,3058,1884,1.78,752,0,10,150,121,39,220,2,508,4,205,0.01,1.68,1.29,0.31,4.73,0.00,28.54,0.00,48.93,19.23,2.29,6.42,58.11,75,75,96.80,300,300,107.77,94.68,1.77,1.77,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.79,3.57,0.01,0.35,0.00,0.00
2,Python 3.10.11,fibonacci.py 100000,0.306024,1634,1686822175.097784,-,-,740,20.85,3549,1896,1.40,1138,0,20,2887,1364,190,92,1,258,1,78,0.02,5.77,3.46,0.73,1.84,0.00,33.30,0.04,34.01,22.00,0.14,1.84,55.17,73,73,96.72,300,300,143.01,99.11,2.88,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.53,4.55,0.01,0.36,0.00,0.00
3,Python 3.10.11,fibonacci.py 100000,0.297955,5847,1686822175.435883,-,-,545,14.52,3790,1877,1.74,701,0,5,74,81,95,252,0,380,2,126,0.01,1.12,1.22,1.17,5.94,0.00,38.02,0.42,36.61,18.74,2.77,7.36,56.61,69,69,96.32,300,300,112.41,98.66,2.02,1.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,3.99,0.01,0.30,0.00,0.00
4,Python 3.10.11,fibonacci.py 100000,0.298814,8508,1686822175.770329,-,-,513,13.87,3750,1871,1.81,539,0,0,34,88,79,230,0,291,1,121,0.00,1.02,1.31,0.99,4.94,0.00,28.96,0.01,47.69,18.08,2.83,5.89,59.33,70,73,93.37,300,300,106.17,97.96,3.93,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.68,3.79,0.01,0.29,0.00,0.00
5,Python 3.10.11,fibonacci.py 100000,0.308521,5412,1686822176.122048,-,-,712,20.30,3536,1880,1.43,1002,0,16,3133,1354,134,64,1,193,1,104,0.01,7.21,3.90,0.44,0.82,0.00,24.16,0.21,42.32,24.52,0.16,0.60,54.41,69,70,95.62,300,300,138.65,98.74,2.66,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,4.45,0.01,0.35,0.00,0.00
6,Python 3.10.11,fibonacci.py 100000,0.305572,12895,1686822176.464882,-,-,546,14.78,3757,1865,1.72,703,0,13,115,122,115,282,3,402,0,107,0.01,2.09,1.50,1.27,6.53,0.23,35.08,0.00,36.99,20.70,2.66,6.99,54.87,73,74,93.59,300,300,111.59,96.63,2.40,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,4.03,0.01,0.30,0.00,0.00
7,Python 3.10.11,fibonacci.py 100000,0.299768,5755,1686822176.797419,-,-,518,14.02,3726,1878,1.80,584,0,1,35,118,94,217,0,351,0,95,0.00,0.23,1.37,1.20,5.22,0.00,34.84,0.00,42.20,16.86,2.34,6.45,60.33,74,74,94.41,300,300,108.88,98.53,3.80,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.69,3.79,0.01,0.30,0.00,0.00
8,Python 3.10.11,fibonacci.py 100000,0.308489,1420,1686822177.146046,-,-,735,20.87,3520,1896,1.38,1010,0,21,3279,1507,129,86,0,180,0,128,0.02,5.51,4.06,0.69,1.72,0.00,20.62,0.00,46.52,21.96,0.18,1.64,55.34,75,76,97.25,300,300,142.35,99.16,2.30,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.41,4.51,0.01,0.36,0.00,0.00
9,Python 3.10.11,fibonacci.py 100000,0.304742,8233,1686822177.491594,-,-,507,13.70,3714,1889,1.79,619,0,5,17,44,70,214,0,282,1,103,0.00,0.82,1.13,0.90,5.36,0.00,33.09,0.24,44.33,18.12,2.36,6.18,59.64,68,74,93.52,300,300,107.62,97.23,3.95,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,3.80,0.01,0.30,0.00,0.00
10,Python 3.10.11,fibonacci.py 100000,0.302628,4920,1686822177.829274,-,-,517,14.04,3705,1886,1.78,564,0,2,13,79,84,225,0,357,1,108,0.00,0.58,1.93,0.94,4.30,0.00,34.29,0.26,43.08,18.17,3.21,5.73,58.85,79,79,96.16,300,300,106.30,98.41,2.36,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.63,3.78,0.01,0.30,0.00,0.00
