test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.7.16,fibonacci.py 4300,0.055626,1260,1686762545.054557,-,-,534,15.73,3400,1895,1.02,285,0,0,10,37,60,208,0,113,0,0,0.00,0.69,1.18,3.52,24.90,0.00,54.02,0.00,0.00,23.25,10.79,25.47,24.77,71,71,75.50,300,300,125.44,98.36,23.03,22.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.56,0.01,0.05,0.00,0.00
2,Python 3.7.16,fibonacci.py 4300,0.061442,1254,1686762545.152346,-,-,1284,37.52,3426,1894,0.73,533,0,6,1765,1132,215,135,0,24,0,0,0.01,24.75,14.89,6.89,10.05,0.00,6.26,0.00,0.00,51.52,1.85,6.61,2.50,74,74,86.26,300,300,229.12,99.29,11.79,11.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.37,1.13,0.01,0.09,0.00,0.00
3,Python 3.7.16,fibonacci.py 4300,0.061360,1235,1686762545.252360,-,-,981,31.20,3142,1898,0.78,415,0,1,1009,433,179,165,0,44,0,0,0.00,15.95,9.59,6.90,12.25,0.00,24.38,0.00,0.00,39.38,8.03,7.82,13.57,75,75,88.01,300,300,192.86,98.66,11.69,11.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.80,0.01,0.07,0.00,0.00
4,Python 3.7.16,fibonacci.py 4300,0.052823,1205,1686762545.338423,-,-,493,14.09,3495,1896,1.06,261,0,0,10,25,62,195,0,138,0,0,0.00,1.10,0.88,3.50,26.52,0.00,54.00,0.00,0.00,22.29,15.06,24.43,24.13,69,70,85.19,300,300,113.38,98.04,13.82,13.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.55,0.01,0.04,0.00,0.00
5,Python 3.7.16,fibonacci.py 4300,0.055984,1258,1686762545.427747,-,-,753,22.83,3300,1896,0.81,410,0,3,1351,444,126,220,0,44,0,0,0.01,20.63,17.15,6.41,19.06,0.00,14.32,0.00,0.00,53.41,5.98,13.76,4.02,70,70,85.74,300,300,156.15,99.40,12.13,12.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.69,0.01,0.06,0.00,0.00
6,Python 3.7.16,fibonacci.py 4300,0.058673,1379,1686762545.528319,-,-,468,14.85,3097,1928,1.03,322,0,0,29,62,85,267,0,93,0,6,0.00,2.96,2.96,5.78,30.22,0.00,38.58,0.00,6.21,26.83,16.49,21.61,20.22,65,66,90.33,300,300,121.25,100.41,13.17,13.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.48,0.01,0.05,0.00,0.00
7,Python 3.7.16,fibonacci.py 4300,0.058422,1317,1686762545.627002,-,-,438,14.11,3100,1898,1.07,295,0,1,14,48,56,187,0,141,0,2,0.00,1.87,1.65,3.71,21.38,0.00,55.78,0.00,1.71,24.93,11.96,26.31,22.70,66,66,83.87,300,300,113.03,98.48,14.46,14.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.44,0.01,0.04,0.00,0.00
8,Python 3.7.16,fibonacci.py 4300,0.058243,1363,1686762545.726563,-,-,439,14.17,3100,1896,1.07,297,0,1,19,30,56,210,0,126,0,1,0.00,0.65,1.12,3.94,26.46,0.00,53.60,0.00,0.14,21.68,11.83,29.65,22.68,66,67,84.13,300,300,113.91,98.52,14.77,14.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.44,0.01,0.04,0.00,0.00
9,Python 3.7.16,fibonacci.py 4300,0.052871,1228,1686762545.812334,-,-,645,17.88,3600,1900,1.09,307,0,0,16,23,66,220,0,119,0,6,0.00,1.85,1.05,5.25,26.11,0.00,45.85,0.00,2.26,26.68,16.24,19.61,19.59,70,70,77.55,300,300,142.35,98.64,21.70,21.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.70,0.01,0.06,0.00,0.00
10,Python 3.7.16,fibonacci.py 4300,0.051547,1207,1686762545.895487,-,-,574,15.94,3600,1895,1.10,271,0,0,15,37,73,196,0,108,0,0,0.00,0.51,1.42,6.33,23.11,0.00,52.74,0.00,0.00,23.42,12.08,27.00,21.56,71,71,85.36,300,300,126.87,98.20,12.78,12.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.63,0.01,0.05,0.00,0.00
