test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.5.6,fibonacci.py 4300,0.054963,1237,1686762538.385911,-,-,1082,31.88,3300,1951,0.73,680,0,100,575,1467,519,224,3,11,0,0,0.52,10.85,29.27,16.29,13.13,0.02,1.03,0.00,0.00,54.47,6.83,6.53,0.29,62,63,92.79,300,300,212.37,101.74,11.04,11.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.88,0.01,0.08,0.00,0.00
2,Python 2.5.6,fibonacci.py 4300,0.052730,1254,1686762538.476731,-,-,991,30.00,3300,1898,0.77,575,0,73,576,1406,515,190,4,17,0,0,0.37,12.03,29.14,16.43,12.42,0.09,0.50,0.00,0.00,57.54,6.73,5.72,0.02,63,64,91.03,300,300,198.18,99.57,8.48,8.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.78,0.00,0.07,0.00,0.00
3,Python 2.5.6,fibonacci.py 4300,0.058485,1307,1686762538.574038,-,-,1010,32.57,3100,1896,0.72,646,0,72,532,1246,508,297,2,28,0,0,0.25,9.17,26.90,15.34,15.36,0.02,1.16,0.00,0.00,54.31,5.10,7.72,0.30,59,61,87.20,300,300,207.51,99.65,12.46,12.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.75,0.01,0.07,0.00,0.00
4,Python 2.5.6,fibonacci.py 4300,0.055958,1317,1686762538.668251,-,-,878,28.32,3100,1896,0.78,581,0,18,345,982,535,325,1,7,0,0,0.05,8.43,23.91,16.19,21.49,0.00,2.08,0.00,0.00,51.49,8.15,12.04,0.00,59,61,92.93,300,300,188.45,99.49,5.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.67,0.00,0.06,0.00,0.00
5,Python 2.5.6,fibonacci.py 4300,0.055362,1328,1686762538.760099,-,-,860,27.76,3100,1895,0.78,445,0,0,290,860,580,349,0,6,0,0,0.00,7.40,23.18,18.75,20.84,0.00,2.47,0.00,0.00,51.59,9.38,10.21,1.06,59,60,84.90,300,300,189.53,99.52,12.93,12.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.66,0.01,0.06,0.00,0.00
6,Python 2.5.6,fibonacci.py 4300,0.068934,1366,1686762538.867366,-,-,1900,59.80,3180,1895,0.62,2552,0,1953,1544,1796,297,234,41,8,0,0,6.56,12.35,17.02,5.90,5.00,0.30,0.09,0.00,0.00,37.05,1.68,1.47,0.01,62,63,69.63,300,300,325.31,99.63,29.21,29.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,1.35,0.02,0.14,0.00,0.00
7,Python 2.5.6,fibonacci.py 4300,0.071745,1284,1686762538.992028,-,-,1827,61.29,2964,1907,0.68,942,0,8,1220,980,248,211,0,6,0,0,0.01,7.87,14.22,6.89,9.80,0.00,0.44,0.00,0.00,32.55,3.54,2.48,0.14,64,66,58.54,300,300,318.37,99.92,41.82,41.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,1.25,0.04,0.15,0.00,0.00
8,Python 2.5.6,fibonacci.py 4300,0.065072,1354,1686762539.100567,-,-,1609,51.93,3100,1895,0.77,737,0,7,960,1032,389,260,0,8,0,0,0.02,8.61,17.26,12.18,10.03,0.00,0.36,0.00,0.00,41.77,5.04,1.26,0.00,64,64,93.74,300,300,285.91,99.78,6.03,6.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,1.14,0.00,0.10,0.00,0.00
9,Python 2.5.6,fibonacci.py 4300,0.076424,1620,1686762539.218069,-,-,2006,64.82,3100,1893,0.74,1260,0,35,1413,926,329,210,0,4,0,0,0.08,10.22,12.69,6.61,5.83,0.00,0.09,0.00,0.00,31.23,2.75,1.20,0.00,66,66,82.43,300,300,316.92,99.54,15.55,15.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,1.51,0.01,0.14,0.00,0.00
10,Python 2.5.6,fibonacci.py 4300,0.053179,1209,1686762539.316278,-,-,1226,36.03,3400,1898,0.77,494,0,22,578,1292,421,211,4,7,0,0,0.12,10.93,25.95,14.25,12.41,0.14,0.79,0.00,0.00,53.72,6.32,3.93,0.00,64,66,92.14,300,300,232.99,99.71,7.55,7.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.96,0.00,0.07,0.00,0.00
