test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,fibonacci.py 4300,0.062897,1212,1686762539.551696,-,-,1561,47.23,3288,1906,0.70,784,0,1,532,1017,375,258,0,9,0,0,0.00,5.96,19.37,12.90,13.65,0.00,1.27,0.00,0.00,42.90,6.06,3.72,0.09,67,67,47.70,300,300,282.07,99.74,50.60,50.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.55,1.23,0.04,0.13,0.00,0.00
2,Python 2.7.18,fibonacci.py 4300,0.086330,1228,1686762539.729507,-,-,1697,66.43,2501,1937,0.69,1391,0,47,2431,1421,245,103,1,0,0,0,0.11,12.44,15.39,4.18,2.65,0.04,0.00,0.00,0.00,31.84,1.06,0.68,0.00,66,66,57.92,300,300,333.94,101.26,43.43,43.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.30,0.05,0.18,0.00,0.00
3,Python 2.7.18,fibonacci.py 4300,0.073708,1742,1686762539.842788,-,-,1839,57.47,3212,1889,0.73,1025,0,8,1885,962,402,258,0,8,0,0,0.03,14.55,12.90,8.54,6.72,0.00,0.10,0.00,0.00,38.62,2.51,1.39,0.00,68,68,52.91,300,300,309.33,99.47,44.40,44.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,1.50,0.04,0.15,0.00,0.00
4,Python 2.7.18,fibonacci.py 4300,0.072834,1237,1686762539.985295,-,-,1865,58.90,3155,1903,0.71,962,0,4,1111,1501,271,142,0,16,0,0,0.01,9.85,17.52,6.15,6.73,0.00,1.31,0.00,0.00,39.12,1.10,0.87,0.00,68,68,50.80,300,300,333.03,99.85,48.85,48.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,1.49,0.05,0.17,0.00,0.00
5,Python 2.7.18,fibonacci.py 4300,0.075788,1406,1686762540.113246,-,-,1634,54.43,2996,1900,0.68,844,0,3,1911,1285,176,94,0,22,0,0,0.01,12.74,15.53,3.96,9.60,0.00,4.21,0.00,0.00,37.94,1.18,6.03,0.43,64,64,52.78,300,300,305.60,99.70,46.80,46.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,1.26,0.04,0.17,0.00,0.00
6,Python 2.7.18,fibonacci.py 4300,0.073140,1857,1686762540.228829,-,-,1605,55.51,2900,1890,0.72,919,0,30,1121,755,424,324,0,12,0,0,0.06,8.42,15.69,11.22,9.01,0.00,0.37,0.00,0.00,38.36,4.74,1.39,0.00,67,67,88.87,300,300,281.96,99.44,10.55,10.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,1.09,0.01,0.12,0.00,0.00
7,Python 2.7.18,fibonacci.py 4300,0.072308,1200,1686762540.366318,-,-,2117,65.20,3238,1901,0.71,1060,0,22,1552,1137,200,97,0,3,0,0,0.09,11.10,14.77,5.79,3.23,0.00,0.26,0.00,0.00,32.88,1.37,0.55,0.00,68,69,87.13,300,300,344.26,99.76,11.85,11.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,1.66,0.01,0.15,0.00,0.00
8,Python 2.7.18,fibonacci.py 4300,0.096374,1322,1686762540.501741,-,-,2456,73.78,3330,1895,0.83,2680,0,32,1142,875,261,169,0,13,0,0,0.03,6.36,8.24,5.21,5.22,0.00,1.27,0.00,0.00,22.35,2.06,1.81,0.00,69,71,86.12,300,300,346.64,99.66,12.49,12.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,2.52,0.01,0.19,0.00,0.00
9,Python 2.7.18,fibonacci.py 4300,0.052436,1241,1686762540.589017,-,-,638,18.21,3500,1898,0.91,352,0,5,51,188,124,261,1,88,0,0,0.03,1.16,6.17,8.70,33.87,0.14,32.00,0.00,0.00,32.57,8.93,33.88,6.40,69,70,83.91,300,300,142.49,98.86,16.45,16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.63,0.01,0.04,0.00,0.00
10,Python 2.7.18,fibonacci.py 4300,0.056636,1445,1686762540.680019,-,-,444,14.71,3024,1891,1.03,292,0,0,11,45,70,225,0,115,0,0,0.00,1.28,1.34,4.60,28.20,0.00,49.72,0.00,0.00,22.83,10.13,33.08,19.24,62,63,86.52,300,300,115.08,98.39,12.74,12.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.41,0.01,0.04,0.00,0.00
