test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,fibonacci.py 4300,0.056078,1245,1686762541.879685,-,-,548,15.66,3500,1896,1.04,294,0,1,17,29,64,201,0,135,0,0,0.01,0.68,1.22,3.83,25.20,0.00,53.50,0.00,0.00,21.89,7.80,29.12,25.53,68,68,76.68,300,300,122.25,98.52,22.41,22.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.60,0.01,0.05,0.00,0.00
2,Python 3.4.10,fibonacci.py 4300,0.054482,1250,1686762541.973824,-,-,468,13.39,3500,1895,1.09,275,0,1,13,24,66,185,0,111,0,7,0.01,1.73,0.96,5.10,22.75,0.00,50.45,0.00,5.63,23.09,17.70,22.93,22.89,67,69,80.76,300,300,108.58,97.86,17.24,16.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.54,0.01,0.04,0.00,0.00
3,Python 3.4.10,fibonacci.py 4300,0.055071,1192,1686762542.060811,-,-,570,16.24,3508,1896,0.98,293,0,2,49,128,151,245,0,111,0,0,0.01,3.46,5.39,8.05,27.54,0.00,39.44,0.00,0.00,30.80,12.36,21.33,19.27,69,70,87.16,300,300,124.45,98.46,12.37,12.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.63,0.01,0.04,0.00,0.00
4,Python 3.4.10,fibonacci.py 4300,0.064879,1225,1686762542.188088,-,-,1351,34.31,3386,2206,0.71,618,0,5,1838,1035,271,118,0,45,0,0,0.01,29.89,17.05,4.90,6.37,0.00,18.62,0.00,0.00,49.92,1.21,2.63,11.93,70,70,107.89,300,300,230.62,107.17,13.93,13.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,1.34,0.01,0.12,0.00,0.00
5,Python 3.4.10,fibonacci.py 4300,0.056384,1137,1686762542.286001,-,-,712,20.78,3420,1900,0.90,350,0,1,394,235,158,207,0,78,0,0,0.00,8.65,6.66,7.26,19.06,0.00,37.87,0.00,0.00,33.15,10.73,17.43,17.91,70,70,92.22,300,300,142.44,98.44,6.85,6.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.69,0.00,0.05,0.00,0.00
6,Python 3.4.10,fibonacci.py 4300,0.054722,1207,1686762542.375263,-,-,573,16.38,3500,1896,0.99,301,0,0,32,93,92,226,0,102,0,3,0.00,1.91,4.96,6.34,24.35,0.00,45.24,0.00,0.89,29.36,10.32,23.78,20.17,68,70,84.06,300,300,126.47,98.70,14.94,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.62,0.01,0.05,0.00,0.00
7,Python 3.4.10,fibonacci.py 4300,0.055546,1202,1686762542.463534,-,-,843,24.07,3500,1897,0.78,439,0,5,1570,528,163,200,0,29,0,0,0.01,23.96,16.09,8.16,17.54,0.00,10.63,0.00,0.00,53.26,4.44,11.05,7.17,72,72,86.41,300,300,160.72,99.50,11.86,11.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.81,0.01,0.06,0.00,0.00
8,Python 3.4.10,fibonacci.py 4300,0.054036,1215,1686762542.553268,-,-,516,13.68,3500,2045,1.03,291,0,0,22,64,77,172,0,141,0,0,0.00,2.87,2.60,4.87,19.29,0.00,63.56,0.00,0.00,24.74,11.02,20.24,30.32,70,70,88.83,300,300,120.38,101.01,19.75,19.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.63,0.01,0.06,0.00,0.00
9,Python 3.4.10,fibonacci.py 4300,0.055000,1073,1686762542.641193,-,-,612,16.53,3698,1899,0.94,337,0,0,32,36,70,214,0,128,0,4,0.00,1.57,1.19,4.74,26.30,0.00,47.60,0.00,1.70,29.14,5.59,23.13,25.60,73,75,87.27,300,300,125.38,95.93,12.23,12.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.73,0.01,0.04,0.00,0.00
10,Python 3.4.10,fibonacci.py 4300,0.053854,1232,1686762542.727250,-,-,506,14.47,3500,1895,1.05,290,0,0,32,45,75,191,0,116,0,0,0.00,2.87,1.44,4.36,23.59,0.00,53.31,0.00,0.00,26.00,10.03,27.49,22.00,68,68,87.27,300,300,115.93,98.39,13.18,12.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.57,0.01,0.04,0.00,0.00
