test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.6.15,fibonacci.py 4300,0.056477,1242,1686762544.040303,-,-,555,15.86,3500,1894,1.04,301,0,3,8,45,64,204,0,122,0,0,0.01,1.09,1.61,4.10,25.02,0.00,52.32,0.00,0.00,24.21,10.00,27.53,22.40,68,68,76.14,300,300,125.47,98.38,22.18,21.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.63,0.01,0.06,0.00,0.00
2,Python 3.6.15,fibonacci.py 4300,0.059893,1132,1686762544.138232,-,-,1093,31.14,3508,1898,0.78,449,0,13,1327,663,201,264,0,41,0,0,0.03,18.48,14.98,5.58,19.16,0.00,11.04,0.00,0.00,49.41,2.94,9.72,6.79,72,74,93.50,300,300,195.98,99.31,6.61,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,1.03,0.00,0.08,0.00,0.00
3,Python 3.6.15,fibonacci.py 4300,0.062513,1200,1686762544.238775,-,-,722,22.39,3207,1908,0.90,388,0,3,131,234,285,513,0,53,0,0,0.01,4.76,7.69,12.98,34.31,0.00,18.57,0.00,0.00,35.14,14.64,14.59,13.24,70,71,91.18,300,300,159.06,99.72,9.83,9.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.70,0.01,0.07,0.00,0.00
4,Python 3.6.15,fibonacci.py 4300,0.059565,1067,1686762544.334062,-,-,1168,32.44,3559,1918,0.86,691,0,27,582,530,439,283,0,20,0,0,0.05,3.04,16.91,17.97,18.67,0.00,11.02,0.00,0.00,39.72,11.35,8.53,7.96,76,76,87.30,300,300,206.04,96.87,13.62,13.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.15,0.01,0.06,0.00,0.00
5,Python 3.6.15,fibonacci.py 4300,0.061478,1224,1686762544.436570,-,-,765,23.72,3224,1897,0.81,462,0,2,1270,526,196,283,0,55,0,0,0.00,18.33,15.99,5.95,17.16,0.00,19.28,0.00,0.00,50.27,2.93,10.33,12.76,69,70,89.46,300,300,164.05,99.53,9.73,9.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.73,0.01,0.07,0.00,0.00
6,Python 3.6.15,fibonacci.py 4300,0.057250,1248,1686762544.527685,-,-,675,19.86,3400,1895,1.11,302,0,2,161,94,85,240,0,92,0,0,0.01,5.93,3.76,6.37,25.36,0.00,38.76,0.00,0.00,30.88,12.45,17.75,19.06,70,71,87.34,300,300,151.03,99.18,11.45,11.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.71,0.01,0.05,0.00,0.00
7,Python 3.6.15,fibonacci.py 4300,0.053346,1191,1686762544.618932,-,-,548,13.74,3690,2050,1.03,314,0,0,10,46,87,227,0,126,0,0,0.00,2.25,2.69,5.73,26.80,0.00,55.26,0.00,0.00,27.62,17.91,20.69,20.04,74,75,86.23,300,300,118.81,97.82,19.51,18.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.73,0.01,0.06,0.00,0.00
8,Python 3.6.15,fibonacci.py 4300,0.052776,1087,1686762544.705571,-,-,546,14.76,3693,1901,1.09,289,0,1,15,40,65,175,0,100,0,25,0.03,1.39,1.53,4.18,21.38,0.00,52.67,0.00,3.96,24.44,14.79,25.45,20.56,76,76,83.37,300,300,118.04,96.93,15.57,15.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.65,0.01,0.04,0.00,0.00
9,Python 3.6.15,fibonacci.py 4300,0.055993,1246,1686762544.794858,-,-,479,14.10,3400,1896,1.09,277,0,0,8,33,50,179,0,151,2,13,0.00,0.73,0.93,4.47,22.56,0.00,54.61,0.02,2.67,21.47,19.00,22.62,22.82,69,70,82.15,300,300,112.74,98.06,16.31,16.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.53,0.01,0.04,0.00,0.00
10,Python 3.6.15,fibonacci.py 4300,0.056787,1255,1686762544.891499,-,-,478,14.05,3400,1897,1.08,275,0,0,8,36,59,197,0,131,1,13,0.00,0.80,1.32,3.91,22.87,0.00,48.59,0.02,8.53,22.52,14.42,25.33,23.68,68,70,82.77,300,300,112.74,98.02,16.25,16.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.54,0.01,0.04,0.00,0.00
