test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,fibonacci_oldVersions.py 100000,0.269836,4722,1686826399.791087,-,-,544,14.64,3737,1886,1.79,540,0,0,12,86,87,250,0,309,2,142,0.00,0.34,1.26,1.22,5.92,0.00,31.12,0.00,44.95,17.89,2.35,7.49,57.63,58,62,93.76,300,300,113.41,98.29,4.65,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.21,3.48,0.01,0.30,0.00,0.00
2,Python 2.7.18,fibonacci_oldVersions.py 100000,0.270124,6377,1686826400.097573,-,-,564,15.28,3700,1891,1.78,661,0,12,34,50,81,231,2,340,3,165,0.01,0.37,0.45,0.98,6.12,0.18,37.85,0.15,38.22,17.91,2.12,7.27,57.42,61,61,92.18,300,300,116.94,97.22,5.93,5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,3.52,0.02,0.30,0.00,0.00
3,Python 2.7.18,fibonacci_oldVersions.py 100000,0.277993,5554,1686826400.412626,-,-,496,13.80,3621,1881,1.88,554,0,0,8,31,60,232,0,272,2,91,0.00,0.29,0.24,0.92,6.02,0.00,31.36,0.11,46.54,15.98,2.78,6.83,60.61,56,61,95.33,300,300,107.88,98.53,3.44,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.97,3.18,0.01,0.29,0.00,0.00
4,Python 2.7.18,fibonacci_oldVersions.py 100000,0.279374,1610,1686826400.734816,-,-,768,21.88,3514,1894,1.40,994,0,10,3308,1577,149,117,0,173,0,97,0.01,6.94,4.63,0.66,3.29,0.00,21.08,0.00,41.51,24.64,0.29,2.37,50.82,63,63,96.64,300,300,147.70,99.32,3.25,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,4.07,0.01,0.35,0.00,0.00
5,Python 2.7.18,fibonacci_oldVersions.py 100000,0.263997,1416,1686826401.045158,-,-,519,13.78,3769,1896,1.90,489,0,0,29,49,79,188,0,224,0,97,0.00,0.66,0.52,1.06,4.42,0.00,30.26,0.00,49.21,16.65,2.06,6.58,60.93,62,63,96.97,300,300,109.66,99.07,2.84,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.11,3.36,0.01,0.28,0.00,0.00
6,Python 2.7.18,fibonacci_oldVersions.py 100000,0.277500,6093,1686826401.361857,-,-,502,13.87,3628,1890,1.85,584,0,0,18,24,74,210,0,293,0,99,0.00,0.42,0.22,0.90,4.86,0.00,37.76,0.00,41.59,16.32,2.30,5.58,61.93,62,62,94.77,300,300,109.08,97.99,3.83,3.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.01,3.20,0.01,0.29,0.00,0.00
7,Python 2.7.18,fibonacci_oldVersions.py 100000,0.280660,2363,1686826401.676907,-,-,688,19.20,3591,1892,1.49,859,0,4,2505,772,141,134,0,274,0,92,0.00,6.03,3.24,1.17,4.00,0.00,29.44,0.00,36.75,22.75,0.73,3.49,53.84,61,63,95.49,300,300,131.90,98.95,4.00,3.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,3.94,0.01,0.34,0.00,0.00
8,Python 2.7.18,fibonacci_oldVersions.py 100000,0.277724,1413,1686826401.995476,-,-,696,19.76,3523,1896,1.48,816,0,1,1989,995,236,174,4,189,1,55,0.00,6.35,3.88,1.26,2.61,0.33,24.10,0.13,41.56,22.42,0.66,2.43,54.73,63,63,97.22,300,300,137.22,99.18,2.66,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,3.82,0.01,0.34,0.00,0.00
9,Python 2.7.18,fibonacci_oldVersions.py 100000,0.286173,2691,1686826402.320336,-,-,504,14.11,3581,1892,1.82,581,0,11,78,67,70,212,0,313,0,65,0.01,0.60,0.35,1.02,5.38,0.00,33.97,0.00,44.31,16.59,2.80,6.85,59.65,56,56,89.81,300,300,111.55,98.89,5.36,5.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,3.30,0.02,0.31,0.00,0.00
10,Python 2.7.18,fibonacci_oldVersions.py 100000,0.296824,4483,1686826402.659342,-,-,510,15.63,3278,1888,1.78,673,0,5,421,287,106,291,0,329,3,112,0.01,2.06,2.40,0.96,5.99,0.00,33.52,0.30,38.69,20.23,1.84,7.37,54.93,60,63,97.36,300,300,117.95,98.65,1.69,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.10,3.21,0.01,0.31,0.00,0.00
