test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.7.16,fibonacci_oldVersions.py 100000,0.272605,1467,1686826417.340047,-,-,539,14.24,3785,1895,1.83,631,0,10,52,104,85,231,2,347,1,102,0.01,1.08,0.73,1.08,5.40,0.26,39.85,0.12,37.11,17.90,2.11,5.84,59.91,73,73,91.71,300,300,112.66,99.02,7.91,7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.51,3.73,0.02,0.30,0.00,0.00
2,Python 3.7.16,fibonacci_oldVersions.py 100000,0.290561,1341,1686826417.678000,-,-,784,22.15,3540,1896,1.40,1131,0,14,3269,1389,130,117,3,349,1,130,0.01,7.29,3.53,1.13,3.17,0.07,38.26,0.00,24.32,24.16,0.72,3.82,49.15,70,71,94.30,300,300,151.53,98.79,5.28,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.44,4.53,0.01,0.37,0.00,0.00
3,Python 3.7.16,fibonacci_oldVersions.py 100000,0.273006,1386,1686826417.991494,-,-,531,14.13,3760,1896,1.86,595,0,0,42,100,77,270,0,286,1,97,0.00,0.47,0.93,1.14,7.47,0.00,30.78,0.55,44.42,17.62,2.42,8.01,57.83,73,74,94.87,300,300,112.21,98.98,4.53,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.46,3.68,0.01,0.29,0.00,0.00
4,Python 3.7.16,fibonacci_oldVersions.py 100000,0.278669,1382,1686826418.309896,-,-,492,13.26,3714,1896,1.91,508,0,2,9,28,67,203,0,245,1,64,0.00,0.25,0.24,0.84,5.53,0.00,31.39,0.22,48.19,15.41,2.32,7.04,61.97,71,71,96.89,300,300,106.31,99.19,2.84,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.28,3.49,0.01,0.28,0.00,0.00
5,Python 3.7.16,fibonacci_oldVersions.py 100000,0.316425,1393,1686826418.667003,-,-,733,26.65,2753,1896,1.40,1322,0,11,1635,1835,912,711,0,247,2,141,0.01,5.34,8.03,5.51,8.22,0.00,16.01,0.00,30.18,29.16,3.71,4.08,36.41,74,74,95.76,300,300,166.25,98.73,3.89,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.24,4.34,0.01,0.36,0.00,0.00
6,Python 3.7.16,fibonacci_oldVersions.py 100000,0.278489,1380,1686826418.990545,-,-,597,16.41,3636,1898,1.70,684,0,5,676,374,185,257,0,243,1,95,0.01,3.28,2.11,1.41,5.70,0.00,31.10,0.00,40.02,20.16,1.92,5.85,55.66,72,74,96.95,300,300,122.63,99.14,2.75,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,3.86,0.01,0.31,0.00,0.00
7,Python 3.7.16,fibonacci_oldVersions.py 100000,0.266423,1373,1686826419.294769,-,-,519,13.33,3860,1911,1.90,543,0,0,17,47,81,198,0,230,0,81,0.00,0.65,0.50,1.06,5.13,0.00,30.33,0.00,49.58,16.08,2.44,6.25,61.90,73,73,95.34,300,300,106.70,99.42,5.35,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,3.69,0.01,0.29,0.00,0.00
8,Python 3.7.16,fibonacci_oldVersions.py 100000,0.307283,1353,1686826419.641506,-,-,695,24.79,2802,1896,1.46,1070,0,19,1451,1801,800,468,0,192,0,103,0.01,4.32,8.25,5.11,5.85,0.00,18.60,0.00,33.07,28.38,2.75,2.84,41.24,73,73,97.63,300,300,157.83,99.00,1.88,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.08,4.19,0.01,0.35,0.00,0.00
9,Python 3.7.16,fibonacci_oldVersions.py 100000,0.280623,1410,1686826419.970012,-,-,645,18.05,3571,1896,1.59,719,0,44,1171,638,225,220,6,203,0,60,0.03,5.14,3.08,1.47,4.28,0.01,21.62,0.00,46.30,21.94,1.27,3.63,55.10,74,74,95.86,300,300,129.55,99.15,3.83,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.78,3.95,0.01,0.32,0.00,0.00
10,Python 3.7.16,fibonacci_oldVersions.py 100000,0.275818,1476,1686826420.285160,-,-,497,13.35,3722,1896,1.92,511,0,0,12,31,60,187,0,306,2,77,0.00,0.14,0.27,0.84,3.82,0.00,36.88,0.13,44.45,15.56,3.39,3.68,64.03,71,72,97.17,300,300,106.64,99.02,2.84,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.27,3.49,0.01,0.28,0.00,0.00
