test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.10.11,fibonacci_oldVersions.py 100000,0.283432,1382,1686826427.405431,-,-,517,13.89,3725,1896,1.83,572,0,0,19,37,64,236,0,257,0,71,0.00,0.20,0.40,0.97,6.07,0.00,31.23,0.00,47.18,16.12,2.41,6.22,61.37,74,75,94.56,300,300,110.66,99.17,5.02,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.45,3.67,0.01,0.30,0.00,0.00
2,Python 3.10.11,fibonacci_oldVersions.py 100000,0.339568,1520,1686826427.787697,-,-,815,28.39,2873,1895,1.27,1527,0,10,1655,1766,945,864,0,521,0,167,0.01,3.79,8.90,5.36,11.01,0.00,21.94,0.00,20.37,31.87,2.64,8.03,29.07,75,75,84.81,300,300,173.92,98.36,14.51,14.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.04,4.91,0.06,0.44,0.00,0.00
3,Python 3.10.11,fibonacci_oldVersions.py 100000,0.283493,1263,1686826428.120173,-,-,575,15.61,3680,1897,1.71,627,0,1,397,406,195,331,0,252,1,77,0.00,2.59,2.87,2.18,5.41,0.00,29.54,1.41,40.32,21.17,2.91,5.40,54.91,76,78,98.06,300,300,117.57,98.89,1.60,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.75,3.95,0.01,0.29,0.00,0.00
4,Python 3.10.11,fibonacci_oldVersions.py 100000,0.275351,1323,1686826428.427904,-,-,532,13.82,3854,1896,1.83,490,0,0,15,33,77,215,0,222,0,72,0.00,0.37,0.35,1.03,4.96,0.00,27.50,0.00,51.90,16.18,2.87,5.15,61.98,74,74,94.79,300,300,110.46,99.20,4.88,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.61,3.81,0.01,0.29,0.00,0.00
5,Python 3.10.11,fibonacci_oldVersions.py 100000,0.293304,1624,1686826428.763133,-,-,748,21.10,3550,1894,1.39,1083,0,7,3389,1521,102,67,0,243,0,101,0.00,9.09,4.68,0.39,1.34,0.00,28.36,0.00,34.97,26.47,0.30,1.39,50.74,78,78,94.10,300,300,144.46,99.05,5.48,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.33,4.48,0.02,0.36,0.00,0.00
6,Python 3.10.11,fibonacci_oldVersions.py 100000,0.283619,1321,1686826429.087871,-,-,533,14.29,3726,1896,1.77,569,0,3,246,174,99,202,0,266,1,74,0.00,1.97,0.81,0.96,5.33,0.00,33.19,1.41,41.91,17.79,1.67,5.80,60.44,74,74,96.96,300,300,110.72,99.00,2.70,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.54,3.74,0.01,0.29,0.00,0.00
7,Python 3.10.11,fibonacci_oldVersions.py 100000,0.278612,1332,1686826429.404502,-,-,508,13.30,3820,1896,1.86,529,0,1,11,32,83,209,0,222,0,82,0.00,0.12,0.21,1.33,6.01,0.00,31.16,0.00,47.77,15.32,3.78,6.07,61.52,76,78,95.11,300,300,106.75,99.06,4.26,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.53,3.72,0.01,0.28,0.00,0.00
8,Python 3.10.11,fibonacci_oldVersions.py 100000,0.293247,1255,1686826429.736914,-,-,795,22.20,3580,1896,1.35,1154,0,22,3658,1217,110,126,1,275,0,90,0.01,9.39,2.86,0.65,2.93,0.10,26.56,0.00,35.36,24.61,0.54,2.50,50.14,79,79,97.19,300,300,148.78,99.19,2.60,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.53,4.63,0.01,0.36,0.00,0.00
9,Python 3.10.11,fibonacci_oldVersions.py 100000,0.286676,1327,1686826430.072138,-,-,624,17.29,3607,1898,1.61,941,0,122,866,364,205,192,2,295,6,78,0.03,3.69,1.76,1.53,4.37,0.26,35.40,0.50,35.16,20.32,2.03,4.76,55.59,78,78,95.23,300,300,126.13,98.93,4.32,4.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.93,4.05,0.01,0.32,0.00,0.00
10,Python 3.10.11,fibonacci_oldVersions.py 100000,0.275452,1496,1686826430.386669,-,-,505,13.37,3777,1896,1.89,527,0,0,12,46,60,171,0,309,0,57,0.00,0.19,0.56,1.03,3.83,0.00,34.95,0.00,45.97,15.66,3.83,4.57,62.58,75,75,96.93,300,300,106.56,99.07,2.72,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,3.59,0.01,0.28,0.00,0.00
