test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.5.6,fibonacci_oldVersions.py 100000,0.385264,2391,1686826395.336938,-,-,712,18.89,3776,1892,1.94,1097,0,9,3682,1190,97,62,0,269,1,101,0.01,5.06,2.00,0.44,1.16,0.00,23.19,0.09,49.01,19.69,0.21,0.83,60.38,58,59,97.08,383,383,133.00,99.26,2.35,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.79,5.75,0.01,0.42,0.00,0.00
2,Python 2.5.6,fibonacci_oldVersions.py 100000,0.418326,1399,1686826395.817806,-,-,749,23.27,3198,1907,1.75,1492,0,16,2569,1421,184,261,0,249,2,168,0.01,3.48,4.45,1.06,4.15,0.00,17.72,1.01,45.31,22.08,0.96,2.93,50.77,59,60,82.71,300,300,157.52,100.49,18.41,18.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.99,5.58,0.11,0.57,0.00,0.00
3,Python 2.5.6,fibonacci_oldVersions.py 100000,0.433685,1431,1686826396.292038,-,-,803,25.90,3100,1896,1.67,2039,0,29,1710,1873,1004,933,0,683,2,254,0.01,3.77,6.69,4.63,8.15,0.00,27.12,0.10,23.23,30.74,3.32,6.63,33.42,61,61,48.19,300,300,168.22,97.72,50.53,49.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.27,6.64,0.29,0.70,0.00,0.00
4,Python 2.5.6,fibonacci_oldVersions.py 100000,0.405664,1461,1686826396.739469,-,-,616,16.27,3788,1896,2.07,1306,0,2,186,286,144,638,2,814,8,227,0.00,1.47,2.70,1.28,11.12,0.02,41.47,0.61,24.54,23.59,1.85,12.10,46.19,60,61,52.75,300,300,121.36,97.42,45.88,44.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,5.77,0.25,0.58,0.00,0.00
5,Python 2.5.6,fibonacci_oldVersions.py 100000,0.413539,1241,1686826397.191432,-,-,659,21.62,3046,1896,1.99,1476,0,23,1005,852,631,1006,0,527,0,131,0.01,2.15,3.75,4.54,10.36,0.00,30.13,0.00,27.21,23.12,5.26,6.27,43.74,61,61,96.97,300,300,142.27,98.33,2.87,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.66,5.51,0.01,0.42,0.00,0.00
6,Python 2.5.6,fibonacci_oldVersions.py 100000,0.384721,5269,1686826397.619296,-,-,609,16.05,3827,1880,2.17,1069,0,11,1687,769,224,290,0,415,1,125,0.01,4.56,3.31,1.96,3.58,0.00,35.29,0.23,34.17,22.70,0.92,2.26,58.07,61,63,95.39,300,300,117.93,98.82,3.33,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.46,5.39,0.01,0.38,0.00,0.00
7,Python 2.5.6,fibonacci_oldVersions.py 100000,0.373359,1314,1686826398.026300,-,-,552,14.18,3890,1896,2.44,710,0,1,57,89,93,289,0,380,1,162,0.00,0.71,0.78,0.82,5.28,0.00,29.15,0.00,48.90,16.99,2.05,5.23,61.54,62,63,97.23,300,300,111.13,98.91,2.60,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.21,5.12,0.01,0.35,0.00,0.00
8,Python 2.5.6,fibonacci_oldVersions.py 100000,0.385952,1369,1686826398.455622,-,-,692,19.09,3623,1896,1.97,1050,0,13,3475,1428,133,61,0,231,2,88,0.00,4.99,2.40,0.81,1.20,0.00,20.69,0.57,50.27,18.98,0.44,1.51,59.98,63,63,96.39,300,300,132.90,99.30,3.54,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.61,5.52,0.01,0.42,0.00,0.00
9,Python 2.5.6,fibonacci_oldVersions.py 100000,0.369855,1510,1686826398.866068,-,-,533,13.63,3909,1896,2.49,614,0,1,52,91,98,175,0,337,3,173,0.00,0.46,0.92,0.95,3.37,0.00,27.86,1.51,51.16,16.63,2.71,3.61,63.41,62,64,96.52,300,300,107.03,98.95,3.28,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.01,4.99,0.01,0.35,0.00,0.00
10,Python 2.5.6,fibonacci_oldVersions.py 100000,0.456345,2358,1686826399.375786,-,-,422,13.64,3084,1900,2.53,693,0,0,10,28,25,154,0,467,0,112,0.00,0.29,0.12,0.19,2.92,0.00,29.93,0.00,53.10,15.00,0.29,4.56,66.52,60,60,96.64,300,300,107.45,99.69,3.73,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.66,4.43,0.02,0.41,0.00,0.00
