test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,13.0.2,nbody.java 50000000,3.940381,1594,1690639522.982701,-,-,529,13.02,4061,1896,1.73,16816,0,41,352,253,407,7422,0,6909,0,0,0.00,0.15,0.17,0.31,12.52,0.00,73.60,0.00,0.00,15.76,0.31,7.00,63.91,63,63,98.77,450,300,103.65,97.96,1.19,1.15,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.57,50.27,0.04,1.28,0.00,0.00
2,13.0.2,nbody.java 50000000,3.934323,1809,1690639526.959828,-,-,529,12.98,4077,1896,1.73,16802,0,29,326,235,303,7415,0,6949,0,0,0.00,0.13,0.12,0.24,12.06,0.00,74.22,0.00,0.00,15.62,0.24,6.59,64.57,65,65,98.92,450,300,103.31,97.95,1.11,1.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.48,50.25,0.04,1.27,0.00,0.00
3,13.0.2,nbody.java 50000000,3.938743,2336,1690639530.935131,-,-,529,12.99,4076,1896,1.73,16866,0,25,307,268,319,7445,5,6915,0,0,0.00,0.09,0.19,0.27,12.12,0.02,74.09,0.00,0.00,15.63,0.30,6.76,64.32,68,69,98.89,450,300,103.10,97.94,1.04,1.02,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.29,50.95,0.04,1.27,0.00,0.00
4,13.0.2,nbody.java 50000000,3.933128,1097,1690639534.903901,-,-,530,13.02,4074,1896,1.73,17073,0,132,490,266,453,7312,1,6935,0,0,0.01,0.22,0.13,0.33,11.60,0.00,74.48,0.00,0.00,15.82,0.34,6.49,64.34,72,72,98.75,450,300,103.70,97.95,1.22,1.18,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.55,52.13,0.04,1.27,0.00,0.00
5,13.0.2,nbody.java 50000000,3.927974,1151,1690639538.865368,-,-,530,12.99,4079,1896,1.74,16831,0,38,311,278,403,7332,3,6849,0,0,0.00,0.13,0.11,0.33,12.14,0.02,74.06,0.00,0.00,15.59,0.30,6.53,64.60,74,74,98.80,450,450,103.42,98.00,1.13,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.70,51.42,0.04,1.27,0.00,0.00
6,13.0.2,nbody.java 50000000,3.937741,1663,1690639542.839304,-,-,532,13.06,4076,1896,1.73,16908,0,37,437,396,402,7389,0,6926,0,0,0.00,0.18,0.18,0.28,12.12,0.00,73.95,0.00,0.00,15.69,0.30,6.95,63.99,75,79,98.71,450,300,103.54,97.97,1.19,1.17,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.89,52.62,0.04,1.28,0.00,0.00
7,13.0.2,nbody.java 50000000,3.952754,2043,1690639546.823042,-,-,534,13.10,4075,1896,1.72,17026,0,53,509,427,418,7560,1,7059,0,0,0.00,0.21,0.19,0.32,11.65,0.00,74.30,0.00,0.00,15.57,0.24,6.72,64.37,78,77,98.72,450,300,103.39,97.94,1.21,1.17,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.12,52.81,0.05,1.29,0.00,0.00
8,13.0.2,nbody.java 50000000,3.967257,1778,1690639550.825070,-,-,528,12.95,4077,1896,1.72,16993,0,15,253,232,259,7564,4,7014,0,0,0.00,0.11,0.14,0.20,12.72,0.02,73.63,0.00,0.00,15.35,0.19,7.36,64.13,77,77,98.78,450,300,102.45,97.97,1.14,1.10,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.46,53.81,0.04,1.28,0.00,0.00
9,13.0.2,nbody.java 50000000,3.941471,1625,1690639554.798907,-,-,534,13.11,4074,1896,1.72,16943,0,76,602,431,464,7486,1,6878,0,0,0.00,0.22,0.26,0.33,12.37,0.01,73.48,0.00,0.00,15.89,0.31,6.78,63.91,77,75,98.80,450,300,103.72,97.90,1.13,1.10,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.04,53.66,0.04,1.27,0.00,0.00
10,13.0.2,nbody.java 50000000,3.933167,1923,1690639558.766786,-,-,530,12.99,4077,1896,1.73,16838,0,32,310,313,310,7331,0,6976,0,0,0.00,0.13,0.22,0.24,11.54,0.00,74.65,0.00,0.00,15.76,0.25,6.36,64.64,83,83,98.67,450,300,103.36,97.96,1.21,1.17,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.06,53.55,0.05,1.27,0.00,0.00
