test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-6 6.5.0,nbody_2.c 50000000,73.744191,1063,1695323323.789042,-,-,517,12.62,4097,1896,2.30,73405,0,28,698,927,1095,1419,7,8260,3645,38708,0.00,0.06,0.02,0.02,0.15,0.00,3.45,2.20,81.38,13.44,0.04,0.26,73.64,97,97,99.43,450,300,101.16,99.41,0.48,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1280.71,1126.23,0.24,21.03,0.00,0.00
2,g++-6 6.5.0,nbody_2.c 50000000,74.790228,1221,1695323398.613818,-,-,514,12.59,4086,1896,2.28,71952,0,30,483,862,810,1641,0,8531,2508,37588,0.00,0.03,0.02,0.02,0.17,0.00,3.49,2.52,81.08,13.19,0.02,0.22,73.99,95,97,99.39,450,300,100.61,99.40,0.49,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1314.38,1155.33,0.26,21.34,0.00,0.00
3,g++-6 6.5.0,nbody_2.c 50000000,80.782889,1242,1695323479.433421,-,-,471,12.61,3735,1896,2.31,45186,0,33,362,639,622,1153,3,6393,510,19056,0.00,0.02,0.02,0.01,0.10,0.00,2.54,0.63,84.01,12.97,0.01,0.17,74.23,82,82,99.46,450,300,100.77,99.68,0.45,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1141.02,969.88,0.26,23.02,0.00,0.00
4,g++-6 6.5.0,nbody_2.c 50000000,85.572069,1263,1695323565.043438,-,-,444,12.63,3515,1896,2.31,39059,0,31,509,921,648,1182,4,5577,34,12794,0.00,0.01,0.03,0.02,0.10,0.00,2.25,0.03,84.90,12.96,0.02,0.15,74.24,82,84,99.47,450,300,101.16,99.79,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1022.17,844.79,0.23,24.34,0.00,0.00
5,g++-6 6.5.0,nbody_2.c 50000000,84.656736,1256,1695323649.761720,-,-,448,12.63,3551,1896,2.31,40123,0,23,243,638,461,1000,3,5430,167,14023,0.00,0.02,0.02,0.01,0.09,0.00,2.19,0.11,84.90,12.96,0.01,0.14,74.25,84,84,99.46,450,300,101.14,99.77,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1036.68,862.68,0.24,24.09,0.00,0.00
6,g++-6 6.5.0,nbody_2.c 50000000,79.366597,1237,1695323729.167579,-,-,479,12.62,3794,1896,2.31,52716,0,53,790,877,638,1234,5,7181,1167,24053,0.00,0.03,0.03,0.01,0.13,0.00,2.94,1.02,83.17,13.15,0.02,0.21,74.00,83,83,99.44,450,300,101.14,99.61,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1165.02,998.18,0.25,22.62,0.00,0.00
7,g++-6 6.5.0,nbody_2.c 50000000,85.367843,1263,1695323814.570908,-,-,446,12.63,3530,1896,2.31,39482,0,24,434,700,451,1019,9,5733,54,14824,0.00,0.01,0.02,0.01,0.09,0.00,2.33,0.05,84.83,12.86,0.01,0.14,74.35,79,81,99.49,450,300,100.84,99.78,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1029.54,852.28,0.24,24.29,0.00,0.00
8,g++-6 6.5.0,nbody_2.c 50000000,83.405264,1226,1695323898.013536,-,-,459,12.63,3639,1896,2.29,51490,0,90,852,849,584,1349,3,6447,1124,22361,0.00,0.02,0.03,0.01,0.13,0.00,2.52,1.11,83.50,13.04,0.01,0.19,74.14,94,96,99.48,450,300,100.99,99.65,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1090.20,917.59,0.24,23.76,0.00,0.00
9,g++-6 6.5.0,nbody_2.c 50000000,82.631881,1214,1695323980.699932,-,-,465,12.60,3691,1896,2.28,64956,0,23,240,723,669,1358,3,7086,3150,29951,0.00,0.02,0.01,0.01,0.14,0.00,2.74,2.90,81.51,13.18,0.02,0.24,73.96,82,85,99.57,450,300,100.96,99.49,0.43,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125.02,951.21,0.25,23.50,0.00,0.00
10,g++-6 6.5.0,nbody_2.c 50000000,85.298739,1253,1695324066.033775,-,-,445,12.62,3524,1896,2.31,38540,0,55,393,687,449,942,9,4876,62,12438,0.00,0.02,0.02,0.01,0.09,0.00,2.00,0.05,85.15,12.96,0.01,0.14,74.26,82,85,99.45,450,300,101.14,99.78,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1023.81,848.25,0.24,24.27,0.00,0.00
