test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,binarytrees.py 21,0.059020,1106,1692345717.996224,-,-,990,25.90,3822,1897,0.72,468,0,2,409,1009,463,320,0,25,0,0,0.01,9.61,19.80,12.70,23.88,0.00,8.02,0.00,0.00,47.70,6.16,13.97,6.26,55,58,71.16,300,300,177.49,92.51,26.05,25.47,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.34,1.10,0.02,0.09,0.00,0.00
2,Python 3.4.10,binarytrees.py 21,0.051317,1025,1692345718.078367,-,-,991,25.82,3813,1909,0.82,465,0,6,394,940,484,255,0,23,0,0,0.02,9.53,24.20,15.27,16.20,0.00,9.48,0.00,0.00,53.00,6.47,7.90,6.81,56,58,85.74,300,300,182.40,98.46,15.11,14.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.00,0.01,0.06,0.00,0.00
3,Python 3.4.10,binarytrees.py 21,0.052049,1074,1692345718.160040,-,-,942,24.65,3818,1897,0.80,402,0,3,386,898,457,294,0,10,0,0,0.02,9.79,23.04,13.97,22.97,0.00,5.63,0.00,0.00,53.72,5.28,13.15,3.20,60,60,84.54,300,300,169.79,98.28,13.12,12.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.98,0.01,0.06,0.00,0.00
4,Python 3.4.10,binarytrees.py 21,0.052263,1560,1692345718.241417,-,-,937,24.63,3819,1890,0.80,414,0,1,334,821,434,324,0,24,0,0,0.01,7.38,19.64,20.40,19.69,0.00,8.17,0.00,0.00,47.84,13.37,9.94,4.22,57,60,84.19,300,300,169.72,98.15,15.13,15.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.97,0.01,0.06,0.00,0.00
5,Python 3.4.10,binarytrees.py 21,0.051458,1057,1692345718.321980,-,-,941,24.61,3821,1897,0.80,378,0,5,352,916,488,255,0,33,0,0,0.03,8.55,23.60,16.79,17.46,0.00,9.11,0.00,0.00,52.00,7.24,8.95,7.20,59,62,85.51,300,300,168.54,98.65,12.76,12.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.98,0.01,0.06,0.00,0.00
6,Python 3.4.10,binarytrees.py 21,0.050471,1112,1692345718.402563,-,-,917,24.10,3800,1898,0.83,389,0,0,304,964,456,271,0,21,0,0,0.00,7.63,26.36,15.65,16.72,0.00,9.98,0.00,0.00,53.32,6.08,8.76,7.73,60,62,91.14,300,300,167.89,99.52,8.74,8.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.94,0.00,0.06,0.00,0.00
7,Python 3.4.10,binarytrees.py 21,0.051876,1068,1692345718.484730,-,-,910,23.85,3811,1898,0.82,399,0,2,297,929,479,315,0,24,0,0,0.01,7.69,23.04,20.75,18.28,0.00,6.37,0.00,0.00,50.12,12.69,9.94,3.39,61,61,88.67,300,300,164.35,97.60,9.34,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.95,0.00,0.06,0.00,0.00
8,Python 3.4.10,binarytrees.py 21,0.052308,1079,1692345718.567071,-,-,945,24.74,3812,1899,0.79,418,0,3,341,920,486,251,0,32,0,0,0.00,8.19,24.92,15.16,16.90,0.00,10.16,0.00,0.00,51.60,6.86,9.40,7.40,59,61,72.65,300,300,171.08,97.83,24.56,23.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.98,0.01,0.06,0.00,0.00
9,Python 3.4.10,binarytrees.py 21,0.047877,1038,1692345718.639104,-,-,583,14.38,4044,1901,1.03,276,0,0,6,46,79,172,0,94,0,0,0.00,0.40,2.31,4.80,25.67,0.00,51.75,0.00,0.00,25.54,14.14,26.51,19.43,65,65,71.02,300,300,117.05,94.46,27.99,25.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.72,0.01,0.05,0.00,0.00
10,Python 3.4.10,binarytrees.py 21,0.047668,1043,1692345718.714076,-,-,541,12.81,4039,1983,1.04,302,0,0,22,40,68,172,0,105,0,1,0.00,4.55,1.57,5.56,23.54,0.00,54.43,0.00,0.84,27.54,16.31,22.72,20.62,65,65,77.62,300,300,109.51,94.94,25.08,22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.72,0.01,0.05,0.00,0.00
