test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,3.12.0b1,nbody.py 50000,0.321469,1043,1689600054.492458,-,-,558,14.17,3940,1896,2.19,755,0,1,8,47,100,321,0,437,9,178,0.00,0.08,0.52,1.15,7.17,0.00,34.99,1.16,40.24,18.35,1.57,7.33,58.58,96,96,89.59,300,300,112.77,97.25,9.65,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.03,5.10,0.03,0.26,0.00,0.00
2,Python 3.12.0b1,nbody.py 50000,0.326428,1264,1689600054.857881,-,-,559,14.42,3873,1896,2.15,2402,0,1,48,73,111,394,0,712,28,704,0.00,0.12,0.42,1.02,8.97,0.00,45.10,2.49,27.09,18.00,2.44,10.15,54.98,93,95,93.13,300,300,113.76,97.59,6.41,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.91,5.02,0.02,0.25,0.00,0.00
3,Python 3.12.0b1,nbody.py 50000,0.332833,1042,1689600055.231439,-,-,883,23.02,3835,1896,1.60,4471,0,56,3839,2002,870,709,0,454,16,530,0.03,8.38,7.14,5.65,8.47,0.00,24.71,1.68,20.73,40.80,3.15,6.22,26.81,95,95,95.84,300,300,155.95,97.88,3.95,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.77,6.76,0.01,0.30,0.00,0.00
4,Python 3.12.0b1,nbody.py 50000,0.317825,1091,1689600055.586284,-,-,590,15.26,3863,1896,2.11,3468,0,3,2365,279,125,420,0,496,6,224,0.00,8.79,1.32,1.42,9.07,0.00,30.11,0.08,33.60,36.64,2.46,11.55,34.10,96,96,93.13,300,300,121.57,97.47,6.79,6.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.18,5.27,0.02,0.25,0.00,0.00
5,Python 3.12.0b1,nbody.py 50000,0.325959,1445,1689600055.945635,-,-,566,14.83,3814,1896,2.16,2355,0,0,904,170,127,488,0,611,47,392,0.00,3.37,1.66,1.22,10.20,0.00,34.79,5.13,28.41,26.69,2.92,10.77,44.79,92,95,93.26,300,300,116.24,97.34,6.21,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.95,5.03,0.02,0.25,0.00,0.00
6,Python 3.12.0b1,nbody.py 50000,0.344661,1106,1689600056.323536,-,-,849,22.67,3746,1896,1.62,1917,0,41,1886,1900,905,861,0,622,21,172,0.02,3.72,6.97,5.78,11.93,0.00,32.01,2.06,14.80,28.64,3.36,9.88,35.45,92,94,92.84,300,300,154.56,98.77,6.61,6.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.36,6.39,0.03,0.31,0.00,0.00
7,Python 3.12.0b1,nbody.py 50000,0.317242,1107,1689600056.675898,-,-,541,14.13,3829,1897,2.29,1014,0,3,40,80,137,286,0,522,39,267,0.00,0.24,0.62,1.41,6.59,0.00,40.34,5.02,31.48,17.95,3.33,8.40,56.19,93,96,93.93,300,300,112.75,98.24,5.68,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.64,4.74,0.02,0.24,0.00,0.00
8,Python 3.12.0b1,nbody.py 50000,0.317573,1077,1689600057.025558,-,-,531,13.85,3836,1896,2.32,996,0,0,27,65,101,344,0,588,29,237,0.00,0.21,0.71,1.06,7.61,0.00,43.76,4.88,27.66,18.15,2.55,9.20,56.25,92,95,95.41,300,300,110.80,98.16,4.22,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,4.72,0.01,0.23,0.00,0.00
9,Python 3.12.0b1,nbody.py 50000,0.324622,1091,1689600057.390287,-,-,777,19.94,3895,1896,1.73,1339,0,17,3257,1246,149,198,4,522,18,156,0.01,5.27,2.85,0.85,5.43,0.24,36.64,2.03,26.34,23.13,0.66,6.81,49.46,95,95,92.72,300,300,141.52,97.44,6.37,6.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.09,6.09,0.02,0.30,0.00,0.00
10,Python 3.12.0b1,nbody.py 50000,0.315051,1049,1689600057.740134,-,-,537,13.92,3863,1896,2.30,815,0,0,15,52,96,317,0,470,15,203,0.00,0.22,0.39,1.39,7.46,0.00,40.56,1.99,33.83,17.08,2.52,8.63,57.85,94,96,93.64,300,300,110.38,98.33,6.11,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,4.71,0.02,0.24,0.00,0.00
