test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v3.3.1,binaryTrees_7.js 21,1.00,0.50,0.51,0.18,0.03,0.28,6.62,2.02,0.22,4.13,2.16,20457790181 ns,83902006875,4.000 GHz,168802938032,1.99,20976.05 msec,1.025,84012406844,4.005 GHz,6,38999891916,494147446,20976.17 msec,1.025,117 C,29039271496,48143167,0.17%,30,29333145501,5988676,5988676,0,2333222711,1455045562,62.362,38358657021,1366519087,3.56%,174756163,70361288,40.26%,121444683,38207125719,12299807,0.03%,331998,9037285,2722.09%,0,0
2,v3.3.1,binaryTrees_7.js 21,1.00,0.49,0.52,0.18,0.03,0.27,6.58,2.05,0.20,3.91,1.88,22891857841 ns,82389902893,3.510 GHz,168080492255,2.02,23475.17 msec,1.025,82391875460,3.510 GHz,1,43860716434,553219524,23475.26 msec,1.025,161 C,28550346970,49603335,0.17%,30,29404184676,5981872,5981872,0,2298176011,1440288447,62.671,38186452218,1390576442,3.64%,165644490,69151451,41.75%,126234143,38109849453,12147018,0.03%,334991,8585896,2563.02%,0,0
3,v3.3.1,binaryTrees_7.js 21,1.00,0.48,0.53,0.18,0.03,0.27,6.60,2.06,0.23,3.74,1.79,23903861621 ns,82305789451,3.359 GHz,169778653849,2.06,24500.92 msec,1.025,82376926472,3.362 GHz,12,45850600240,580673924,24501.02 msec,1.025,161 C,29035023269,50301224,0.17%,26,29991531710,5979067,5979067,0,2252658373,1388489983,61.638,38477707221,1361680809,3.54%,172631380,74751028,43.30%,119783709,38085884859,12071137,0.03%,90488,8507654,9401.97%,0,0
4,v3.3.1,binaryTrees_7.js 21,1.00,0.48,0.53,0.18,0.03,0.28,6.57,2.04,0.22,3.71,1.79,23808704501 ns,81991517984,3.360 GHz,169794175103,2.06,24403.48 msec,1.025,82040728650,3.362 GHz,2,45650993773,578190371,24403.56 msec,1.025,157 C,28924133809,51061812,0.18%,22,29933266231,5980857,5980857,0,2266391533,1413541700,62.370,38008628265,1367667026,3.60%,181666042,75501308,41.56%,120056608,38164517765,11719961,0.03%,115869,9156158,7902.16%,0,0
5,v3.3.1,binaryTrees_7.js 21,1.00,0.48,0.53,0.18,0.03,0.26,6.60,2.07,0.24,3.65,1.79,23776714446 ns,81875297832,3.362 GHz,168351953435,2.05,24354.48 msec,1.024,81577308809,3.350 GHz,3,45386726641,575013580,24354.57 msec,1.024,140 C,28680266530,48490048,0.17%,26,29680239059,5989202,5989202,0,2235096649,1368827403,61.242,38443312481,1338571739,3.48%,156652205,60021071,38.31%,127114316,38462627360,11798941,0.03%,11087,8280765,74688.96%,0,0
6,v3.3.1,binaryTrees_7.js 21,1.00,0.49,0.52,0.18,0.03,0.27,6.59,2.06,0.23,3.68,1.79,23851045842 ns,81321668760,3.329 GHz,168517037982,2.05,24428.41 msec,1.024,81434973876,3.334 GHz,3,45551921234,577030448,24428.49 msec,1.024,154 C,28743004082,50890877,0.18%,48,29045784747,5989399,5989399,0,2344475496,1440602179,61.447,38146146268,1401951143,3.68%,167080081,63842599,38.21%,132455640,38244162976,11932815,0.03%,58864,8504968,14448.51%,0,0
7,v3.3.1,binaryTrees_7.js 21,1.00,0.49,0.52,0.18,0.03,0.26,6.60,2.07,0.23,3.62,1.79,23965347882 ns,82536873713,3.361 GHz,169934033365,2.05,24559.33 msec,1.025,82619291974,3.364 GHz,5,45954259275,579649164,24559.41 msec,1.025,127 C,28953044650,50365640,0.17%,35,29654799322,5988672,5988672,0,2335024034,1438819301,61.619,38309576246,1376251622,3.59%,166714905,68693512,41.20%,120872729,38023141589,12432824,0.03%,41650,8360192,20072.49%,0,0
8,v3.3.1,binaryTrees_7.js 21,1.00,0.49,0.53,0.18,0.03,0.26,6.58,2.07,0.22,3.67,1.78,24007372459 ns,82363987323,3.349 GHz,167219817966,2.03,24592.24 msec,1.024,81748702880,3.324 GHz,6,45854099964,580912192,24592.34 msec,1.024,138 C,28789119347,50387556,0.18%,30,29737988309,5989240,5989240,0,2272994625,1410289510,62.045,38418414240,1376234637,3.58%,163170637,67361187,41.28%,119778114,38189653591,12118134,0.03%,22770,9329226,40971.57%,0,0
9,v3.3.1,binaryTrees_7.js 21,1.00,0.48,0.53,0.18,0.03,0.26,6.58,2.08,0.23,3.73,1.78,24039082705 ns,82780497858,3.360 GHz,169009506586,2.04,24634.90 msec,1.025,82146238407,3.335 GHz,5,46080211780,581281440,24635.01 msec,1.025,149 C,28828426974,50217787,0.17%,35,29785943110,5980214,5980214,0,2262799295,1391372873,61.489,38514390898,1355604511,3.52%,163990007,65625542,40.02%,125855259,38524122433,11868157,0.03%,71418,8310306,11636.15%,0,0
10,v3.3.1,binaryTrees_7.js 21,1.00,0.49,0.52,0.18,0.03,0.26,6.54,2.05,0.22,3.62,1.79,24183744307 ns,83184471512,3.341 GHz,170320019849,2.03,24900.57 msec,1.030,83273822314,3.344 GHz,1,46409864126,587895645,24900.66 msec,1.030,122 C,29067626160,50905076,0.18%,43,29523654619,5988012,5988012,0,2345396707,1444326492,61.581,38309061856,1376081207,3.59%,166060387,71865250,43.28%,121054091,38466227074,12248039,0.03%,159171,8387618,5269.56%,0,0
