version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
18.0.2-ea,binarytrees.java 21,0,1690647676,1204690,java,7455200,306756,28316,325.0,1.9,357,1,307,49,0,37.3,8.2,0.0,54.5,0.0,0.0,0.0,0.0,15795.0 MiB,6816.2 MiB,2224.5 MiB,6754.3 MiB,4096.0 MiB,1426.4 MiB,2669.6 MiB,12766.4 MiB
18.0.2-ea,binarytrees.java 21,1,1690647678,1204690,java,7987680,1.7g,28384,500.0,10.8,357,1,307,49,0,63.0,2.9,0.0,34.1,0.0,0.0,0.0,0.0,15795.0 MiB,5401.9 MiB,3638.6 MiB,6754.5 MiB,4096.0 MiB,1426.4 MiB,2669.6 MiB,11352.1 MiB
