version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
v0.8.28,binaryTrees_7.js 21,0.99,0.44,0.54,0.15,0.02,0.27,6.82,2.29,0.06,6.02,2.16,21123886114 ns,86282224382,4.060 GHz,197265186569,2.29,21246.62 msec,1.006,86290935849,4.061 GHz,34,40017698139,505751578,21253.21 msec,1.006,49 C,36692359976,55570601,0.15%,0,29448318347,1161964,1161964,0,3919798659,2215586387,56.523,52089416960,1955115073,3.75%,222091434,107052949,48.20%,67971527,51250271635,19242478,0.04%,104492,788193,754.31%,0,0
v0.10.48,binaryTrees_7.js 21,0.99,0.48,0.52,0.11,0.03,0.33,6.82,2.09,0.05,5.31,2.16,23823531772 ns,97297135005,4.061 GHz,204303218403,2.10,23956.00 msec,1.006,97328126294,4.062 GHz,30,45100207627,567832641,23963.15 msec,1.006,52 C,36003949699,72382474,0.20%,8,33796005677,1117999,1117999,0,4147935893,2230495975,53.774,59515057102,1971921017,3.31%,230629406,113942781,49.41%,44411756,60943397667,21271297,0.03%,133088,711489,534.60%,0,0
v0.12.18,binaryTrees_7.js 21,1.00,0.48,0.55,0.11,0.04,0.30,6.98,2.09,0.24,4.06,2.15,22331130389 ns,94076195332,4.032 GHz,197786593184,2.11,23330.89 msec,1.045,94162322905,4.036 GHz,5,43859194667,555525954,23331.11 msec,1.045,153 C,32530760226,77742161,0.24%,8,36298873133,5977463,5977463,0,2435877824,1516393431,62.252,48019511268,1409898726,2.94%,190253653,66891802,35.16%,106874449,48086700912,15647983,0.03%,118386,10574269,8932.03%,0,0
v1.8.4,binaryTrees_7.js 21,1.00,0.47,0.54,0.13,0.04,0.30,6.80,2.09,0.30,4.58,2.16,19758378937 ns,81900646135,4.034 GHz,173042540927,2.11,20302.00 msec,1.028,82003088110,4.039 GHz,15,38062135470,482088688,20302.14 msec,1.028,186 C,30918341214,69629001,0.23%,66,30669199309,5964263,5964263,0,2457064421,1521913350,61.940,41705870792,1424424358,3.42%,160880159,54555822,33.91%,94144494,41330347689,15469231,0.04%,48737,10355129,21246.96%,0,0
v2.5.0,binaryTrees_7.js 21,1.00,0.51,0.50,0.12,0.03,0.35,6.68,1.98,0.22,4.01,2.16,23186515107 ns,96064329016,4.048 GHz,189857059123,1.98,23730.73 msec,1.023,96179194013,4.053 GHz,10,44625579267,562810535,23730.85 msec,1.023,174 C,31661526437,71460621,0.23%,17,31490989619,5965162,5965162,0,2473076261,1506811174,60.929,43311951141,1422648047,3.28%,198211152,94330029,47.59%,112167566,43228155015,15699471,0.04%,72888,10357334,14209.93%,0,0
v3.3.1,binaryTrees_7.js 21,1.00,0.53,0.48,0.16,0.03,0.34,6.57,1.87,0.27,4.21,2.16,21785641125 ns,89405360783,4.006 GHz,170290225813,1.89,22318.67 msec,1.024,89508308173,4.010 GHz,7,41533289311,526276786,22318.72 msec,1.024,135 C,29275663547,47727091,0.16%,21,29779289599,5979598,5979598,0,2378487213,1478456664,62.160,38605795698,1416719558,3.67%,188610139,80330463,42.59%,125209097,38740654088,14837037,0.04%,220425,8731589,3961.25%,0,0
v4.9.1,binaryTrees_7.js 21,1.00,0.51,0.51,0.19,0.03,0.28,6.43,1.99,0.27,4.66,2.16,19561355040 ns,80288403040,4.003 GHz,158817492235,1.96,20056.88 msec,1.025,80435436087,4.010 GHz,2,37321879067,472922401,20056.95 msec,1.025,163 C,27271570723,49595951,0.18%,21,27470051226,5993129,5993129,0,2416986562,1474827974,61.019,35587619247,1421800825,4.00%,168407566,61325506,36.41%,96201523,36012165598,15551561,0.04%,123318,8647096,7012.03%,0,0
v5.12.0,binaryTrees_7.js 21,1.00,0.50,0.51,0.18,0.03,0.29,6.47,1.98,0.27,4.63,2.16,19494864418 ns,80975330538,4.045 GHz,160670208968,1.99,20020.21 msec,1.027,81051155991,4.048 GHz,9,37605649470,475358136,20020.41 msec,1.027,153 C,27595140268,47042569,0.17%,22,27826610335,5962069,5962069,0,2440093262,1502267530,61.566,35823812108,1421250966,3.97%,175140017,59188046,33.79%,112724777,35982064708,15544190,0.04%,486968,10663224,2189.72%,0,0
v6.17.1,binaryTrees_7.js 21,0.99,0.50,0.52,0.16,0.04,0.28,6.53,2.01,0.27,4.44,2.14,20669605556 ns,90587375920,3.991 GHz,180382509477,1.98,22697.92 msec,1.098,90616099816,3.992 GHz,11,42178194352,534386792,22700.47 msec,1.098,161 C,31524935435,80875793,0.26%,8,30503272029,5929429,5929429,0,2619685923,1581849225,60.383,41944640581,1491402196,3.56%,187137927,61228061,32.72%,128287224,42539307380,17676324,0.04%,249623,8655518,3467.44%,0,0
v7.10.1,binaryTrees_7.js 21,0.99,0.51,0.52,0.17,0.04,0.28,6.44,1.97,0.26,4.47,2.13,20949638387 ns,95432439480,3.974 GHz,187170619460,1.96,24011.30 msec,1.146,95651461397,3.983 GHz,22,44966606456,567040515,24016.66 msec,1.146,176 C,32617770981,102990135,0.32%,136,31938979480,6031117,6031117,0,2567163093,1566838842,61.034,45311917175,1454020155,3.21%,173998399,61705419,35.46%,187295207,46155477794,15762003,0.03%,337951,9442492,2794.04%,0,0
v8.17.0,binaryTrees_7.js 21,0.99,0.54,0.49,0.20,0.03,0.27,6.24,1.85,0.29,3.41,2.14,19868675149 ns,85217553048,3.988 GHz,158534031433,1.85,21366.05 msec,1.075,85186074293,3.986 GHz,21,39815414437,502114277,21371.69 msec,1.076,167 C,29964004198,47740205,0.16%,13,26071589286,6077026,6077026,0,1627421455,888082782,54.570,42570629700,1062014284,2.49%,137655404,48156234,34.98%,168560899,42769431199,9558360,0.02%,122278,8845930,7234.28%,0,0
