test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.9.16,nbody.py 5000000,44.347867,1111,1689856239.815180,-,-,519,12.71,4084,1896,2.70,56577,0,85,4278,1356,364,2049,5,8682,3520,29687,0.00,0.12,0.06,0.01,0.38,0.00,5.54,4.35,76.70,13.66,0.01,0.59,73.03,91,94,98.90,450,300,101.67,99.18,0.75,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,815.34,703.06,0.26,26.74,0.00,0.00
2,Python 3.9.16,nbody.py 5000000,47.823633,1218,1689856287.700386,-,-,680,17.77,3826,1896,2.28,91415,0,4020,62845,14016,3652,8064,155,16729,2372,31934,0.02,1.28,0.45,0.15,1.04,0.02,9.15,3.85,66.18,18.09,0.09,1.01,63.04,96,96,99.64,450,300,134.88,99.26,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,959.49,833.10,0.06,33.86,0.00,0.00
3,Python 3.9.16,nbody.py 5000000,47.823633,1218,1689856287.700386,-,-,680,17.77,3826,1896,2.28,91415,0,4020,62845,14016,3652,8064,155,16729,2372,31934,0.02,1.28,0.45,0.15,1.04,0.02,9.15,3.85,66.18,18.09,0.09,1.01,63.04,96,96,99.64,450,300,134.88,99.26,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,959.49,833.10,0.06,33.86,0.00,0.00
4,Python 3.9.16,nbody.py 5000000,45.022730,1161,1689856611.884320,-,-,522,12.75,4090,1896,2.65,42960,0,181,4491,1271,265,1373,9,7332,1551,22048,0.00,0.15,0.05,0.01,0.25,0.00,5.09,2.16,79.46,13.34,0.01,0.39,73.50,95,95,98.92,300,300,101.51,99.40,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,827.05,712.60,0.22,27.20,0.00,0.00
5,Python 3.9.16,nbody.py 5000000,48.359545,1100,1689856660.284705,-,-,490,12.64,3880,1896,2.62,131563,0,159,4263,1596,1493,3908,5,16459,11135,76860,0.00,0.09,0.04,0.04,0.65,0.00,8.06,9.71,68.61,14.31,0.04,0.96,72.05,92,95,99.80,300,300,101.22,98.56,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,839.78,717.03,0.06,29.09,0.00,0.00
6,Python 3.9.16,nbody.py 5000000,44.945819,1121,1689856705.270534,-,-,510,12.68,4022,1896,2.71,55126,0,96,4351,1427,330,1490,2,8472,2017,29990,0.00,0.12,0.03,0.01,0.29,0.00,5.37,4.20,77.18,13.61,0.02,0.48,73.21,96,96,98.82,300,300,101.50,99.17,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,811.41,697.06,0.23,27.10,0.00,0.00
7,Python 3.9.16,nbody.py 5000000,47.256119,1204,1689856752.576882,-,-,486,12.70,3824,1896,2.71,39231,0,217,4846,1206,268,1093,12,5076,909,20491,0.00,0.13,0.04,0.01,0.17,0.00,3.31,1.67,81.88,13.22,0.01,0.27,73.80,96,96,99.61,300,300,101.16,99.47,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,762.07,641.65,0.06,28.46,0.00,0.00
8,Python 3.9.16,nbody.py 5000000,51.001240,1240,1689856803.616759,-,-,448,12.72,3519,1896,2.72,38381,0,169,2002,2179,1194,1781,13,7288,1021,16677,0.00,0.07,0.10,0.05,0.23,0.00,4.44,1.25,81.09,13.32,0.05,0.30,73.61,80,82,98.91,300,300,101.67,99.65,0.71,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,672.35,543.39,0.25,30.74,0.00,0.00
9,Python 3.9.16,nbody.py 5000000,53.351298,1267,1689856857.017421,-,-,433,12.76,3389,1896,2.70,28665,0,190,3854,1778,310,1034,16,5460,116,11584,0.00,0.10,0.06,0.01,0.16,0.00,3.59,0.17,83.12,13.15,0.01,0.19,73.89,80,80,98.83,300,300,101.81,99.79,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.97,502.29,0.22,32.18,0.00,0.00
10,Python 3.9.16,nbody.py 5000000,55.197574,1202,1689856912.272828,-,-,425,12.71,3346,1896,2.65,28686,0,75,3857,1367,232,850,10,5565,91,12403,0.00,0.07,0.05,0.01,0.14,0.00,3.43,0.13,83.43,12.94,0.01,0.19,74.15,78,78,98.88,300,300,101.18,99.79,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,658.93,521.46,0.21,33.24,0.00,0.00
