test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,nbody.py 5000000,24.752860,1100,1689859011.594219,-,-,526,12.85,4091,1896,2.73,20276,0,217,4513,1295,214,827,32,3897,552,9019,0.00,0.28,0.16,0.02,0.26,0.02,4.83,1.14,80.35,13.84,0.03,0.39,72.89,90,94,98.85,450,300,102.59,99.44,0.80,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,462.39,399.85,0.16,15.03,0.00,0.00
2,Python 3.12.0b1,nbody.py 5000000,25.754373,1084,1689859037.407024,-,-,506,12.76,3966,1896,2.72,64338,0,92,2266,2168,1337,3552,30,10900,5490,33580,0.00,0.17,0.16,0.11,0.99,0.01,9.91,10.34,65.33,14.62,0.11,1.25,71.25,93,93,99.12,450,300,101.82,98.32,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,458.27,391.98,0.16,15.62,0.00,0.00
3,Python 3.12.0b1,nbody.py 5000000,25.391073,1220,1689859062.840478,-,-,514,12.80,4018,1896,2.73,30345,0,210,4564,1473,501,1067,15,5021,1024,15408,0.00,0.15,0.08,0.04,0.34,0.01,5.72,3.69,77.08,13.60,0.04,0.49,73.08,95,95,98.93,450,300,101.93,99.22,0.77,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463.85,398.54,0.16,15.40,0.00,0.00
4,Python 3.12.0b1,nbody.py 5000000,26.388397,1175,1689859089.276091,-,-,494,12.70,3888,1896,2.72,54785,0,204,4087,1245,284,1744,24,8651,4471,29502,0.00,0.12,0.06,0.02,0.70,0.01,8.21,10.01,68.02,14.09,0.03,1.08,72.10,92,95,99.16,450,300,101.50,98.77,0.73,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.68,381.31,0.16,15.96,0.00,0.00
5,Python 3.12.0b1,nbody.py 5000000,25.863828,1137,1689859115.185321,-,-,501,12.70,3945,1896,2.74,66826,0,206,1954,2154,1061,3340,30,10771,5811,35789,0.00,0.08,0.13,0.07,1.00,0.02,9.54,10.44,65.79,14.53,0.05,1.47,71.26,93,96,99.27,450,300,101.56,98.28,0.77,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,458.97,392.75,0.16,15.65,0.00,0.00
6,Python 3.12.0b1,nbody.py 5000000,27.690507,1210,1689859142.923275,-,-,491,12.80,3833,1896,2.62,32522,0,219,4146,1362,228,1125,24,5464,1210,17451,0.00,0.14,0.08,0.02,0.29,0.00,5.62,4.06,76.88,13.59,0.02,0.43,73.16,92,92,98.88,450,300,101.82,99.23,0.72,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457.08,385.91,0.16,16.78,0.00,0.00
7,Python 3.12.0b1,nbody.py 5000000,27.122041,1129,1689859170.090664,-,-,475,12.72,3732,1896,2.75,17502,0,147,3882,1325,207,613,21,3213,162,7565,0.00,0.13,0.08,0.02,0.17,0.01,4.07,0.32,82.42,13.24,0.02,0.25,73.77,93,93,98.85,450,300,101.40,99.62,0.76,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.53,348.90,0.16,16.41,0.00,0.00
8,Python 3.12.0b1,nbody.py 5000000,29.732366,1262,1689859199.864220,-,-,440,12.79,3438,1896,2.71,18384,0,226,3596,1713,389,754,29,3404,244,7911,0.00,0.14,0.08,0.04,0.19,0.01,3.75,0.46,82.51,13.29,0.03,0.25,73.64,79,81,99.00,450,300,102.10,99.74,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,376.65,300.70,0.14,17.99,0.00,0.00
9,Python 3.12.0b1,nbody.py 5000000,30.214968,1266,1689859230.128166,-,-,431,12.79,3369,1896,2.72,17006,0,106,3629,1400,269,582,9,3510,54,6882,0.00,0.13,0.06,0.02,0.15,0.00,3.92,0.11,82.81,13.09,0.02,0.20,73.90,80,80,98.81,450,300,101.65,99.79,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.50,283.75,0.16,18.27,0.00,0.00
10,Python 3.12.0b1,nbody.py 5000000,30.295710,1199,1689859260.473978,-,-,431,12.81,3362,1896,2.72,16526,0,172,3051,1613,439,715,13,3236,39,6424,0.00,0.12,0.11,0.03,0.17,0.01,3.70,0.06,82.98,13.28,0.03,0.23,73.65,78,80,99.01,450,300,102.23,99.79,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.60,284.82,0.11,18.30,0.00,0.00
