version,release_date,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 32
3.13.0a0,2023-06-07,nbody.py 5000000,13,1689782731,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,6627.0 MiB,3202.5 MiB,5965.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11639.2 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,14,1689782732,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,6626.6 MiB,3203.0 MiB,5965.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11638.8 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,15,1689782733,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,6626.6 MiB,3202.9 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11638.9 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,16,1689782734,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,6626.6 MiB,3202.9 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11638.9 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,17,1689782735,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,6625.6 MiB,3203.9 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.9 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,18,1689782736,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,6626.1 MiB,3203.4 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11638.4 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,19,1689782738,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,13.2,0.8,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,6625.8 MiB,3203.6 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11638.2 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,20,1689782739,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,6625.8 MiB,3203.6 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11638.2 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,21,1689782740,127504,python3,19624.0,10092.0,7004.0,93.8,0.1,331,2,324,5,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,6625.3 MiB,3204.1 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.7 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,22,1689782741,127504,python3,19624.0,10092.0,7004.0,93.8,0.1,331,2,324,5,0,14.0,0.8,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,6625.3 MiB,3204.1 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.7 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,23,1689782742,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,6625.3 MiB,3204.1 MiB,5965.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.7 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,24,1689782743,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,6625.1 MiB,3204.3 MiB,5965.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.4 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,25,1689782745,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,6625.1 MiB,3204.3 MiB,5965.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.4 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,26,1689782746,127504,python3,19624.0,10092.0,7004.0,100.0,0.1,331,2,324,5,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,6625.3 MiB,3204.1 MiB,5965.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11637.7 MiB,
3.13.0a0,2023-06-07,nbody.py 5000000,27,1689782747,127504,python3,19624.0,10092.0,7004.0,93.8,0.1,331,3,323,5,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,6623.7 MiB,3205.7 MiB,5965.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11636.1 MiB,
