test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,nbody.py 50000000,415.868063,1406,1694707102.873037,-,-,490,13.05,3757,1896,2.78,440671,0,1928,44649,15503,7507,16286,67,44748,33843,216056,0.00,0.10,0.06,0.04,0.25,0.00,3.14,5.37,77.93,13.71,0.04,0.29,72.90,93,93,99.86,450,300,103.97,99.41,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6300.10,5428.26,0.27,122.30,0.00,0.00
2,Python 2.7.18,nbody.py 50000000,434.876347,1274,1694707537.799044,-,-,456,12.61,3615,1896,2.81,251597,0,961,5027,3753,1953,5565,11,29530,8673,109360,0.00,0.04,0.02,0.01,0.10,0.00,2.17,1.57,83.45,13.07,0.01,0.17,74.14,77,79,99.91,450,300,100.99,99.66,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5910.13,5004.56,0.29,123.63,0.00,0.00
3,Python 2.7.18,nbody.py 50000000,435.896236,1170,1694707973.806653,-,-,454,12.60,3605,1896,2.81,369226,0,81,3190,4515,3538,6994,8,34951,28355,179659,0.00,0.05,0.02,0.02,0.12,0.00,2.47,4.42,80.25,13.19,0.01,0.16,74.03,85,86,99.86,450,300,100.84,99.54,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5862.93,4956.12,0.26,123.77,0.00,0.00
4,Python 2.7.18,nbody.py 50000000,433.914974,1429,1694708407.775547,-,-,461,12.59,3661,1896,2.79,392181,0,188,3359,3969,3693,8387,11,40871,28898,194061,0.00,0.02,0.02,0.02,0.15,0.00,2.81,4.85,79.48,13.19,0.01,0.22,73.99,96,98,99.87,450,300,100.81,99.48,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6046.65,5141.32,0.28,123.33,0.00,0.00
5,Python 2.7.18,nbody.py 50000000,439.577383,1307,1694708847.450069,-,-,455,12.60,3612,1896,2.79,343912,0,370,5869,4016,2257,6211,20,34294,22932,161095,0.00,0.04,0.02,0.01,0.11,0.00,2.43,3.73,81.01,13.19,0.01,0.19,74.02,80,82,99.86,450,300,100.90,99.55,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5898.70,4982.09,0.27,124.91,0.00,0.00
6,Python 2.7.18,nbody.py 50000000,433.566106,1194,1694709281.073498,-,-,454,12.60,3606,1896,2.83,380827,0,201,5454,4281,2903,6805,22,37580,31307,181593,0.00,0.05,0.02,0.01,0.12,0.00,2.65,4.75,79.75,13.26,0.01,0.21,73.92,81,81,99.86,450,300,100.93,99.52,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5854.23,4951.60,0.27,123.12,0.00,0.00
7,Python 2.7.18,nbody.py 50000000,428.153165,1190,1694709709.350478,-,-,461,12.60,3658,1896,2.82,217855,0,1172,6222,3259,1828,4541,28,23721,2686,91175,0.00,0.03,0.01,0.01,0.08,0.00,1.86,0.47,84.91,12.88,0.01,0.12,74.39,94,94,99.83,450,300,100.65,99.71,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5968.61,5074.22,0.27,121.73,0.00,0.00
8,Python 2.7.18,nbody.py 50000000,433.814727,1135,1694710143.226810,-,-,454,12.60,3608,1896,2.83,354494,0,246,5325,3665,2415,6414,11,35474,24137,167112,0.00,0.02,0.02,0.01,0.12,0.00,2.50,3.90,80.79,13.15,0.01,0.19,74.05,94,97,99.87,450,300,100.85,99.54,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5845.36,4940.35,0.27,123.23,0.00,0.00
9,Python 2.7.18,nbody.py 50000000,437.230303,1304,1694710580.566562,-,-,468,13.20,3542,1896,2.77,274677,0,1183,33463,16885,7672,14637,35,32603,7831,115196,0.00,0.11,0.07,0.04,0.20,0.00,2.35,1.34,82.65,13.56,0.03,0.20,73.00,79,79,99.90,450,300,104.90,99.66,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5929.65,5013.72,0.28,128.55,0.00,0.00
10,Python 2.7.18,nbody.py 50000000,435.382522,1354,1694711016.009201,-,-,459,12.57,3648,1896,2.79,226587,0,126,4239,3100,1935,4403,17,24008,2751,95196,0.00,0.02,0.01,0.01,0.08,0.00,1.89,0.52,84.87,12.89,0.01,0.13,74.40,93,93,99.83,450,300,100.56,99.71,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6031.89,5123.43,0.27,123.59,0.00,0.00
