test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,nbody.py 50000000,280.168420,1248,1694852866.700056,-,-,480,12.60,3806,1896,2.63,177610,0,166,4541,2293,1048,3350,23,18445,3550,85005,0.00,0.02,0.02,0.01,0.09,0.00,2.08,1.06,84.06,13.02,0.01,0.14,74.22,77,77,99.93,300,300,100.79,99.60,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4323.15,3740.35,0.03,78.33,0.00,0.00
2,Python 3.12.0b1,nbody.py 50000000,298.162937,1680,1694853164.902459,-,-,445,12.62,3528,1896,2.66,141999,0,92,1544,2883,1691,3980,7,17150,1656,55659,0.00,0.02,0.02,0.01,0.09,0.00,1.80,0.32,85.10,12.94,0.01,0.13,74.30,87,87,99.83,300,300,100.93,99.74,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3794.74,3182.12,0.03,83.35,0.00,0.00
3,Python 3.12.0b1,nbody.py 50000000,299.072306,1291,1694853464.031952,-,-,449,12.61,3563,1896,2.63,168649,0,137,6445,3394,1136,2266,17,15486,4783,69206,0.00,0.10,0.01,0.01,0.05,0.00,1.77,1.29,84.11,13.12,0.01,0.09,74.18,81,82,99.88,300,300,100.93,99.67,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3896.54,3279.39,0.03,83.62,0.00,0.00
4,Python 3.12.0b1,nbody.py 50000000,316.703152,1264,1694853780.780792,-,-,446,12.63,3531,1896,2.50,133847,32,1123,5435,3647,994,2963,7,15850,272,47115,0.00,0.06,0.02,0.01,0.07,0.00,1.69,0.06,85.43,13.03,0.01,0.11,74.22,76,78,99.99,300,300,101.15,99.77,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4046.86,3391.14,0.03,88.68,0.00,0.00
5,Python 3.12.0b1,nbody.py 50000000,315.773813,1288,1694854096.616671,-,-,447,12.60,3546,1896,2.50,133380,0,114,5219,2792,1300,2932,13,14750,164,47572,0.00,0.04,0.01,0.01,0.07,0.00,1.58,0.03,85.63,12.80,0.01,0.11,74.47,79,80,99.85,300,300,100.57,99.78,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4031.07,3377.04,0.03,88.28,0.00,0.00
6,Python 3.12.0b1,nbody.py 50000000,294.542384,1282,1694854391.282238,-,-,447,12.61,3547,1896,2.68,129028,0,56,4479,3455,1387,2397,14,13086,909,47931,0.00,0.08,0.02,0.01,0.06,0.00,1.54,0.22,85.43,13.04,0.01,0.10,74.25,77,80,100.00,300,300,100.99,99.76,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3807.09,3198.39,0.03,82.32,0.00,0.00
7,Python 3.12.0b1,nbody.py 50000000,303.172909,1258,1694854694.497100,-,-,461,13.46,3428,1896,2.59,151347,0,1160,31837,14255,5669,11086,39,20308,152,47691,0.00,0.14,0.09,0.04,0.19,0.00,2.21,0.03,83.81,13.58,0.03,0.17,72.76,78,79,99.86,300,300,106.46,99.78,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3844.79,3215.22,0.03,89.08,0.00,0.00
8,Python 3.12.0b1,nbody.py 50000000,297.722387,1257,1694854992.280713,-,-,447,12.60,3548,1896,2.65,125303,0,60,3840,2336,1064,2732,5,14316,151,44097,0.00,0.02,0.01,0.01,0.07,0.00,1.64,0.03,85.60,12.80,0.01,0.11,74.49,80,80,99.86,300,300,100.59,99.77,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3824.79,3208.89,0.03,83.24,0.00,0.00
9,Python 3.12.0b1,nbody.py 50000000,297.688853,1193,1694855290.004668,-,-,446,12.61,3537,1896,2.66,124097,0,179,4455,3368,1067,2008,12,12636,339,44610,0.00,0.06,0.02,0.01,0.05,0.00,1.49,0.08,85.65,13.00,0.01,0.08,74.31,90,90,99.83,300,300,100.99,99.77,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3802.85,3189.70,0.03,83.22,0.00,0.00
10,Python 3.12.0b1,nbody.py 50000000,295.368736,1529,1694855585.430394,-,-,450,12.61,3566,1896,2.66,129129,0,72,4302,2334,938,2694,6,14144,1029,48048,0.00,0.03,0.01,0.01,0.07,0.00,1.58,0.25,85.42,12.92,0.01,0.13,74.34,89,93,99.98,300,300,100.94,99.75,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3862.15,3253.82,0.03,82.57,0.00,0.00
