test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.38,5.40,2.29,0.00,0.08,2.16,4137488862 ns,16347700080,3.963 GHz,38229614394,2.31,4125.34 msec,0.997,16378888463,3.970 GHz,17,7602387274,96304609,4125.43 msec,0.997,754 C,2473993587,58191,0.00%,0,4022286810,3575,3564,8,517894,71982,13.899,9531910104,189177,0.00%,23446,1702,7.26%,484246,9575566616,239,0.00%,3186,6929,217.48%,3,1
2,15.0.2,nbody.java 50000000,1.00,0.44,0.58,0.04,0.01,0.38,5.40,2.29,0.00,0.13,2.16,4160690061 ns,16856175727,4.050 GHz,38784570572,2.31,4161.74 msec,1.000,16862376406,4.052 GHz,19,7819841836,98983936,4161.85 msec,1.000,727 C,2496910793,108985,0.00%,0,3981886804,3580,3569,8,384848,54955,14.280,9454389889,159030,0.00%,24160,547,2.26%,405071,9567898184,92,0.00%,6270,4471,71.31%,0,0
3,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.37,5.40,2.27,0.01,0.10,2.16,4092768237 ns,16409216735,4.012 GHz,38417171822,2.37,4089.56 msec,0.999,16402521585,4.011 GHz,13,7591802810,96196730,4089.67 msec,0.999,656 C,2498580018,36089,0.00%,0,4063066163,3559,3548,8,174727,24126,13.808,9607670855,137683,0.00%,11602,33728,290.71%,952713,9620546026,12291,0.00%,4026,4383,108.87%,0,0
4,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.38,5.31,2.26,0.00,0.11,2.16,4091912135 ns,16325615367,3.992 GHz,38200017133,2.35,4090.01 msec,1.000,16361330774,4.000 GHz,26,7597573380,96252380,4090.11 msec,1.000,619 C,2497977857,54952,0.00%,0,4068332002,3557,3543,11,291237,42259,14.510,9645831921,138890,0.00%,17530,36747,209.62%,1002754,9638812396,13444,0.00%,4042,4127,102.10%,0,0
5,15.0.2,nbody.java 50000000,1.00,0.43,0.58,0.05,0.01,0.38,5.40,2.27,0.02,0.01,2.16,4113142390 ns,16389014928,3.983 GHz,38446160445,2.33,4114.42 msec,1.000,16415731126,3.990 GHz,14,7612063512,96454047,4114.54 msec,1.000,634 C,2505152796,26476,0.00%,0,4011596472,3555,3544,8,426902,35383,8.288,9522010599,161169,0.00%,31473,1442,4.58%,458541,9582375087,804,0.00%,3260,12989,398.44%,0,0
6,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.37,5.39,2.27,0.01,0.07,2.16,4090164708 ns,16359825268,4.003 GHz,38324215959,2.36,4086.90 msec,0.999,16389807800,4.010 GHz,15,7606178404,96370717,4087.01 msec,0.999,599 C,2496977506,35426,0.00%,0,4062649908,3579,3568,8,196442,32056,16.318,9632128211,133820,0.00%,97495,32754,33.60%,935777,9643196258,47,0.00%,3257,4391,134.82%,0,0
7,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.38,5.39,2.32,0.00,0.00,2.16,4128796059 ns,16358064395,3.962 GHz,38115514611,2.30,4129.11 msec,1.000,16391692581,3.970 GHz,16,7608864758,96414431,4129.24 msec,1.000,557 C,2479957295,24923,0.00%,0,4032580376,3571,3560,8,237091,36676,15.469,9519354535,145525,0.00%,15767,1488,9.44%,390618,9559578055,116,0.00%,2764,4263,154.23%,0,0
8,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.02,0.01,0.37,5.39,2.29,0.00,0.07,2.16,4147242560 ns,16781375622,4.050 GHz,38846415372,2.32,4143.55 msec,0.999,16793200044,4.053 GHz,21,7607890711,96430993,4143.66 msec,0.999,532 C,2465937741,38580,0.00%,0,3963944758,3581,3567,11,470719,36886,7.836,9446962367,150905,0.00%,16375,1895,11.57%,374693,9549688798,324,0.00%,2150,4499,209.26%,0,0
9,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.02,0.01,0.37,5.39,2.27,0.01,0.08,2.16,4132656489 ns,16380378690,3.967 GHz,38059975242,2.30,4128.89 msec,0.999,16376214762,3.966 GHz,12,7602339387,96318218,4129.00 msec,0.999,554 C,2467941112,54922,0.00%,0,4013530774,3578,3567,8,828744,176841,21.338,9526798224,224131,0.00%,35497,3344,9.42%,610563,9593368748,208,0.00%,3806,8007,210.38%,0,0
10,15.0.2,nbody.java 50000000,1.00,0.43,0.59,0.02,0.01,0.37,5.39,2.29,0.00,0.08,2.16,4136700907 ns,16349475636,3.955 GHz,38034256234,2.29,4134.29 msec,0.999,16379260904,3.962 GHz,18,7605770944,96372653,4134.42 msec,0.999,528 C,2469191620,37994,0.00%,0,4016733074,3549,3538,8,212848,45109,21.193,9525228251,137452,0.00%,13558,1803,13.30%,397751,9559423875,316,0.00%,4046,4422,109.29%,0,0
