test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.40,5.37,2.15,0.01,0.19,2.16,3860515227 ns,15369683948,3.962 GHz,33586399810,2.17,3879.33 msec,1.005,15378279359,3.964 GHz,11,7143189977,90508917,3879.46 msec,1.005,688 C,1831665641,83469,0.00%,0,4030819955,3711,3701,8,371029,22117,5.961,9447886972,143408,0.00%,15498,1617,10.43%,434257,9484739068,123,0.00%,8455,3887,45.97%,0,0
2,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.39,5.37,2.14,0.02,0.16,2.16,3868612157 ns,15343524528,3.948 GHz,33292498237,2.14,3886.50 msec,1.005,15386326932,3.959 GHz,16,7141180704,90479904,3886.66 msec,1.005,653 C,1820190279,58489,0.00%,0,4025127312,3738,3728,8,377009,40897,10.848,9332166552,170139,0.00%,23827,2458,10.32%,371961,9532637012,7,0.00%,3280,3794,115.67%,0,0
3,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.39,5.37,2.13,0.01,0.17,2.16,3861549749 ns,15328973218,3.951 GHz,33612230520,2.17,3879.81 msec,1.005,15337268309,3.953 GHz,19,7125262103,90287268,3879.93 msec,1.005,650 C,1830188588,68860,0.00%,0,4018189845,3713,3703,8,746752,157935,21.150,9439234315,234582,0.00%,42739,2473,5.79%,613504,9486742023,718,0.00%,4564,7295,159.84%,0,0
4,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.40,5.35,2.14,0.00,0.18,2.15,3861000252 ns,15327316229,3.950 GHz,33610880095,2.17,3879.90 msec,1.005,15359649084,3.959 GHz,10,7137406408,90455158,3880.04 msec,1.005,598 C,1834834517,97073,0.01%,0,4024379797,3717,3705,10,267282,37885,14.174,9422946510,161319,0.00%,31285,1671,5.34%,471944,9478582978,718,0.00%,6088,3012,49.47%,0,0
5,13.0.2,nbody.java 50000000,1.00,0.46,0.56,0.05,0.01,0.38,5.36,2.11,0.02,0.06,2.16,3880012937 ns,15802591324,4.053 GHz,33957937219,2.16,3899.24 msec,1.005,15408014044,3.951 GHz,11,7150473665,90614880,3899.40 msec,1.005,568 C,1842436603,29339,0.00%,0,3980480082,3718,3708,8,458677,27670,6.033,9410492447,137420,0.00%,17474,747,4.27%,427955,9373232340,15,0.00%,3284,3666,111.63%,0,0
6,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.40,5.36,2.16,0.00,0.17,2.16,3857946437 ns,15338559956,3.957 GHz,33635490028,2.17,3876.18 msec,1.005,15378455173,3.967 GHz,14,7139008661,90471476,3876.30 msec,1.005,558 C,1834470671,59268,0.00%,0,4027514312,3740,3730,8,267935,44588,16.641,9453548842,126673,0.00%,12305,1771,14.39%,367381,9480853456,734,0.00%,5345,3972,74.31%,0,0
7,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.02,0.40,5.37,2.16,0.00,0.18,2.16,3850122379 ns,15333442048,3.965 GHz,33706944387,2.18,3867.51 msec,1.005,15377919769,3.976 GHz,12,7140029906,90483673,3867.66 msec,1.005,519 C,1840474752,97340,0.01%,0,4038749878,3729,3719,8,580801,102430,17.636,9454395677,189604,0.00%,34541,4891,14.16%,562067,9516780857,610,0.00%,5979,6403,107.09%,0,0
8,13.0.2,nbody.java 50000000,1.00,0.46,0.56,0.05,0.02,0.40,5.36,2.15,0.01,0.18,2.16,3877771806 ns,15792018200,4.052 GHz,33736180662,2.15,3897.13 msec,1.005,15397475228,3.951 GHz,16,7144801972,90535571,3897.28 msec,1.005,524 C,1832348061,64262,0.00%,0,4032689225,3740,3728,10,356040,55427,15.568,9316229956,163116,0.00%,22700,1994,8.78%,462762,9342103045,85,0.00%,3389,4422,130.48%,0,0
9,13.0.2,nbody.java 50000000,1.00,0.46,0.57,0.03,0.01,0.39,5.36,2.16,0.01,0.19,2.16,3854325127 ns,15370755301,3.969 GHz,33768886806,2.19,3873.04 msec,1.005,15417569598,3.981 GHz,13,6975772302,88473423,3873.20 msec,1.005,503 C,1801731654,74222,0.00%,0,3969074349,3730,3720,8,188627,51495,27.300,9314116189,127895,0.00%,9595,1462,15.24%,393714,9412176844,99,0.00%,17359,15168,87.38%,0,0
10,13.0.2,nbody.java 50000000,1.00,0.46,0.56,0.03,0.01,0.39,5.37,2.14,0.01,0.16,2.15,3895231927 ns,15874148838,4.056 GHz,34394525282,2.19,3913.77 msec,1.005,15889422575,4.060 GHz,13,7343534890,92962894,3913.91 msec,1.005,499 C,1875691921,117857,0.01%,0,4070120733,3740,3730,8,333456,27441,8.229,9410944772,152533,0.00%,26043,1417,5.44%,385975,9374251928,0,0.00%,2692,3872,143.83%,0,0
