test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,17.0.8.1,nbody.java 50000000,1.00,0.43,0.59,0.04,0.01,0.35,5.36,2.32,0.01,0.01,2.16,4092666244 ns,16347926532,3.983 GHz,38451677776,2.34,4104.24 msec,1.003,16384014821,3.992 GHz,15,7600804908,96315778,4104.35 msec,1.003,827 C,2485398199,37007,0.00%,0,4035254011,5274,5264,9,443053,29603,6.682,9463080788,154663,0.00%,14863,331,2.23%,405933,9665796625,85,0.00%,2576,11134,432.22%,3,2
2,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.02,0.01,0.36,5.34,2.33,0.00,0.01,2.16,4061909648 ns,16343852697,4.012 GHz,38699439160,2.38,4073.90 msec,1.003,16387055255,4.022 GHz,15,7608562883,96413972,4073.99 msec,1.003,760 C,2506654401,20175,0.00%,0,4070879087,5270,5261,8,256147,43906,17.141,9565714265,475959,0.00%,104732,36957,35.29%,407683,9332684900,123,0.00%,7250,3438,47.42%,0,0
3,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.37,5.37,2.34,0.01,0.02,2.15,4052953442 ns,16353195269,4.024 GHz,38718081888,2.39,4064.35 msec,1.003,16365496602,4.027 GHz,19,7615534794,96511652,4064.48 msec,1.003,712 C,2516430331,34360,0.00%,0,4086855243,5271,5262,8,1700203,566150,33.299,9579260881,210691,0.00%,34448,2198,6.38%,546903,9360820271,263,0.00%,7690,6225,80.95%,0,0
4,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.02,0.01,0.36,5.39,2.35,0.01,0.01,2.16,4056057328 ns,16419749761,4.037 GHz,38774939144,2.39,4067.28 msec,1.003,16408254786,4.034 GHz,20,7610892961,96461471,4067.42 msec,1.003,683 C,2507433142,19650,0.00%,0,4080322765,5276,5264,11,1458183,512896,35.174,9567563381,484451,0.01%,7918,1334,16.85%,386846,9365467372,139,0.00%,3516,4651,132.28%,0,0
5,17.0.8.1,nbody.java 50000000,1.00,0.43,0.59,0.04,0.01,0.36,5.39,2.30,0.01,0.02,2.16,4087974917 ns,16354896865,3.990 GHz,38573739806,2.35,4099.30 msec,1.003,16391124977,3.998 GHz,14,7611553007,96445569,4099.42 msec,1.003,659 C,2488163478,25365,0.00%,0,4079835980,5273,5264,8,248065,39874,16.074,9587783971,150474,0.00%,24048,1040,4.32%,459884,9489521910,2466,0.00%,18206,14418,79.19%,0,0
6,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.36,5.37,2.32,0.01,0.04,2.16,4053033770 ns,16380366916,4.030 GHz,38784365499,2.39,4064.43 msec,1.003,16365746421,4.027 GHz,21,7596783954,96277656,4064.55 msec,1.003,640 C,2507646610,27232,0.00%,0,4070683307,5255,5246,8,1550556,496351,32.011,9568336474,469058,0.00%,8355,570,6.82%,356510,9375171229,247,0.00%,3961,4050,102.25%,0,0
7,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.36,5.40,2.35,0.00,0.01,2.16,4048561950 ns,16354966598,4.028 GHz,38845171540,2.39,4059.98 msec,1.003,16388582380,4.037 GHz,12,7605876271,96363327,4060.11 msec,1.003,590 C,2513374280,23623,0.00%,0,4082499497,5252,5243,8,1443397,498514,34.538,9579544003,150516,0.00%,13919,1626,11.68%,386088,9344586019,69,0.00%,4178,3098,74.15%,0,0
8,17.0.8.1,nbody.java 50000000,1.00,0.43,0.60,0.03,0.01,0.36,5.38,2.28,0.02,0.01,2.16,4088501858 ns,16354788356,3.989 GHz,38130637524,2.32,4099.79 msec,1.003,16384188815,3.996 GHz,15,7602330850,96354801,4099.91 msec,1.003,611 C,2473447298,29774,0.00%,0,4034396735,5275,5263,11,351941,36235,10.296,9534463737,171586,0.00%,17393,2065,11.87%,441354,9498564510,61,0.00%,17630,11919,67.61%,0,0
9,17.0.8.1,nbody.java 50000000,1.00,0.43,0.60,0.02,0.01,0.37,5.37,2.31,0.00,0.05,2.16,4064279010 ns,16355092560,4.013 GHz,38864276793,2.40,4075.62 msec,1.003,16388982705,4.021 GHz,20,7605960781,96310821,4075.76 msec,1.003,593 C,2508642360,23537,0.00%,0,4069190913,5273,5264,8,185672,38543,20.759,9570612540,449843,0.00%,90890,35565,39.13%,874761,9596538267,77,0.00%,4827,3624,75.08%,0,0
10,17.0.8.1,nbody.java 50000000,1.00,0.42,0.60,0.03,0.01,0.37,5.27,2.28,0.01,0.06,2.16,4086439317 ns,16408112371,4.000 GHz,38316735639,2.34,4101.49 msec,1.004,16393687787,3.997 GHz,15,7609646707,96408472,4101.60 msec,1.004,581 C,2470390181,40364,0.00%,0,4031893839,5272,5263,8,343148,54409,15.856,9558621857,170698,0.00%,21284,1695,7.96%,442607,9530116610,8150,0.00%,18876,12594,66.72%,0,0
