test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.6.15,nbody.py 50000,1.512968,13422,1686314726.768197,-,-,1447,75.40,1924,1891,0.54,12792,0,73,1748,1770,1134,2438,0,734,0,0,0.01,2.12,2.13,1.73,8.85,0.00,9.63,0.00,0.00,11.93,0.78,5.16,6.73,69,68,75.41,300,300,334.69,99.31,22.91,22.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.35,11.94,0.29,2.36,0.00,0.00
2,Python 3.6.15,nbody.py 50000,1.294093,4524,1686314728.144386,-,-,1467,72.15,2034,1895,0.57,13254,0,40,3453,2917,1043,1897,2,750,0,0,0.01,2.56,2.84,1.66,9.06,0.00,11.68,0.00,0.00,16.80,0.46,4.35,6.25,68,68,76.19,300,300,343.56,99.69,23.14,23.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.99,11.40,0.33,2.01,0.00,0.00
3,Python 3.6.15,nbody.py 50000,1.773051,2540,1686314730.015380,-,-,1607,89.39,1796,1897,0.52,18709,0,378,5047,2293,1042,1393,0,193,0,0,0.03,2.04,1.86,1.43,3.79,0.00,1.38,0.00,0.00,8.62,0.30,1.45,0.24,67,67,60.57,300,300,384.38,99.79,38.24,38.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.17,14.11,0.75,3.24,0.00,0.00
4,Python 3.6.15,nbody.py 50000,1.381908,6519,1686314731.496224,-,-,1348,74.42,1813,1894,0.57,16249,0,37,1960,2103,1065,2114,1,724,0,0,0.01,1.60,2.25,1.84,8.96,0.00,10.82,0.00,0.00,14.91,0.28,4.37,6.02,65,68,90.60,1050,300,350.98,99.94,9.05,9.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.90,10.13,0.13,2.00,0.00,0.00
5,Python 3.6.15,nbody.py 50000,0.760739,1345,1686314732.324215,-,-,602,23.77,2532,1897,0.78,5108,0,9,2297,2187,581,2218,0,1530,0,0,0.00,3.01,3.45,1.29,22.40,0.00,46.26,0.00,0.00,22.60,0.85,19.38,33.40,72,73,89.78,450,300,155.95,99.80,9.55,9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.31,5.20,0.07,0.72,0.00,0.00
6,Python 3.6.15,nbody.py 50000,0.753469,1416,1686314733.129361,-,-,762,28.88,2636,1896,0.75,4533,0,32,2178,1707,611,1962,0,1289,0,0,0.01,3.40,3.44,1.83,18.20,0.00,44.37,0.00,0.00,24.51,0.81,13.51,32.30,73,74,94.76,850,300,185.86,99.78,4.72,4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.58,6.33,0.06,0.79,0.00,0.00
7,Python 3.6.15,nbody.py 50000,0.785690,1408,1686314733.967732,-,-,809,31.88,2539,1896,0.71,4932,0,19,3440,2268,921,2552,0,1206,0,0,0.01,3.97,3.96,2.84,22.11,0.00,35.39,0.00,0.00,26.29,2.54,15.48,23.82,75,75,89.35,450,300,203.64,99.77,9.81,9.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.96,6.59,0.07,0.84,0.00,0.00
8,Python 3.6.15,nbody.py 50000,0.643408,1289,1686314734.659962,-,-,516,17.96,2873,1896,0.94,3325,0,9,2167,1534,309,1544,0,1362,0,0,0.00,2.61,2.71,1.02,19.61,0.00,56.24,0.00,0.00,21.49,0.62,15.81,44.13,77,77,93.41,450,300,132.10,99.79,6.05,6.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.79,5.05,0.04,0.52,0.00,0.00
9,Python 3.6.15,nbody.py 50000,0.649750,1260,1686314735.355183,-,-,571,19.68,2903,1896,0.87,3443,0,17,1483,1225,445,1603,5,1353,0,0,0.01,2.40,2.49,1.19,20.80,0.03,53.54,0.00,0.00,21.22,0.52,17.18,41.39,73,75,92.19,300,300,138.82,99.79,7.23,7.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,5.41,0.07,0.56,0.00,0.00
10,Python 3.6.15,nbody.py 50000,0.624506,1316,1686314736.022296,-,-,512,17.21,2975,1896,0.96,3213,0,9,1914,988,397,1715,0,1354,0,0,0.00,3.04,2.17,1.62,22.11,0.00,53.99,0.00,0.00,21.91,1.14,18.52,41.21,77,77,91.75,450,300,127.82,99.78,7.52,7.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.02,5.18,0.08,0.51,0.00,0.00
