test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.5.10,nbody.py 50000,0.648202,1336,1686314718.651386,-,-,482,16.77,2865,1903,0.98,3306,0,4,1317,821,311,1934,0,1454,0,0,0.00,2.28,2.38,0.79,23.15,0.00,55.06,0.00,0.00,21.70,0.56,19.51,41.47,75,76,91.95,450,300,126.87,99.83,7.78,7.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.76,4.94,0.07,0.53,0.00,0.00
2,Python 3.5.10,nbody.py 50000,0.621110,1452,1686314719.311457,-,-,551,18.08,3049,1896,0.96,3087,0,15,625,466,304,1895,0,1329,0,0,0.00,1.22,1.24,1.30,23.82,0.00,54.43,0.00,0.00,20.51,1.44,18.54,41.43,75,77,90.00,450,300,133.79,99.72,9.39,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.47,5.71,0.07,0.53,0.00,0.00
3,Python 3.5.10,nbody.py 50000,0.692675,1384,1686314720.059516,-,-,587,21.24,2761,1897,0.84,3953,0,15,2260,1881,407,1971,0,1518,0,0,0.01,2.35,3.12,1.10,22.21,0.00,50.15,0.00,0.00,22.85,0.83,20.72,34.36,75,76,73.34,433,433,149.74,99.82,25.36,25.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.87,5.55,0.28,0.79,0.00,0.00
4,Python 3.5.10,nbody.py 50000,0.678065,1362,1686314720.789523,-,-,488,17.34,2815,1896,0.95,3532,0,5,269,343,315,2327,0,1572,0,0,0.00,1.06,0.89,1.07,26.36,0.00,53.40,0.00,0.00,20.35,1.44,23.19,37.67,71,73,61.94,300,300,130.42,99.78,36.78,36.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.54,5.24,0.33,0.80,0.00,0.00
5,Python 3.5.10,nbody.py 50000,0.682961,1310,1686314721.518313,-,-,602,21.22,2836,1896,0.85,4145,0,28,3429,2200,489,1847,3,1397,0,0,0.01,3.91,2.82,1.14,21.60,0.04,49.45,0.00,0.00,22.86,0.82,18.84,36.26,73,74,89.90,1050,300,147.31,99.78,9.34,9.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.79,5.69,0.08,0.62,0.00,0.00
6,Python 3.5.10,nbody.py 50000,0.626007,1334,1686314722.188851,-,-,438,14.66,2989,1896,1.09,2805,0,3,54,137,167,1634,0,1369,0,0,0.00,0.24,0.80,0.69,22.43,0.00,61.27,0.00,0.00,18.01,1.50,18.70,47.13,74,75,95.85,1050,300,113.67,99.71,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.63,4.83,0.05,0.45,0.00,0.00
7,Python 3.5.10,nbody.py 50000,0.658528,1286,1686314722.890363,-,-,573,19.59,2927,1896,0.84,3526,0,39,3326,1694,260,1469,0,1256,0,0,0.01,3.00,2.09,0.83,18.74,0.00,55.89,0.00,0.00,19.93,0.71,15.58,44.19,77,78,94.15,450,450,137.05,99.78,5.40,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,5.59,0.06,0.55,0.00,0.00
8,Python 3.5.10,nbody.py 50000,0.601899,1280,1686314723.532646,-,-,455,14.73,3091,1896,1.13,2741,0,1,41,135,186,1544,0,1324,0,0,0.00,0.24,0.46,0.75,21.46,0.00,62.41,0.00,0.00,17.11,1.71,18.35,48.09,75,75,95.36,450,300,114.00,99.70,4.13,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.66,5.05,0.03,0.43,0.00,0.00
9,Python 3.5.10,nbody.py 50000,0.630009,1334,1686314724.202270,-,-,557,18.65,2984,1896,0.91,3339,0,25,3175,1609,280,1423,0,1270,0,0,0.01,2.91,2.23,0.88,18.48,0.00,56.99,0.00,0.00,20.84,0.54,15.15,44.82,75,75,95.40,450,300,134.20,99.78,4.13,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.27,5.48,0.03,0.51,0.00,0.00
10,Python 3.5.10,nbody.py 50000,0.739149,1559,1686314724.981094,-,-,853,30.72,2777,1896,0.68,5242,0,99,1728,1391,729,2406,1,1283,0,0,0.03,2.68,2.92,2.22,22.41,0.00,39.14,0.00,0.00,22.99,1.84,18.69,25.76,70,71,70.49,300,300,185.90,99.68,27.89,27.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.90,7.39,0.18,0.87,0.00,0.00
