test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,nbody.py 50000,0.812127,1480,1686314744.343300,-,-,625,24.22,2578,1898,0.84,8365,0,27,246,423,265,2013,1,1604,0,0,0.01,0.57,0.99,0.92,20.96,0.01,52.46,0.00,0.00,18.19,0.60,16.69,40.30,71,71,94.69,300,300,156.57,99.81,5.12,5.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.95,5.68,0.03,0.69,0.00,0.00
2,Python 3.8.16,nbody.py 50000,0.735957,1336,1686314745.130763,-,-,603,21.85,2760,1896,0.80,4263,0,58,3016,1784,461,1881,1,1489,0,0,0.02,3.19,2.90,1.05,20.85,0.00,50.31,0.00,0.00,22.32,0.72,17.77,37.33,72,74,87.10,450,300,149.13,99.78,12.14,12.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.17,5.88,0.15,0.71,0.00,0.00
3,Python 3.8.16,nbody.py 50000,0.717156,1488,1686314745.894197,-,-,543,19.16,2836,1896,0.91,4296,0,27,363,888,448,2754,1,1604,0,0,0.01,1.37,2.62,1.64,28.28,0.00,47.05,0.00,0.00,24.85,2.53,23.73,29.73,72,72,64.56,450,450,139.23,99.72,34.35,34.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.34,5.76,0.39,0.83,0.00,0.00
4,Python 3.8.16,nbody.py 50000,0.742016,1335,1686314746.686213,-,-,564,20.99,2688,1896,0.84,4233,0,18,3035,1778,402,1959,0,1548,0,0,0.01,2.64,2.73,0.85,20.78,0.00,52.18,0.00,0.00,22.11,0.63,18.17,38.10,72,74,73.99,300,300,147.09,99.78,25.14,25.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.88,5.47,0.25,0.81,0.00,0.00
5,Python 3.8.16,nbody.py 50000,0.679925,1335,1686314747.409897,-,-,509,17.07,2983,1896,0.99,3486,0,11,1366,870,339,1949,0,1475,0,0,0.00,2.29,2.36,1.11,21.48,0.00,55.81,0.00,0.00,21.27,0.81,17.16,43.70,77,77,90.01,300,300,125.40,99.78,9.36,9.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.54,5.64,0.05,0.55,0.00,0.00
6,Python 3.8.16,nbody.py 50000,0.688084,1299,1686314748.139214,-,-,580,19.73,2940,1896,0.90,3785,0,30,1416,1210,1073,2374,0,1256,0,0,0.01,1.90,2.84,3.74,22.83,0.00,49.10,0.00,0.00,22.32,3.09,17.00,37.86,75,76,91.56,300,300,138.52,99.77,7.87,7.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,5.97,0.07,0.57,0.00,0.00
7,Python 3.8.16,nbody.py 50000,0.688692,2035,1686314748.871177,-,-,623,21.20,2939,1895,0.90,4133,0,73,1897,1190,616,2519,4,1424,0,0,0.02,3.09,2.85,2.27,25.48,0.03,45.15,0.00,0.00,24.52,1.87,20.56,31.85,74,75,76.38,300,300,150.34,99.76,22.40,22.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.59,6.32,0.12,0.68,0.00,0.00
8,Python 3.8.16,nbody.py 50000,1.070244,4196,1686314750.010785,-,-,1269,54.24,2334,1900,0.61,9436,0,41,1976,1961,993,2832,0,1178,0,0,0.01,2.84,2.85,2.22,17.57,0.00,20.39,0.00,0.00,20.46,1.14,12.23,11.92,70,70,62.60,300,300,276.79,99.86,36.07,36.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.44,10.61,0.31,1.59,0.00,0.00
9,Python 3.8.16,nbody.py 50000,1.813511,2536,1686314751.908741,-,-,1552,82.99,1870,1896,0.53,18125,0,78,1992,2111,1260,2940,0,450,0,0,0.01,1.88,2.01,1.81,8.24,0.00,2.97,0.00,0.00,11.01,0.92,4.28,0.80,69,68,68.60,450,300,365.55,99.79,29.94,29.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.16,14.70,0.47,2.94,0.00,0.00
10,Python 3.8.16,nbody.py 50000,1.005809,1396,1686314752.995693,-,-,846,42.07,2008,1898,0.79,8255,0,17,867,1432,893,2233,0,1484,0,0,0.01,1.19,2.38,1.55,15.84,0.00,37.09,0.00,0.00,19.45,0.17,11.19,27.11,72,73,95.25,1067,300,235.64,100.06,4.91,4.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.54,6.64,0.05,0.91,0.00,0.00
