test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-8 ,nbody_2.c 5000000,7.452642,1112,1689941152.068896,-,-,521,12.72,4097,1896,2.25,4612,0,2,214,77,59,177,0,1093,12,1843,0.00,0.13,0.07,0.02,0.19,0.00,5.06,0.11,81.62,13.41,0.03,0.25,73.60,83,83,99.01,300,300,101.65,99.51,0.80,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.24,106.65,0.04,4.50,0.00,0.00
2,g++-8 ,nbody_2.c 5000000,7.441908,1046,1689941159.586767,-,-,520,12.69,4097,1896,2.26,4323,0,3,277,88,24,124,0,782,4,1714,0.00,0.21,0.04,0.02,0.16,0.00,3.81,0.03,82.99,13.42,0.01,0.25,73.63,86,86,99.10,300,300,101.58,99.61,0.69,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.35,108.79,0.04,4.47,0.00,0.00
3,g++-8 ,nbody_2.c 5000000,7.551059,1157,1689941167.189238,-,-,519,12.67,4096,1896,2.23,4381,0,1,87,84,51,133,4,1018,4,1701,0.00,0.08,0.08,0.02,0.16,0.01,4.64,0.04,82.21,13.33,0.02,0.22,73.75,88,91,98.95,300,300,101.50,99.55,0.76,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.63,111.84,0.04,4.55,0.00,0.00
4,g++-8 ,nbody_2.c 5000000,7.445504,1037,1689941174.676929,-,-,520,12.70,4097,1896,2.25,4461,0,9,204,117,56,152,1,932,1,1505,0.00,0.10,0.05,0.02,0.18,0.00,4.57,0.02,82.29,13.32,0.02,0.27,73.68,93,93,98.76,300,300,101.71,99.59,0.83,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.29,112.71,0.04,4.48,0.00,0.00
5,g++-8 ,nbody_2.c 5000000,7.452171,1043,1689941182.186792,-,-,521,12.71,4097,1896,2.25,4632,0,154,280,85,51,158,0,949,8,1729,0.00,0.17,0.05,0.02,0.17,0.00,4.31,0.02,82.49,13.35,0.02,0.25,73.67,92,92,98.95,300,300,101.61,99.62,0.72,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.47,113.46,0.04,4.49,0.00,0.00
6,g++-8 ,nbody_2.c 5000000,7.470789,1154,1689941189.699971,-,-,523,12.77,4095,1896,2.24,4577,0,9,408,417,199,284,0,1113,3,1715,0.00,0.13,0.13,0.06,0.26,0.00,4.77,0.03,81.80,13.13,0.05,0.24,73.81,95,95,98.76,300,300,101.27,99.60,0.84,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.57,114.39,0.05,4.51,0.00,0.00
7,g++-8 ,nbody_2.c 5000000,7.448892,1088,1689941197.197969,-,-,518,12.65,4096,1896,2.26,4330,0,42,169,83,39,154,0,983,15,1759,0.00,0.18,0.09,0.03,0.19,0.00,4.54,0.07,82.17,13.48,0.02,0.29,73.56,93,93,99.12,300,300,101.34,99.55,0.55,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.15,114.03,0.03,4.48,0.00,0.00
8,g++-8 ,nbody_2.c 5000000,7.454883,1051,1689941204.693174,-,-,520,12.69,4096,1896,2.26,4937,0,114,176,89,75,187,13,1194,16,1744,0.00,0.08,0.05,0.03,0.21,0.01,5.48,0.12,81.25,13.26,0.03,0.34,73.67,94,94,98.87,300,300,101.49,99.53,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.51,114.28,0.05,4.50,0.00,0.00
9,g++-8 ,nbody_2.c 5000000,7.461167,1134,1689941212.214337,-,-,519,12.68,4096,1896,2.26,4435,0,1,239,131,38,168,0,1080,25,1895,0.00,0.08,0.05,0.01,0.21,0.00,4.84,0.24,81.80,13.31,0.02,0.31,73.68,94,94,98.94,300,300,101.55,99.52,0.71,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.47,114.35,0.04,4.49,0.00,0.00
10,g++-8 ,nbody_2.c 5000000,7.461732,1094,1689941219.724219,-,-,518,12.64,4097,1896,2.26,4354,0,9,94,52,55,165,3,1048,23,1897,0.00,0.08,0.04,0.02,0.17,0.01,4.87,0.23,81.87,13.23,0.02,0.27,73.83,93,93,98.90,300,300,101.25,99.56,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.34,114.21,0.04,4.49,0.00,0.00
