test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.6 4.6.4,nbody_2.c 5000000,7.465019,1114,1689937616.072033,-,-,528,12.89,4093,1896,2.34,4612,0,11,351,152,63,228,1,1168,9,1864,0.00,0.23,0.07,0.03,0.27,0.00,5.19,0.12,81.11,13.67,0.02,0.36,73.06,84,84,99.04,450,300,103.02,99.54,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.55,108.85,0.05,4.50,0.00,0.00
2,g++-4.6 4.6.4,nbody_2.c 5000000,7.431372,1107,1689937623.546214,-,-,523,12.80,4091,1896,2.35,5123,0,95,513,409,213,386,5,1244,12,1642,0.00,0.36,0.17,0.07,0.39,0.01,5.57,0.06,80.50,13.93,0.08,0.38,72.81,89,89,98.92,450,300,102.15,99.57,0.80,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.07,110.57,0.05,4.49,0.00,0.00
3,g++-4.6 4.6.4,nbody_2.c 5000000,7.461527,1048,1689937631.067218,-,-,522,12.74,4097,1896,2.34,4490,0,3,173,69,54,161,0,1129,9,1788,0.00,0.26,0.07,0.02,0.16,0.00,5.52,0.06,81.10,13.03,0.02,0.17,74.05,91,91,99.00,450,300,100.75,99.61,0.69,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.55,111.86,0.04,4.48,0.00,0.00
4,g++-4.6 4.6.4,nbody_2.c 5000000,7.441044,1070,1689937638.553480,-,-,520,12.70,4097,1896,2.35,4346,0,15,114,77,28,122,3,979,9,1709,0.00,0.15,0.04,0.01,0.15,0.00,4.79,0.16,81.92,13.05,0.02,0.24,73.99,95,95,98.87,450,300,100.97,99.58,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.09,113.32,0.05,4.47,0.00,0.00
5,g++-4.6 4.6.4,nbody_2.c 5000000,7.573281,1168,1689937646.173626,-,-,513,12.62,4067,1896,2.35,16820,0,1,116,367,169,480,9,2685,1442,8925,0.00,0.09,0.11,0.03,0.63,0.02,9.17,11.00,66.16,14.18,0.03,0.96,72.21,96,96,98.91,450,300,101.14,98.63,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.88,114.30,0.05,4.54,0.00,0.00
6,g++-4.6 4.6.4,nbody_2.c 5000000,7.464387,1084,1689937653.674528,-,-,520,12.70,4097,1896,2.35,6212,0,5,95,79,46,205,1,1150,122,2936,0.00,0.08,0.03,0.02,0.24,0.00,4.83,1.38,80.65,13.15,0.03,0.33,73.79,96,96,98.74,450,300,101.19,99.51,0.84,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.30,114.27,0.06,4.50,0.00,0.00
7,g++-4.6 4.6.4,nbody_2.c 5000000,7.420976,1079,1689937661.157960,-,-,518,12.65,4097,1896,2.37,4229,0,86,225,97,34,128,3,752,16,1675,0.00,0.17,0.05,0.01,0.13,0.00,3.54,0.18,83.20,13.22,0.02,0.23,73.88,96,96,99.11,450,300,101.21,99.60,0.53,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.64,113.57,0.03,4.45,0.00,0.00
8,g++-4.6 4.6.4,nbody_2.c 5000000,7.517656,1050,1689937668.719735,-,-,516,12.61,4095,1896,2.35,16776,0,1,52,63,82,443,3,2523,1185,9523,0.00,0.06,0.02,0.02,0.59,0.00,8.41,7.65,70.50,13.90,0.03,0.89,72.57,96,96,98.82,450,300,100.92,98.90,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.40,116.15,0.05,4.51,0.00,0.00
9,g++-4.6 4.6.4,nbody_2.c 5000000,7.460506,1107,1689937676.225665,-,-,518,12.64,4096,1896,2.36,8960,0,14,78,37,39,390,3,1761,373,4474,0.00,0.09,0.01,0.02,0.45,0.01,6.50,2.54,77.64,13.38,0.02,0.70,73.25,96,96,98.80,450,300,100.95,99.33,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.60,115.35,0.05,4.47,0.00,0.00
10,g++-4.6 4.6.4,nbody_2.c 5000000,7.553721,1258,1689937683.820001,-,-,519,12.68,4092,1896,2.33,11120,0,1,66,88,78,503,4,2019,522,5814,0.00,0.02,0.06,0.02,0.67,0.00,7.21,3.38,75.84,13.51,0.02,0.92,72.87,96,96,98.76,450,300,101.12,99.18,0.82,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.74,116.47,0.05,4.54,0.00,0.00
