test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v16.20.2,binaryTrees_7.js 21,25.699057,1059,1692133907.140516,-,-,611,15.20,4017,1896,1.72,450809,0,160,172374,81565,491,1214,2,4429,17,6756,0.00,2.77,2.26,0.11,0.35,0.00,5.35,0.02,73.93,20.44,0.20,0.50,63.66,80,81,98.64,300,300,116.92,99.44,1.26,1.24,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,459.89,401.03,0.30,17.16,0.00,0.00
2,v16.20.2,binaryTrees_7.js 21,25.422937,1036,1692133932.626781,-,-,611,15.20,4018,1896,1.72,444221,0,130,165537,86228,593,1208,2,4366,40,6397,0.00,2.67,2.32,0.10,0.37,0.00,5.21,0.15,73.97,19.66,0.14,0.51,64.49,93,93,98.55,300,300,116.34,99.46,1.28,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.85,412.47,0.31,17.06,0.00,0.00
3,v16.20.2,binaryTrees_7.js 21,25.652145,1066,1692133958.312846,-,-,606,15.12,4008,1896,1.73,458299,0,176,173424,77653,771,1673,2,6307,1069,15100,0.00,2.59,1.86,0.13,0.51,0.00,6.80,3.12,69.83,20.71,0.19,0.71,63.27,92,92,98.56,300,300,117.30,99.19,1.25,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.29,420.45,0.31,17.16,0.00,0.00
4,v16.20.2,binaryTrees_7.js 21,28.440386,1175,1692133986.786061,-,-,537,15.27,3519,1896,1.75,444965,0,178,147802,98812,853,1703,3,5557,346,9873,0.00,2.09,2.13,0.13,0.42,0.00,6.01,1.10,72.86,20.07,0.20,0.59,63.88,75,76,98.66,300,300,117.76,99.53,1.20,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392.51,326.91,0.30,17.98,0.00,0.00
5,v16.20.2,binaryTrees_7.js 21,29.959154,1260,1692134016.782564,-,-,502,14.93,3363,1896,1.78,438830,0,165,136150,110031,797,1632,1,5103,32,7207,0.00,2.01,2.49,0.11,0.36,0.00,4.99,0.04,75.12,20.00,0.17,0.51,64.39,76,76,98.71,300,300,115.72,99.72,1.14,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.35,288.63,0.29,18.48,0.00,0.00
6,v16.20.2,binaryTrees_7.js 21,29.834404,1232,1692134046.659199,-,-,507,15.15,3347,1896,1.77,436994,0,164,140285,103432,736,1570,3,5026,35,7118,0.00,2.14,2.24,0.10,0.34,0.00,4.87,0.04,75.15,20.37,0.14,0.49,63.85,77,77,98.75,300,300,117.46,99.72,1.10,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.97,287.59,0.28,18.42,0.00,0.00
7,v16.20.2,binaryTrees_7.js 21,30.056398,1243,1692134076.752050,-,-,505,14.93,3379,1896,1.76,437114,0,138,135672,109791,685,1569,3,5187,28,7127,0.00,1.89,2.49,0.12,0.36,0.00,5.10,0.02,75.13,18.93,0.16,0.50,65.47,76,76,98.71,300,300,114.63,99.72,1.13,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.65,289.75,0.29,18.52,0.00,0.00
8,v16.20.2,binaryTrees_7.js 21,29.985338,1206,1692134106.774688,-,-,513,15.24,3363,1896,1.75,447262,0,223,126854,121243,689,1564,1,4793,27,7080,0.00,1.87,2.68,0.11,0.39,0.00,4.90,0.04,74.81,18.87,0.17,0.55,65.17,76,76,98.82,300,300,116.01,99.72,1.11,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.01,289.43,0.29,18.57,0.00,0.00
9,v16.20.2,binaryTrees_7.js 21,29.901478,1179,1692134136.714476,-,-,511,15.24,3352,1896,1.76,439919,0,168,129818,117023,873,1750,2,5390,33,7046,0.00,1.89,2.57,0.13,0.36,0.00,5.29,0.07,74.50,19.89,0.20,0.52,64.15,77,77,98.74,300,300,116.84,99.72,1.14,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.84,288.30,0.28,18.54,0.00,0.00
10,v16.20.2,binaryTrees_7.js 21,30.055957,1247,1692134166.808610,-,-,511,15.18,3367,1896,1.75,441636,0,207,135663,112529,751,1494,1,5130,35,7204,0.00,1.94,2.64,0.11,0.40,0.00,5.30,0.07,74.41,19.38,0.16,0.59,64.70,74,74,98.64,300,300,115.85,99.72,1.14,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.67,289.75,0.29,18.59,0.00,0.00
