test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v17.9.1,binaryTrees_1_original.js 21,0.98,0.71,0.35,0.15,0.01,0.49,3.95,1.41,0.07,16.55,1.99,7424604405 ns,152529440570,3.695 GHz,215637600949,1.42,41269.92 msec,5.559,152560443607,3.696 GHz,4510,76801060852,965911355,41283.83 msec,5.560,221 C,44558931863,56566703,0.13%,2637,38339406746,1476687,1476686,1,3779407086,1829347976,48.403,60156025276,1951430272,3.24%,178443267,66089213,37.04%,241788633,59275094281,16965191,0.03%,7887083,9416374,119.39%,2,4
2,v17.9.1,binaryTrees_1_original.js 21,0.98,0.69,0.36,0.15,0.01,0.48,3.90,1.45,0.07,15.15,1.78,8157612536 ns,148286798563,3.283 GHz,215328944230,1.45,45158.95 msec,5.536,148442690021,3.287 GHz,5561,83157508092,1054442876,45175.61 msec,5.538,160 C,44268261382,55673942,0.13%,2895,37544073584,1477556,1477556,0,3774445325,1787845929,47.367,59978695154,1934710369,3.23%,180369576,67696439,37.53%,293537478,59744500557,18758113,0.03%,15082181,11113379,73.69%,0,0
3,v17.9.1,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.15,0.01,0.47,3.96,1.47,0.08,14.63,1.69,8553251799 ns,146888681481,3.112 GHz,217957756441,1.48,47192.92 msec,5.518,147153872831,3.118 GHz,4850,87341258999,1104525332,47210.40 msec,5.520,134 C,44989055902,59522028,0.13%,3640,37740894470,1479290,1479290,0,3838364343,1854570401,48.317,60357992341,1967671216,3.26%,175364446,61277537,34.94%,261774740,59629440698,17425645,0.03%,3288461,8666826,263.55%,0,0
4,v17.9.1,binaryTrees_1_original.js 21,0.99,0.67,0.38,0.15,0.01,0.46,4.01,1.51,0.08,13.06,1.48,9542942634 ns,145132502534,2.749 GHz,219491524632,1.51,52775.73 msec,5.530,145179747313,2.750 GHz,6454,98059007060,1242290184,52797.92 msec,5.533,248 C,45422582785,49981784,0.11%,1315,38463926145,1466844,1466844,0,3856478186,1830400299,47.463,60572332848,1955927975,3.23%,193510747,64087417,33.12%,457118416,59787249297,18806698,0.03%,11131854,10633075,95.52%,0,0
5,v17.9.1,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.15,0.01,0.46,4.04,1.52,0.08,12.46,1.38,10171736404 ns,143353697894,2.556 GHz,217709928969,1.51,56070.93 msec,5.512,143434324311,2.558 GHz,5931,104392367708,1323243967,56095.41 msec,5.515,293 C,44943427509,62450795,0.14%,2696,37790107738,1475836,1475836,0,3918593104,1819650697,46.436,59764451251,1953711296,3.27%,176960023,60851575,34.39%,247019766,60349459341,16677090,0.03%,3013760,8055832,267.30%,0,4
6,v17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.39,0.15,0.01,0.45,4.01,1.52,0.08,9.66,1.04,13068495031 ns,142604574430,1.939 GHz,216687394761,1.52,73517.03 msec,5.626,142849607683,1.943 GHz,5910,137197437476,1733163708,73551.87 msec,5.628,451 C,44845352517,73555137,0.16%,8882,38104160082,1480953,1480953,0,3965586428,1786271108,45.044,59628836302,1937676824,3.25%,177416267,62436359,35.19%,267627568,60167642964,17505197,0.03%,3463672,8590051,248.00%,0,143
7,v17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.39,0.15,0.01,0.45,4.03,1.55,0.08,9.48,1.03,13254075861 ns,142551064520,1.920 GHz,218418202440,1.53,74227.47 msec,5.600,142774362511,1.923 GHz,6267,137948956699,1746304637,74265.02 msec,5.603,488 C,45051044118,64787907,0.14%,7563,38007212367,1487977,1487976,1,4062531223,1836200116,45.198,60496091462,1973440199,3.26%,190312750,61212567,32.16%,368244688,59961031299,18484663,0.03%,5792926,9534240,164.58%,1,4
8,v17.9.1,binaryTrees_1_original.js 21,0.98,0.64,0.39,0.15,0.01,0.45,3.99,1.52,0.08,9.44,1.04,13310746532 ns,142998572296,1.936 GHz,218534390018,1.53,73856.33 msec,5.549,142942915268,1.935 GHz,7033,137800129763,1746210970,73891.59 msec,5.551,520 C,45060358870,68508625,0.15%,7233,38089139380,1474557,1474557,0,4047780633,1806526207,44.630,60063613535,1953651121,3.25%,183994326,60001881,32.61%,294525631,60455760239,17490812,0.03%,3752421,9258674,246.74%,0,141
9,v17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.38,0.16,0.01,0.45,4.01,1.54,0.08,9.69,1.03,13016786918 ns,141426923877,1.927 GHz,220804080921,1.56,73391.88 msec,5.638,141580753738,1.929 GHz,5277,136985339462,1735830364,73426.69 msec,5.641,524 C,45254385425,46394469,0.10%,132,37603541576,1485483,1485483,0,4003296580,1774751455,44.332,58803552236,1952701988,3.32%,186996734,60639427,32.43%,381468589,59340608595,17911602,0.03%,10226360,11252200,110.03%,0,3
10,v17.9.1,binaryTrees_1_original.js 21,0.98,0.65,0.38,0.15,0.01,0.45,3.97,1.53,0.08,9.51,1.04,13269600874 ns,143115904861,1.939 GHz,219236940784,1.53,73792.71 msec,5.561,143192148665,1.940 GHz,5978,137729954727,1742918907,73826.86 msec,5.564,533 C,45009552866,58312228,0.13%,3340,38041439889,1483247,1483247,0,4071431230,1829374877,44.932,60252620881,1973897694,3.28%,186732382,61190445,32.77%,383670609,60053178950,17789376,0.03%,8283998,10207407,123.22%,0,156
