test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v16.20.2,binaryTrees_1_original.js 21,0.99,0.71,0.36,0.15,0.01,0.49,3.98,1.44,0.08,16.69,1.99,7579689621 ns,152616204411,3.675 GHz,219965885592,1.43,41525.62 msec,5.479,152883121691,3.681 GHz,5172,76888169294,972510333,41540.19 msec,5.480,272 C,44773076796,88213119,0.20%,1410,38269987665,1484932,1484932,0,3709584472,1801562525,48.565,58880508586,1900139638,3.23%,183317574,63412439,34.59%,289530774,59421308016,18837567,0.03%,13601210,10354374,76.13%,0,0
2,v16.20.2,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.14,0.01,0.49,3.96,1.45,0.07,15.32,1.81,8175872877 ns,149747706437,3.347 GHz,218660244576,1.46,44734.07 msec,5.471,150117575427,3.355 GHz,5675,82821600498,1044950212,44750.81 msec,5.474,141 C,44810288442,101335402,0.23%,8422,37830282113,1486823,1486823,0,3929163376,1840200685,46.834,59690557379,1941170603,3.25%,196724880,65831334,33.46%,349940257,60494752067,19182932,0.03%,7937329,9947017,125.32%,0,0
3,v16.20.2,binaryTrees_1_original.js 21,0.98,0.68,0.37,0.15,0.01,0.47,4.02,1.49,0.07,14.42,1.68,8686749468 ns,146602793991,3.105 GHz,221088414029,1.50,47206.58 msec,5.434,146340290430,3.099 GHz,6672,87221653393,1105826838,47225.20 msec,5.436,141 C,45761616032,81820941,0.18%,2311,38763893330,1497323,1497323,0,3854176023,1814328653,47.074,59691841137,1913690194,3.21%,183368367,62890096,34.30%,307483569,59449494126,18731429,0.03%,10756453,10859196,100.96%,0,0
4,v16.20.2,binaryTrees_1_original.js 21,0.98,0.67,0.37,0.15,0.01,0.47,4.02,1.49,0.08,13.21,1.55,9301344372 ns,144865913246,2.860 GHz,215666534443,1.48,50635.39 msec,5.444,144769855016,2.858 GHz,5746,93639268077,1186955480,50657.54 msec,5.446,191 C,44478620478,95244800,0.21%,4219,38262350915,1483891,1483891,0,3911594831,1829492536,46.771,60381663859,1928046803,3.19%,180236375,58754505,32.60%,294490774,59464228282,18068409,0.03%,11062904,10293762,93.05%,0,0
5,v16.20.2,binaryTrees_1_original.js 21,0.99,0.67,0.37,0.15,0.01,0.46,3.93,1.49,0.07,12.91,1.45,9718772107 ns,147344065815,2.697 GHz,220385013443,1.50,54629.06 msec,5.621,147297331455,2.696 GHz,5743,101729247587,1284628430,54651.30 msec,5.623,263 C,44628515089,106340028,0.24%,6376,37669999674,1484374,1484374,0,3939623729,1833919359,46.551,59726793497,1952812235,3.27%,178922434,60534944,33.83%,255312598,60141621819,17524539,0.03%,3232732,7970103,246.54%,0,12
6,v16.20.2,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.15,0.01,0.46,3.96,1.49,0.08,12.95,1.44,9671215057 ns,143744445737,2.683 GHz,214061099525,1.49,53568.51 msec,5.539,143591711470,2.680 GHz,6179,99702018255,1263632481,53590.72 msec,5.541,286 C,44269312553,100127406,0.23%,4801,37845799619,1469877,1469877,0,3953054907,1867019387,47.230,59741635909,1961970396,3.28%,180048670,58698739,32.60%,269996443,59893998134,16927065,0.03%,3623313,8233176,227.23%,0,9
7,v16.20.2,binaryTrees_1_original.js 21,0.99,0.68,0.37,0.15,0.01,0.47,3.91,1.48,0.07,12.99,1.45,9746764114 ns,148933346111,2.702 GHz,220126868927,1.48,55105.86 msec,5.654,148531947591,2.695 GHz,5950,102457317426,1299241659,55128.49 msec,5.656,292 C,44854495562,102854221,0.23%,4432,38115001774,1498962,1498962,0,3897388324,1825324351,46.835,60080203098,1971291013,3.28%,182557058,62168680,34.05%,254293375,60381155315,18721647,0.03%,4236320,8813842,208.05%,0,0
8,v16.20.2,binaryTrees_1_original.js 21,0.99,0.68,0.37,0.15,0.01,0.47,3.88,1.48,0.08,12.69,1.39,9941707260 ns,147424934373,2.586 GHz,218728811225,1.48,57007.42 msec,5.734,147167440250,2.581 GHz,5195,105791337138,1338857669,57031.62 msec,5.737,308 C,44834731386,91454385,0.20%,3104,38075229423,1487739,1487739,0,3913014981,1823441505,46.599,59662982813,1972622019,3.31%,183705448,57870876,31.50%,307514939,59542707204,18149534,0.03%,10773106,10291603,95.53%,0,8
9,v16.20.2,binaryTrees_1_original.js 21,0.99,0.66,0.38,0.15,0.01,0.45,4.04,1.53,0.08,11.70,1.27,10877767671 ns,144497691285,2.376 GHz,219426590086,1.53,60800.14 msec,5.589,144689535359,2.379 GHz,5953,113383964041,1434706596,60826.70 msec,5.592,376 C,44743500708,106811194,0.24%,18208,37671775397,1481575,1481575,0,3972137116,1815490347,45.706,59929817735,1935963222,3.23%,189793832,61485390,32.40%,323872730,59917174748,17792031,0.03%,4595888,8462815,184.14%,0,2
10,v16.20.2,binaryTrees_1_original.js 21,0.98,0.65,0.38,0.15,0.01,0.45,3.96,1.50,0.08,11.10,1.22,11323954287 ns,144372807851,2.271 GHz,220605295240,1.53,63552.24 msec,5.612,144394412554,2.272 GHz,6107,118404619353,1498288725,63583.06 msec,5.615,405 C,44949256105,106123796,0.24%,12488,37869264981,1484788,1484788,0,4008414834,1812115403,45.208,59672201971,1949365746,3.27%,184272522,61510653,33.38%,312185597,59825317551,17348216,0.03%,4331078,9033225,208.57%,0,8
