test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,fibonacci.py 20578,0.097928,1450,1686763089.563383,-,-,1618,46.19,3507,1893,0.92,4130,0,6,454,179,113,290,2,140,0,8,0.01,4.84,2.88,3.04,17.83,0.03,24.64,0.00,0.43,25.57,6.97,14.00,7.26,75,75,68.42,300,300,236.78,95.24,29.35,28.57,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,2.00,0.03,0.14,0.00,0.00
2,Python 3.11.3,fibonacci.py 20578,0.095481,1238,1686763089.710271,-,-,1222,41.51,2941,1898,0.74,1738,0,4,2684,1271,182,124,0,60,0,0,0.01,20.60,11.71,3.44,4.43,0.00,18.77,0.00,0.00,45.36,0.55,1.28,11.30,71,71,73.31,300,300,243.26,99.49,24.87,24.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,1.26,0.02,0.15,0.00,0.00
3,Python 3.11.3,fibonacci.py 20578,0.073015,1995,1686763089.819705,-,-,644,19.01,3408,1885,1.07,1094,0,18,729,82,95,236,0,129,0,1,0.04,9.97,1.73,4.01,19.58,0.00,44.74,0.00,0.51,36.92,3.13,21.31,19.62,76,76,90.39,300,250,130.10,98.13,8.75,8.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.80,0.01,0.06,0.00,0.00
4,Python 3.11.3,fibonacci.py 20578,0.074570,1143,1686763089.927056,-,-,740,20.77,3560,1897,1.01,1142,0,2,289,104,120,317,0,163,0,0,0.00,2.74,3.23,5.30,28.51,0.00,39.34,0.00,0.00,30.56,11.99,22.45,14.23,72,72,68.39,300,300,153.77,98.24,31.00,30.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.31,1.03,0.02,0.09,0.00,0.00
5,Python 3.11.3,fibonacci.py 20578,0.067893,1118,1686763090.031166,-,-,592,16.32,3625,1897,1.10,912,0,1,478,85,79,229,0,143,0,5,0.01,7.40,2.22,3.48,24.19,0.00,45.26,0.00,1.19,36.36,8.58,21.74,17.00,73,75,64.81,300,300,129.49,98.56,32.95,32.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.87,0.02,0.07,0.00,0.00
6,Python 3.11.3,fibonacci.py 20578,0.069022,1067,1686763090.133713,-,-,523,14.71,3547,1898,1.17,459,0,0,127,56,71,222,0,125,0,7,0.00,2.98,1.41,3.41,24.39,0.00,49.70,0.00,3.54,24.62,6.57,27.15,26.95,74,76,81.13,300,300,116.80,98.58,18.39,18.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.76,0.01,0.06,0.00,0.00
7,Python 3.11.3,fibonacci.py 20578,0.068603,1131,1686763090.236024,-,-,529,14.85,3561,1897,1.16,305,0,14,33,55,77,212,0,144,0,0,0.07,1.30,1.34,4.87,21.47,0.00,56.20,0.00,0.00,21.59,11.46,19.91,32.19,76,76,90.38,300,300,115.24,98.45,8.17,8.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.76,0.01,0.05,0.00,0.00
8,Python 3.11.3,fibonacci.py 20578,0.070091,1139,1686763090.339657,-,-,480,13.86,3462,1897,1.23,310,0,0,11,31,61,202,0,157,0,0,0.00,0.58,0.92,2.89,19.60,0.00,62.23,0.00,0.00,20.35,11.12,21.39,33.27,73,74,88.46,300,300,110.82,98.35,10.12,9.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.69,0.01,0.05,0.00,0.00
9,Python 3.11.3,fibonacci.py 20578,0.080098,1562,1686763090.454380,-,-,1874,52.06,3608,1891,0.95,2998,0,15,61,51,80,227,0,106,0,0,0.01,1.35,1.64,3.38,16.72,0.00,24.31,0.00,0.00,16.81,11.58,13.88,5.68,79,79,93.64,300,250,245.38,97.82,4.94,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.19,1.90,0.00,0.11,0.00,0.00
10,Python 3.11.3,fibonacci.py 20578,0.063835,1081,1686763090.555394,-,-,516,13.28,3877,1900,1.24,280,0,0,5,38,72,195,0,125,0,3,0.00,0.41,1.22,3.75,20.13,0.00,59.03,0.00,1.93,20.84,11.50,25.33,29.05,77,80,93.99,300,300,106.66,95.98,6.06,5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.85,0.00,0.04,0.00,0.00
