test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,fibonacci.py 20578,0.080166,1139,1686763085.556570,-,-,665,18.98,3500,1897,0.99,521,0,10,753,387,91,270,0,162,0,0,0.03,5.97,6.73,3.64,21.34,0.00,43.55,0.00,0.00,31.99,9.30,19.26,20.47,67,69,91.06,300,300,137.99,92.28,7.70,7.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,0.96,0.01,0.07,0.00,0.00
2,Python 3.8.16,fibonacci.py 20578,0.088613,1161,1686763085.718964,-,-,1083,38.79,2783,1903,0.82,692,0,11,2726,1342,246,128,0,49,0,0,0.02,21.83,11.67,3.07,6.31,0.00,19.06,0.00,0.00,41.13,1.89,4.09,14.10,72,72,99.31,300,300,231.25,99.52,1.65,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,1.08,0.00,0.12,0.00,0.00
3,Python 3.8.16,fibonacci.py 20578,0.105190,1216,1686763085.871997,-,-,300,13.93,2145,1905,1.29,378,0,1,15,36,39,206,0,181,0,30,0.00,1.20,0.50,1.66,16.75,0.00,54.05,0.00,12.39,19.10,3.53,23.58,39.86,63,63,96.97,300,300,111.82,99.70,3.33,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.36,0.00,0.06,0.00,0.00
4,Python 3.8.16,fibonacci.py 20578,0.070556,1145,1686763085.982777,-,-,457,13.75,3318,1899,1.27,370,0,0,51,52,80,203,0,130,0,7,0.00,0.76,2.17,4.08,19.83,0.00,53.77,0.00,5.84,22.79,12.33,20.57,30.55,67,69,90.71,300,300,110.81,98.76,9.14,9.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.63,0.01,0.05,0.00,0.00
5,Python 3.8.16,fibonacci.py 20578,0.063442,1131,1686763086.079856,-,-,543,14.20,3820,1899,1.20,797,0,1,377,84,88,218,0,93,0,6,0.02,8.43,2.30,5.64,20.75,0.00,45.00,0.00,3.29,37.99,9.45,17.01,21.35,74,75,93.00,300,300,113.32,96.26,6.66,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.85,0.00,0.04,0.00,0.00
6,Python 3.8.16,fibonacci.py 20578,0.068558,1312,1686763086.181357,-,-,557,15.88,3513,1892,1.12,903,0,1,399,101,102,262,0,138,0,0,0.01,5.58,2.98,4.54,23.69,0.00,47.20,0.00,0.00,34.15,12.81,19.09,18.06,68,70,87.52,300,300,125.11,98.71,10.57,10.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.78,0.01,0.05,0.00,0.00
7,Python 3.8.16,fibonacci.py 20578,0.067392,1281,1686763086.287557,-,-,567,15.52,3652,1898,1.11,887,0,1,455,108,117,246,0,124,0,5,0.00,7.37,3.58,6.71,23.33,0.00,41.60,0.00,1.35,38.46,12.78,17.53,15.70,72,75,81.61,300,300,123.03,95.54,18.63,17.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.86,0.01,0.05,0.00,0.00
8,Python 3.8.16,fibonacci.py 20578,0.068606,1061,1686763086.397889,-,-,572,15.98,3578,1898,1.18,318,0,0,33,120,81,251,0,147,0,0,0.00,1.57,4.42,3.73,23.62,0.00,50.60,0.00,0.00,28.63,8.54,25.13,21.72,74,74,90.37,300,300,121.69,97.81,9.07,9.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.83,0.01,0.05,0.00,0.00
9,Python 3.8.16,fibonacci.py 20578,0.068129,1347,1686763086.500170,-,-,485,13.95,3480,1894,1.28,287,0,0,12,42,97,178,0,132,0,6,0.00,1.30,1.24,5.09,17.11,0.00,57.87,0.00,3.34,22.50,14.83,15.55,33.17,74,74,95.41,300,300,111.07,98.09,4.89,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.68,0.00,0.04,0.00,0.00
10,Python 3.8.16,fibonacci.py 20578,0.078990,1196,1686763086.615607,-,-,1335,39.32,3392,1898,0.77,725,0,19,3763,1103,124,70,0,46,0,0,0.06,25.20,8.54,1.84,5.50,0.00,20.13,0.00,0.00,39.46,0.35,4.83,16.04,72,74,93.68,300,300,231.25,99.20,5.72,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,1.44,0.00,0.12,0.00,0.00
