test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,fibonacci.py 20578,0.093852,1339,1686763076.534669,-,-,1077,35.88,3000,1897,0.80,834,0,10,2453,1503,238,165,0,73,0,0,0.02,16.46,13.58,4.05,10.11,0.00,20.43,0.00,0.00,39.95,2.76,10.51,10.90,60,60,91.63,400,300,216.96,92.76,8.09,8.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.14,0.01,0.13,0.00,0.00
2,Python 2.7.18,fibonacci.py 20578,0.081471,1295,1686763076.663645,-,-,1185,39.44,3000,1899,0.79,735,0,7,2616,1506,206,68,0,53,0,0,0.02,21.63,14.15,2.84,3.42,0.00,19.18,0.00,0.00,42.77,0.79,1.14,15.86,61,62,94.51,400,300,235.48,99.69,5.69,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.37,1.08,0.01,0.12,0.00,0.00
3,Python 2.7.18,fibonacci.py 20578,0.075501,1340,1686763076.784184,-,-,804,26.79,3000,1898,0.90,553,0,5,524,1056,594,392,0,31,0,0,0.01,9.39,18.48,17.55,18.28,0.00,9.93,0.00,0.00,46.28,11.00,8.18,7.75,59,61,88.74,400,300,180.09,99.46,10.45,10.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.80,0.01,0.08,0.00,0.00
4,Python 2.7.18,fibonacci.py 20578,0.088359,1775,1686763076.910690,-,-,1628,54.25,3000,1897,0.83,1437,0,106,2287,1029,502,395,0,9,0,0,0.12,12.25,15.75,8.36,9.49,0.00,0.41,0.00,0.00,40.07,3.36,2.32,0.00,63,63,89.41,400,300,276.69,99.50,10.09,10.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,1.44,0.01,0.12,0.00,0.00
5,Python 2.7.18,fibonacci.py 20578,0.094459,1307,1686763077.056799,-,-,1486,49.51,3000,1897,0.77,901,0,40,2213,1663,259,151,2,29,0,0,0.08,15.42,15.35,4.93,6.91,0.01,8.32,0.00,0.00,39.04,1.67,4.03,5.74,61,62,86.81,400,300,280.47,99.70,12.51,12.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.83,1.45,0.01,0.16,0.00,0.00
6,Python 2.7.18,fibonacci.py 20578,0.080780,1367,1686763077.179784,-,-,1175,39.11,3000,1898,0.79,718,0,4,2066,1243,171,147,0,52,0,0,0.01,19.46,12.51,3.07,6.80,0.00,19.59,0.00,0.00,41.11,1.02,2.66,16.10,61,61,94.08,400,300,233.29,99.68,5.72,5.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.06,0.01,0.12,0.00,0.00
7,Python 2.7.18,fibonacci.py 20578,0.083896,1327,1686763077.310959,-,-,1300,43.29,3000,1898,0.78,793,0,6,2537,1638,202,124,0,55,0,0,0.03,18.21,16.19,2.26,10.32,0.00,10.34,0.00,0.00,42.68,0.26,7.47,6.29,62,61,91.78,400,300,252.83,99.77,8.24,8.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.49,1.19,0.01,0.13,0.00,0.00
8,Python 2.7.18,fibonacci.py 20578,0.083928,1358,1686763077.446493,-,-,1286,42.79,3000,1899,0.74,805,0,175,2907,1319,160,65,7,42,0,0,0.39,23.39,11.06,2.35,4.07,0.04,16.93,0.00,0.00,42.48,0.23,1.70,12.80,62,62,84.60,400,300,246.14,99.60,13.37,13.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.49,1.16,0.01,0.13,0.00,0.00
9,Python 2.7.18,fibonacci.py 20578,0.080573,1284,1686763077.572922,-,-,1195,39.80,3000,1897,0.78,771,0,23,2307,1278,223,140,0,43,0,0,0.05,17.29,12.24,4.58,7.98,0.00,18.64,0.00,0.00,37.71,2.02,6.62,13.85,61,62,91.84,400,300,237.58,99.68,7.79,7.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.07,0.01,0.12,0.00,0.00
10,Python 2.7.18,fibonacci.py 20578,0.081879,1332,1686763077.697497,-,-,1205,40.17,3000,1896,0.79,712,0,14,2710,1506,156,76,0,69,0,0,0.05,20.26,14.73,2.92,4.91,0.00,17.57,0.00,0.00,42.27,0.33,5.10,12.14,65,65,94.04,400,300,237.62,99.66,4.65,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,1.10,0.00,0.11,0.00,0.00
